symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,entry_price,exit_signal_date,exit_date,gross_exit_price,exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_super_peak_amount,final_cum_super_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,future_days_available,is_mature_trade
sz000026,2026-04-21,74.86,27.78,23.61,8.47,-21.77,4.04,532635353.69,3.3628500905234544,5.505617977528088,9.084129965237121,0.030255484466731986,0.08085,0.08175,0.10114,0.09874,0.55,0.4,1.0,77.86,87.14,57.7,65.8,1,趋势中继原型,2026-04-21,2026-04-23,17.01,17.0525,2026-04-24,2026-04-24,18.41,18.364,8.23,7.69,12.52,0.0,2,window_end,47728916.47,47728916.47,0.05218,0.0,0,2,False
sh603278,2026-04-21,72.0,16.61,20.73,17.04,-19.38,2.24,869782319.21,5.435565330334521,4.746835443037978,0.8906722416519486,-0.022793842760574168,0.03248,0.04609,0.04805,0.06646,0.25,0.55,1.0,63.5,87.14,53.62,90.47,2,趋势中继原型,2026-04-21,2026-04-23,12.69,12.7217,2026-04-24,2026-04-24,12.43,12.3989,-2.05,-2.54,5.59,-3.07,2,window_end,-12285731.8,0.0,-0.01077,0.0,1,2,False
sz000415,2026-04-21,69.86,13.58,6.73,3.84,-9.38,-0.43,301756748.95000005,0.9175822323260593,1.521739130434785,8.430296872735447,0.19309991913272806,0.07447,0.07478,0.06063,0.05991,0.8,0.8,1.0,47.75,100.0,76.98,12.83,3,趋势中继原型,2026-04-21,2026-04-23,4.68,4.6917,2026-04-24,2026-04-24,4.56,4.5486,-2.56,-3.05,1.28,-5.34,2,window_end,-76811357.58,0.0,-0.10009,0.0,0,2,False
sh603286,2026-04-21,69.51,16.23,10.54,5.56,-10.55,7.19,735794150.72,3.25957428870873,8.070284559166542,17.162646814523995,0.2760758653778715,0.00178,0.01879,0.01258,0.0229,0.5,0.65,1.0,54.56,65.51,88.58,80.67,4,趋势中继原型,2026-04-21,2026-04-23,68.0,68.17,2026-04-24,2026-04-24,61.09,60.9373,-10.16,-10.61,0.72,-10.72,2,hard_stop_8pct,-39957688.0,0.0,-0.07352,0.0,1,2,False
sz002392,2026-04-21,67.35,10.84,13.43,7.17,-13.85,5.21,557337491.0799999,4.377842585110402,6.563706563706551,9.003007155102292,0.002620407819990511,0.03393,0.03083,0.0601,0.08085,0.3,0.45,1.0,50.21,78.57,72.11,67.61,5,趋势中继原型,2026-04-21,2026-04-23,8.67,8.6917,2026-04-24,2026-04-24,8.78,8.758,1.27,0.76,2.31,-1.85,2,window_end,11446430.0,11446430.0,0.0184,0.0,0,2,False
sz002891,2026-04-21,67.05,11.75,9.87,12.14,-12.57,0.66,733052527.7099997,1.7128384813975754,1.7163289630512502,9.005684903131058,0.037991020584840385,0.01852,0.02242,0.024,0.0315,0.65,0.6,1.0,48.21,83.03,65.77,70.9,6,趋势中继原型,2026-04-21,2026-04-23,41.48,41.5837,2026-04-24,2026-04-24,38.28,38.1843,-7.71,-8.17,4.17,-7.71,2,window_end,19611490.42,19611490.42,0.01253,0.0,0,2,False
sh600208,2026-04-21,66.98,13.07,18.47,14.81,-18.37,2.36,1076763163.06,3.482900762628229,4.8387096774193505,1.868720612879926,-0.1887730506979401,0.03044,0.04814,0.06083,0.0784,0.4,0.45,1.0,57.58,78.57,48.84,100.0,7,趋势中继原型,2026-04-21,2026-04-23,4.1,4.1102,2026-04-24,2026-04-24,4.73,4.7182,15.37,14.79,15.37,-0.49,2,window_end,312666218.74,312666218.74,0.10268,0.0,0,2,False
sz002840,2026-04-21,66.3,34.63,14.71,5.72,-18.4,-4.6,411963250.4,0.6138230402736503,-0.0741289844329085,1.973356505005384,0.09242519048247622,0.0144,0.01619,0.03084,0.0216,0.5,0.65,1.0,77.07,80.35,53.43,16.97,8,趋势中继原型,2026-04-21,2026-04-23,13.08,13.1127,2026-04-24,2026-04-24,12.12,12.0897,-7.34,-7.8,0.76,-9.02,2,window_end,-5692545.16,0.0,-0.00558,0.0,0,2,False
sz002484,2026-04-21,65.72,24.41,20.82,13.41,-21.23,0.34,1446087953.0500002,1.3056888172522492,2.6467203682393636,7.8421287979624665,0.018682918658590397,0.01946,0.02098,0.02246,0.01377,0.55,0.6,1.0,73.53,68.19,48.44,76.86,9,趋势中继原型,2026-04-21,2026-04-23,35.01,35.0975,2026-04-24,2026-04-24,34.22,34.1345,-2.26,-2.74,3.48,-2.94,2,window_end,-178169598.04,0.0,-0.06424,0.0,1,2,False
sz000880,2026-04-21,65.26,16.15,20.89,12.87,-17.47,1.41,1573315383.9100006,3.552312956202887,1.4129736673089255,-1.7311366753633521,-0.051389443284452385,0.04631,0.04778,0.08322,0.0908,0.5,0.55,1.0,62.91,87.14,23.57,100.0,10,趋势中继原型,2026-04-21,2026-04-23,32.88,32.9622,2026-04-24,2026-04-24,30.43,30.3539,-7.45,-7.91,0.36,-8.64,2,window_end,-21579812.2,0.0,-0.01343,0.0,1,2,False
sh600166,2026-04-23,77.38,26.49,12.62,-1.45,-18.8,1.91,2140630661.1100001,2.5458669053026375,10.32448377581121,3.517135646415518,-0.023992045247716476,0.02962,0.03579,0.02837,0.03115,0.65,0.6,1.0,69.61,91.01,58.59,100.0,1,趋势中继原型,2026-04-23,2026-04-24,3.76,3.7694,2026-04-24,2026-04-24,3.69,3.6808,-1.86,-2.35,2.39,-2.93,1,window_end,-46341565.5,0.0,-0.03613,0.0,0,1,False
sz003036,2026-04-23,76.24,33.9,14.71,3.54,-20.88,2.83,542005590.23,1.330433624073474,10.933527061387572,2.0221776301880965,0.03818810097736569,0.02369,0.02387,0.05567,0.04705,0.5,0.6,1.0,81.01,91.43,62.09,44.17,2,趋势中继原型,2026-04-23,2026-04-24,30.47,30.5462,2026-04-24,2026-04-24,33.59,33.506,10.24,9.69,10.24,-1.54,1,window_end,102765874.62,102765874.62,0.1539,0.0,0,1,False
sh600206,2026-04-23,76.19,30.21,22.51,10.14,-21.47,1.29,2422506899.2900004,2.62438525652382,4.342581423401692,-12.50083101429994,0.0213483133547141,0.03827,0.02873,0.056,0.04858,0.6,0.65,1.0,80.98,95.71,33.59,100.0,3,趋势中继原型,2026-04-23,2026-04-24,25.75,25.8144,2026-04-24,2026-04-24,26.62,26.5535,3.38,2.86,5.51,-1.9,1,window_end,86737791.5,86737791.5,0.03313,0.0,0,1,False
sz002201,2026-04-23,74.71,34.72,26.52,16.67,-21.18,6.25,2872507244.4,4.997164210416921,6.245513280689163,-10.418547105962531,-0.12264744913588155,0.02488,0.02358,0.04024,0.04334,0.6,0.45,1.0,86.78,91.43,26.69,100.0,4,趋势中继原型,2026-04-23,2026-04-24,14.22,14.2555,2026-04-24,2026-04-24,14.2,14.1645,-0.14,-0.64,7.45,-0.14,1,window_end,-39347769.89,0.0,-0.02146,0.0,0,1,False
sz000811,2026-04-23,70.92,23.75,21.61,9.63,-18.82,9.63,1646880153.8900008,3.290788285597981,10.112911143838964,-6.481099472107012,0.047501696602037624,0.02177,0.01893,0.01534,0.0327,0.5,0.6,1.0,72.68,77.84,47.49,100.0,5,趋势中继原型,2026-04-23,2026-04-24,22.43,22.4861,2026-04-24,2026-04-24,22.22,22.1644,-0.94,-1.43,0.76,-2.9,1,window_end,51227426.2,51227426.2,0.06102,0.0,0,1,False
sz000751,2026-04-23,70.2,15.46,10.15,6.68,-17.16,10.13,2016277891.4799998,5.082850933435297,17.217391304347828,4.231984558803376,0.048012627807440866,0.01194,0.00321,0.02402,0.03289,0.55,0.45,1.0,53.23,75.69,70.97,100.0,6,趋势中继原型,2026-04-23,2026-04-24,6.3,6.3157,2026-04-24,2026-04-24,6.54,6.5236,3.81,3.29,6.35,-1.11,1,window_end,-40005896.47,0.0,-0.03179,0.0,0,1,False
sh600699,2026-04-23,70.07,24.39,14.47,12.32,-13.34,2.79,3145361711.7599998,2.7807527074184524,2.786485545106232,-5.069555524371658,-0.006269940635528548,0.02552,0.0367,0.03992,0.03171,0.45,0.5,1.0,68.56,82.86,42.0,100.0,7,趋势中继原型,2026-04-23,2026-04-24,29.19,29.263,2026-04-24,2026-04-24,28.88,28.8078,-1.06,-1.56,2.09,-2.67,1,window_end,-112399538.64,0.0,-0.05177,0.0,0,1,False
sh601168,2026-04-23,69.88,17.23,13.19,2.59,-13.89,-1.87,1825829664.5700002,1.38607842508584,-0.10373443983402453,3.352085197630629,0.20523621921119994,0.01154,0.02362,0.01478,0.04243,0.55,0.7,1.0,58.22,82.31,62.62,79.54,8,趋势中继原型,2026-04-23,2026-04-24,28.51,28.5813,2026-04-24,2026-04-24,29.08,29.0073,2.0,1.49,2.6,-0.77,1,window_end,41733129.0,41733129.0,0.03526,0.0,0,1,False
sz002242,2026-04-23,69.1,12.64,11.01,9.64,-16.18,1.42,417559348.26000005,3.5556891352929423,6.735266604303103,25.785452814951178,1.0454451384433725,0.0296,0.04071,0.05376,0.06935,0.25,0.5,1.0,50.37,82.86,76.99,57.38,9,趋势中继原型,2026-04-23,2026-04-24,11.7,11.7292,2026-04-24,2026-04-24,11.37,11.3416,-2.82,-3.31,7.26,-3.85,1,window_end,22446519.17,22446519.17,0.02615,0.0,0,1,False
sh600301,2026-04-23,68.95,20.57,15.14,9.3,-15.55,-2.6,1243243982.03,2.1344072397557188,-1.6915241906147682,-5.8492983494083965,0.1531590822093402,0.0105,0.04208,0.02341,0.06792,0.55,0.7,1.0,63.13,89.86,34.24,100.0,10,趋势中继原型,2026-04-23,2026-04-24,53.02,53.1525,2026-04-24,2026-04-24,54.04,53.9049,1.92,1.42,2.81,-1.74,1,window_end,5181212.0,5181212.0,0.00838,0.0,0,1,False
