symbol,trade_date,probe_index,oib_ratio,same_day_pullback_ratio,day_gap_pct,probe_strength_score,hot_theme_best_rank,hot_theme_score,hot_theme_is_top10,confirm_d1_pos,confirm_d3_pos,confirm_d5_pos,trend20_probability,trend20_probability_sample_split,target_trend20,target_trend40,high_20d_pct,high_40d_pct
sz000536,2025-10-16,1.0,0.2625671304234757,0.4545454545454534,-0.42553191489362874,75.01226029693025,112.0,57.1,0.0,0,0,0,0.17647058823529413,valid,0,1,9.205020920502083,38.07531380753137
sz000545,2024-09-06,1.0,0.3161593812361992,0.9230769230769247,-0.9852216748768461,84.88914305746242,385.0,43.4,0.0,0,0,0,0.55,train,1,1,27.86069651741294,50.74626865671643
sz000545,2024-10-23,2.0,0.6967228955557845,0.42857142857142855,0.44642857142855874,81.37914087847864,104.0,67.3,0.0,0,1,1,0.575,train,1,1,31.168831168831158,32.03463203463202
sz000545,2024-11-14,3.0,0.45143906693482716,1.1428571428571432,-0.7352941176470562,81.57540761567877,30.0,64.9,0.0,0,1,0,0.09259259259259259,train,0,0,13.80597014925371,13.80597014925371
sz000546,2025-04-14,1.0,0.39303393437530654,0.5925925925925921,1.4563106796116498,77.97530679845386,116.0,67.8,0.0,0,0,1,0.2,train,0,0,3.4965034965035002,18.181818181818187
sz000551,2025-08-20,1.0,0.3201042240948596,0.5645161290322595,-0.577081615828523,74.19272204110553,169.0,64.4,0.0,0,0,0,0.08955223880597014,train,0,0,0.5551149881046769,0.5551149881046769
sz000564,2024-11-01,1.0,0.4116793441934601,0.6999999999999993,0.0,79.49705671755311,19.0,80.2,0.0,0,1,1,0.7241379310344828,train,1,1,68.0,119.0
sz000564,2025-04-22,2.0,0.49361354966022075,0.5238095238095233,-0.3597122302158251,83.75628335468774,7.0,94.7,1.0,0,0,0,0.09259259259259259,train,0,0,-1.0452961672474004,-1.0452961672474004
sz000566,2024-09-20,1.0,0.4756888841143425,1.5454545454545465,-7.272727272727275,78.38020694042923,191.0,51.0,0.0,0,1,0,0.09259259259259259,train,1,1,37.62626262626263,79.54545454545456
sz000570,2025-03-11,1.0,0.6958606220067465,0.5999999999999989,-0.8389261744966459,82.18892242236197,17.0,84.9,0.0,0,0,0,0.2,train,0,0,10.000000000000009,10.000000000000009
sz000571,2024-10-24,1.0,0.28243044633748193,0.3928571428571436,-0.24154589371979673,73.06827741176967,210.0,53.6,0.0,0,0,0,0.08955223880597014,train,0,0,3.488372093023262,3.488372093023262
sz000573,2025-01-21,1.0,0.3246120701142757,0.7083333333333324,-1.3483146067415852,77.31727194606879,76.0,67.7,0.0,0,0,0,0.2,train,1,0,27.668845315904143,27.668845315904143
sz000576,2025-03-25,1.0,0.5597502345172056,1.157894736842104,0.13192612137202797,82.6662046026386,128.0,64.3,0.0,0,0,0,0.4444444444444444,train,0,1,1.1568123393316254,42.41645244215937
sz000584,2025-03-31,1.0,1.0207540270564457,1.0,-5.172413793103436,92.15158820073592,,,,0,0,0,,,0,0,-2.7272727272727337,-2.7272727272727337
sz000584,2025-04-10,2.0,2.0943433110233305,0.5714285714285707,-3.703703703703709,76.24075086184995,,,,0,0,0,,,1,0,21.604938271604922,21.604938271604922
sz000590,2025-07-14,1.0,0.41510244936651286,0.976377952755906,-3.286713286713294,79.63974237627014,150.0,59.7,0.0,1,0,0,0.288135593220339,train,0,0,10.02886002886003,10.02886002886003
sz000592,2025-03-13,1.0,0.41088570727920426,1.0,0.9933774834437026,81.85707479052114,166.0,55.2,0.0,0,0,0,0.2,train,0,0,16.938110749185675,16.938110749185675
sz000595,2024-09-13,1.0,0.9726749982656627,0.7368421052631587,0.4089979550102374,85.29680125058174,258.0,43.1,0.0,1,1,1,0.7241379310344828,train,1,1,127.76659959758554,150.90543259557347
sz000595,2025-04-16,2.0,0.29265560302344634,0.5277777777777783,-0.5514705882353033,71.5319880364861,103.0,59.7,0.0,0,0,0,0.2,train,0,0,0.540540540540535,0.540540540540535
sz000595,2025-05-06,3.0,1.2292162897613306,0.5675675675675673,-4.895104895104896,90.61641169332594,466.0,40.5,0.0,0,0,0,0.24444444444444444,train,1,0,24.764150943396213,26.179245283018847
sz000599,2024-10-15,1.0,0.49123274034243575,0.8461538461538459,-0.47058823529411153,82.49036541357853,17.0,71.2,0.0,0,0,0,0.5208333333333335,train,1,1,45.871559633027516,45.871559633027516
sz000599,2025-09-09,2.0,0.5835672809270145,0.3571428571428567,0.0,71.25101419760537,97.0,63.7,0.0,0,1,0,0.08955223880597014,train,0,1,2.8673835125448077,51.075268817204304
sz000605,2024-11-27,1.0,0.4479288257441053,1.0192307692307687,-10.036496350364976,74.23403551228911,481.0,37.6,0.0,0,0,0,0.0,train,0,0,-1.6227180527383367,-1.6227180527383367
sz000605,2024-12-27,2.0,0.27645299686245994,1.131578947368418,0.2564102564102555,80.19088122780997,55.0,73.9,0.0,0,0,0,0.55,train,0,0,2.0050125313283207,2.0050125313283207
sz000605,2025-03-20,3.0,0.41414767865628715,0.6964285714285697,0.12755102040815647,78.96202868406694,82.0,66.6,0.0,0,0,0,0.09259259259259259,train,0,0,0.8684863523573227,16.62531017369726
sz000605,2025-09-17,4.0,0.5827271390547281,0.4615384615384612,0.0,84.23374419300788,53.0,72.7,0.0,0,0,0,0.0,train,0,0,-3.3591731266149893,-0.6459948320413411
sz000608,2024-10-09,1.0,0.5037046331663358,1.0666666666666682,-10.144927536231874,85.49976060366369,461.0,32.3,0.0,0,0,1,0.2,train,0,1,2.0161290322580516,34.2741935483871
sz000608,2024-11-13,2.0,0.591255405542504,1.0,-5.128205128205132,77.29327706863423,548.0,27.7,0.0,0,1,0,0.7241379310344828,train,1,0,21.235521235521237,21.235521235521237
sz000608,2024-12-20,3.0,0.34584361285621845,1.187500000000002,0.7490636704119868,80.78332062232387,171.0,58.3,0.0,0,0,0,0.17647058823529413,train,0,0,-1.1070110701106972,-1.1070110701106972
sz000608,2025-11-19,4.0,0.495727843132327,0.5714285714285733,0.0,75.22021936529032,394.0,32.9,0.0,0,0,1,0.08955223880597014,valid,0,0,-0.3597122302158251,27.697841726618712
sz000619,2024-12-16,1.0,0.3869269986352153,1.7115384615384581,-0.35756853396902155,81.00146123374668,293.0,46.0,0.0,0,0,0,0.2,train,0,0,8.3854818523154,8.3854818523154
sz000619,2024-12-17,2.0,0.9242893231677297,0.923076923076922,-0.7509386733416834,81.5158336417225,184.0,46.2,0.0,0,0,0,0.09259259259259259,train,0,0,1.4888337468982549,1.4888337468982549
sz000619,2025-01-06,3.0,0.3192944716386738,0.7846153846153849,-7.010014306151646,79.68721911104782,202.0,54.3,0.0,0,0,0,0.24444444444444444,train,0,0,4.532163742690076,4.532163742690076
sz000619,2025-01-09,4.0,0.7768931039749328,0.6346153846153852,0.14903129657226621,80.87646362438491,376.0,38.2,0.0,0,1,1,0.7241379310344828,train,0,0,3.101920236336797,3.101920236336797
sz000620,2024-11-11,1.0,0.2972297975409579,0.9285714285714299,0.0,75.20389691405668,21.0,88.5,0.0,0,0,0,0.24444444444444444,train,0,1,9.333333333333327,39.1111111111111
sz000620,2025-09-02,2.0,0.7708973936124224,0.7777777777777797,-0.6172839506172867,85.29587760367919,95.0,59.8,0.0,0,1,1,0.4444444444444444,train,1,1,20.12195121951219,109.75609756097562
sz000626,2025-07-14,1.0,0.30462795196120135,0.6595744680851059,-0.28368794326240065,74.9896108468659,104.0,66.0,0.0,0,0,0,0.2,train,0,0,16.82892906815021,16.82892906815021
sz000627,2025-04-30,1.0,0.9930936788983136,1.0,-9.868421052631572,89.55324380821904,,,,0,0,0,,,0,0,-5.109489051094895,-5.109489051094895
sz000628,2024-10-17,1.0,0.635445469977706,0.6958637469586374,-9.849292129700105,75.92365708452124,372.0,35.1,0.0,0,0,0,0.288135593220339,train,1,1,30.262940300975693,30.262940300975693
sz000632,2025-05-14,1.0,0.40188371643316184,0.6399999999999995,0.2624671916010346,76.37453320216146,110.0,64.3,0.0,0,0,0,0.288135593220339,train,0,0,1.7902813299232712,9.462915601023013
sz000632,2025-10-27,2.0,0.33271866248429666,0.9696969696969704,0.2336448598130758,83.55292702386694,87.0,69.4,0.0,0,0,1,0.7241379310344828,valid,1,1,99.7716894977169,99.7716894977169
sz000632,2025-10-31,3.0,0.26256156280746257,0.7916666666666676,1.7241379310344973,75.39315220184808,91.0,70.9,0.0,1,0,1,1.0,valid,1,1,109.33014354066985,109.33014354066985
sz000635,2024-11-01,1.0,0.39457146576224716,0.9210526315789469,0.5720823798626817,81.313926735748,93.0,59.1,0.0,1,0,1,0.7241379310344828,train,1,0,20.22598870056498,20.22598870056498
sz000638,2024-10-15,1.0,0.3139695731217821,0.8965517241379302,-0.6928406466512715,76.28358996822342,,,,0,0,0,,,1,1,47.747747747747724,47.747747747747724
sz000639,2025-06-11,1.0,0.30372042268082483,1.1111111111111112,-0.8403361344537785,78.28281214982007,32.0,80.6,0.0,0,0,0,0.17647058823529413,train,0,0,2.840909090909083,2.840909090909083
sz000656,2024-11-25,1.0,0.47874865874271705,1.1111111111111112,-0.5988023952095856,80.18986581917082,568.0,25.3,0.0,0,0,0,0.17647058823529413,train,0,0,9.696969696969715,9.696969696969715
sz000665,2024-09-20,1.0,0.6280066638563107,1.0,1.7391304347825987,82.03304002173655,58.0,72.4,0.0,0,0,0,0.1388888888888889,train,1,1,28.133704735376043,37.883008356545965
sz000665,2025-08-06,2.0,0.301662211542073,1.0,-2.893890675241151,79.06804683803722,182.0,59.4,0.0,0,0,0,0.1388888888888889,train,0,0,12.274959083469717,12.274959083469717
sz000668,2024-11-01,1.0,0.5819936527002728,1.0123456790123455,-0.9378663540445475,82.03480442735827,148.0,53.2,0.0,1,0,0,0.288135593220339,train,1,0,25.710900473933652,25.710900473933652
sz000670,2024-09-23,1.0,1.0249590240216537,0.4090909090909089,0.9111617312072884,76.00318792499255,91.0,65.7,0.0,0,1,0,0.7241379310344828,train,1,1,47.161572052401745,96.2882096069869
sz000670,2025-04-16,2.0,0.5987265173242636,0.6578947368421054,-7.868383404864088,74.00598154559049,413.0,31.9,0.0,0,0,0,0.08955223880597014,train,0,0,11.111111111111093,15.068493150684926
sz000677,2024-11-04,1.0,0.61805194120541,1.0,-9.967320261437917,88.85682447965912,386.0,46.1,0.0,0,0,0,0.0,train,0,0,6.533575317604368,6.533575317604368
sz000678,2024-09-20,1.0,0.3494822413174825,1.1333333333333302,-0.5882352941176339,77.33094415064208,226.0,47.0,0.0,0,0,0,0.2,train,1,1,26.10441767068272,39.55823293172689
sz000678,2025-04-15,2.0,0.43949684820609053,0.5762711864406779,-1.0118043844856595,70.74061959272926,294.0,43.5,0.0,0,0,0,0.2,train,1,1,64.9579831932773,64.9579831932773
sz000679,2025-01-17,1.0,1.1142216291907647,0.8730158730158729,-1.8045112781954864,85.6384838332187,630.0,6.5,0.0,0,0,0,0.4444444444444444,train,0,1,5.175038051750369,35.00761035007609
sz000680,2025-08-07,1.0,0.567311136390175,0.5471698113207553,0.20080321285140812,77.67586693596937,398.0,36.4,0.0,0,0,0,0.24444444444444444,train,0,0,1.0880316518298905,3.857566765578646
sz000685,2025-07-24,1.0,0.5229247741274875,0.37931034482758724,0.8510638297872353,79.71085866699289,182.0,61.9,0.0,0,1,0,0.1388888888888889,train,0,0,6.707317073170738,7.418699186991873
sz000695,2024-11-15,1.0,0.49579180695932173,0.8461538461538459,-9.95184590690209,78.10987746772732,198.0,48.6,0.0,1,1,1,1.0,train,1,1,48.594024604569405,48.594024604569405
sz000695,2025-02-18,2.0,0.4983657790023427,1.2641509433962235,1.9718309859154903,77.90884556776574,1.0,88.2,1.0,0,1,0,0.5208333333333335,train,0,0,12.021857923497258,12.021857923497258
sz000695,2025-11-18,3.0,0.48691695777921284,0.8716216216216208,0.25062656641603454,81.37311245330146,455.0,31.7,0.0,0,0,1,0.2,valid,0,0,18.900555898702898,18.900555898702898
sz000701,2025-06-09,1.0,0.27685752755145376,0.7692307692307697,-3.003003003003002,83.67221206742776,57.0,78.8,0.0,0,0,1,0.5208333333333335,train,1,0,26.7071320182094,26.7071320182094
sz000702,2025-04-03,1.0,0.8555666806190529,0.7936507936507938,-0.4457652303120341,83.90981484260364,12.0,84.8,0.0,0,0,0,0.5208333333333335,train,0,0,2.9282576866764387,11.71303074670571
sz000702,2025-05-21,2.0,0.4639471355454631,0.6666666666666666,-0.6802721088435382,74.47780680294703,67.0,69.5,0.0,0,0,0,0.08955223880597014,train,0,0,3.653585926928282,14.749661705006778
sz000702,2025-07-02,3.0,0.39011086307269993,0.5681818181818177,0.0,81.00295469589798,64.0,69.9,0.0,0,0,0,0.1388888888888889,train,0,0,14.439946018893401,14.439946018893401
sz000709,2024-12-09,1.0,0.43123254118867194,0.9473684210526303,1.2658227848101111,86.2399975830684,174.0,57.3,0.0,0,0,0,0.08955223880597014,train,0,0,2.9045643153526868,2.9045643153526868
sz000710,2024-12-18,1.0,0.3543895007975441,0.7600000000000016,0.0,76.81201116298328,28.0,79.7,0.0,0,0,0,0.17647058823529413,train,0,1,0.0,32.761904761904745
sz000713,2024-11-01,1.0,0.28824026739939573,0.7894736842105261,0.536193029490617,75.52541255939389,28.0,73.9,0.0,0,1,0,0.09259259259259259,train,0,0,10.273081924577365,10.273081924577365
sz000716,2025-01-15,1.0,0.6550939547317987,0.5294117647058817,0.2732240437158362,80.22513677364974,7.0,85.2,1.0,0,0,0,0.17647058823529413,train,0,0,9.066666666666666,9.066666666666666
sz000720,2025-04-30,1.0,0.533873307563897,0.6470588235294122,-4.687500000000011,74.48025403207895,144.0,63.2,0.0,1,0,0,0.17647058823529413,train,0,0,18.9710610932476,18.9710610932476
sz000720,2025-05-21,2.0,1.0569990910577503,1.040000000000001,0.2941176470588225,85.18831634345409,412.0,35.2,0.0,0,0,0,0.1388888888888889,train,0,0,2.6162790697674465,28.779069767441847
sz000721,2024-11-28,1.0,0.7445969252749586,0.6578947368421054,-1.7821782178217838,84.65571217651923,19.0,83.4,0.0,0,0,0,0.288135593220339,train,1,1,38.40155945419104,38.40155945419104
sz000721,2024-12-18,2.0,0.3072670636299213,0.3804347826086953,-9.957446808510639,72.06977947553386,377.0,40.6,0.0,0,0,0,0.1388888888888889,train,0,0,-0.8968609865470767,-0.8968609865470767
sz000722,2024-10-23,1.0,0.30071771344256976,0.5909090909090889,0.4930966469427922,78.04605684511681,285.0,49.2,0.0,0,0,0,0.08955223880597014,train,0,0,12.715105162523876,12.715105162523876
sz000727,2025-11-24,1.0,0.5198914904848367,1.0,0.3937007874015741,81.24165973737406,47.0,82.0,0.0,0,0,1,0.7241379310344828,valid,0,0,12.741312741312738,12.741312741312738
sz000737,2025-06-06,1.0,0.415062012510321,0.7234042553191476,1.0067114093959662,79.38031616912957,15.0,82.2,0.0,0,0,0,0.288135593220339,train,1,1,41.48936170212767,41.48936170212767
sz000750,2024-10-16,1.0,0.2659530729737143,0.5277777777777783,-2.132701421800942,76.89173760729531,286.0,48.8,0.0,0,0,0,0.288135593220339,train,1,1,30.23255813953487,30.23255813953487
sz000753,2024-12-31,1.0,0.551117835872651,0.5312500000000008,0.4773269689737347,82.50374227339589,261.0,42.0,0.0,0,0,0,0.5208333333333335,train,0,0,4.883720930232549,4.883720930232549
sz000753,2025-03-24,2.0,0.25677528606290095,0.5128205128205126,0.3968253968253954,74.59985462663813,223.0,48.7,0.0,0,0,0,0.08955223880597014,train,1,0,20.571428571428573,20.571428571428573
sz000759,2024-10-30,1.0,0.30785843905316734,0.5600000000000023,0.0,74.79166219945974,42.0,78.3,0.0,1,0,0,0.1388888888888889,train,0,1,10.591133004926135,131.28078817733996
sz000767,2024-11-08,1.0,0.88015469260211,0.714285714285714,0.7168458781362075,87.31519994575527,210.0,53.3,0.0,0,0,0,0.2,train,0,0,10.877192982456151,10.877192982456151
sz000785,2024-12-26,1.0,0.32637709886509664,0.6190476190476194,-1.5789473684210464,71.25195061971145,36.0,85.3,0.0,0,0,1,0.575,train,0,1,11.421319796954311,41.37055837563452
sz000788,2024-09-10,1.0,0.6593927371423738,0.7291666666666671,-0.5671077504725952,82.19485751078824,335.0,45.1,0.0,0,0,0,0.575,train,1,0,25.974025974025984,26.90166975881263
sz000790,2025-11-07,1.0,0.8609458339203094,0.8695652173913035,-0.24570024570026439,80.44481353981207,75.0,70.9,0.0,0,0,0,0.2,valid,0,0,12.971698113207552,12.971698113207552
sz000796,2024-12-24,1.0,0.6117988307005676,0.37037037037037174,-6.960556844547561,78.2271432743478,195.0,59.9,0.0,0,0,0,0.5208333333333335,train,0,0,6.459330143540676,6.459330143540676
sz000801,2025-02-14,1.0,0.5330922407982147,0.4635761589403975,-0.9293680297397744,83.86055961225414,56.0,79.8,0.0,0,0,0,0.2,train,1,0,25.819916517590947,25.819916517590947
sz000802,2025-07-07,1.0,0.6947365535818409,0.5199999999999996,-0.2123142250530785,78.92469650830323,212.0,54.6,0.0,0,0,0,0.2,train,1,0,26.48870636550309,27.72073921971252
sz000802,2025-10-13,2.0,0.48913507294254843,0.39130434782608947,-2.0224719101123556,73.3579232391273,552.0,21.5,0.0,0,0,0,0.24444444444444444,valid,0,0,4.646017699115057,10.176991150442504
sz000803,2025-09-09,1.0,0.3620085767857702,0.60377358490566,1.04302477183833,78.08616173850709,94.0,64.1,0.0,0,0,0,0.2,train,0,0,1.7587939698492372,9.547738693467345
sz000809,2025-11-11,1.0,0.32965159723139875,0.8285714285714283,0.0,81.55362372469637,60.0,73.0,0.0,1,0,0,0.575,valid,0,0,9.973753280839915,9.973753280839915
sz000810,2025-08-18,1.0,0.33646488909398165,0.5571428571428585,-0.0848896434634927,75.63411350059275,2.0,94.6,1.0,0,0,0,0.1388888888888889,train,1,0,22.3127035830619,22.3127035830619
sz000811,2024-11-06,1.0,2.3991311569879112,0.88235294117647,0.0,79.63893400747936,26.0,82.3,0.0,0,1,0,0.2,train,0,0,10.875576036866352,27.46543778801844
sz000812,2024-10-31,1.0,0.3450384282387004,0.6799999999999997,-0.6726457399103158,79.61063748050337,21.0,85.3,0.0,0,0,0,0.2,train,1,1,41.176470588235304,41.176470588235304
sz000813,2025-03-14,1.0,0.34708686058483623,0.6071428571428558,1.0638297872340496,76.84248305048722,40.0,78.5,0.0,0,0,0,0.2,train,0,0,3.307888040712448,3.307888040712448
sz000815,2024-10-17,1.0,0.6871531465456935,0.6363636363636356,0.7882882882882747,77.2138044153585,26.0,78.0,0.0,0,0,0,0.5208333333333335,train,0,1,19.30585683297179,49.132321041214745
sz000816,2025-01-09,1.0,0.46996051171632813,0.7058823529411774,-1.3559322033898313,78.98843848588353,6.0,85.4,1.0,0,1,0,0.55,train,0,1,13.576158940397365,53.97350993377486
sz000818,2025-02-12,1.0,0.28037789318159234,0.7683615819209039,0.14787430683917968,73.00660898033564,80.0,75.6,0.0,1,1,1,0.7241379310344828,train,1,1,71.85454545454544,71.85454545454544
sz000818,2025-03-26,2.0,0.4738838501346387,0.6043165467625912,-0.6345651362448579,75.58131997815518,131.0,64.4,0.0,0,0,0,0.2,train,0,0,1.0921004732435513,1.0921004732435513
sz000819,2025-09-01,1.0,0.27628427183885323,0.6829268292682952,0.42016806722688926,76.67141677937913,125.0,67.6,0.0,0,0,0,0.08955223880597014,train,0,0,6.998264893001749,21.457489878542525
sz000819,2025-10-13,2.0,0.27001084423097044,0.9459459459459447,-3.0303030303030276,80.58972599979677,292.0,43.1,0.0,0,0,0,0.1388888888888889,valid,0,0,6.2755102040816135,6.2755102040816135
sz000820,2025-11-25,1.0,1.2616471960634748,0.6333333333333335,-4.985337243401755,90.51222903672166,391.0,44.3,0.0,0,0,0,0.288135593220339,valid,0,0,7.164179104477597,20.597014925373138
sz000826,2025-05-19,1.0,0.2752621106486576,0.5555555555555545,1.1428571428571344,76.17807319800959,13.0,84.8,0.0,0,0,0,0.24444444444444444,train,1,1,37.158469945355165,37.158469945355165
sz000826,2025-11-03,2.0,0.3434936965326217,0.5769230769230771,-1.6064257028112428,78.3747009799084,154.0,65.2,0.0,0,1,0,0.09259259259259259,valid,0,0,4.296875,4.296875
sz000837,2025-05-15,1.0,0.2908808782606382,0.6764705882352956,-0.07558578987150177,75.22336978979983,163.0,52.1,0.0,0,0,0,0.09259259259259259,train,0,0,3.0478955007256836,3.0478955007256836
sz000838,2024-12-04,1.0,0.6537780693786484,1.1578947368421042,-0.30030030030030463,84.88415488072167,557.0,24.5,0.0,0,0,0,0.17647058823529413,train,0,0,8.605341246290799,8.605341246290799
sz000862,2024-11-05,1.0,0.3030069666672704,0.5,0.0,73.80891675961061,537.0,35.9,0.0,0,0,0,0.17647058823529413,train,0,0,9.71731448763251,9.71731448763251
sz000862,2025-03-19,2.0,0.4591043560849975,0.5757575757575757,0.1953125,81.88603422973499,2.0,94.0,1.0,0,0,0,0.17647058823529413,train,0,0,13.883677298311458,29.080675422138835
sz000876,2025-02-17,1.0,0.7586839582106679,0.4516129032258065,-0.219780219780219,80.21756943568343,310.0,49.7,0.0,0,0,0,0.08955223880597014,train,0,0,14.435146443514624,24.26778242677825
sz000880,2024-11-12,1.0,0.27471412547266977,1.0166666666666664,1.1959521619135272,77.81159410818942,253.0,47.8,0.0,0,1,0,0.24444444444444444,train,1,1,35.122838944494994,85.35031847133759
sz000880,2025-02-20,2.0,0.692613744612898,0.6687500000000011,2.5099075297225992,78.71074107186712,77.0,70.5,0.0,1,0,0,1.0,train,1,1,76.4804703905922,76.4804703905922
sz000880,2025-04-01,3.0,0.341636868637597,0.8499999999999979,2.3048555623847555,79.31470631293047,379.0,44.6,0.0,0,0,0,0.288135593220339,train,1,0,21.19678475736826,21.19678475736826
sz000881,2025-11-19,1.0,0.3843783206006731,0.727272727272727,0.0,81.1887390031536,37.0,75.1,0.0,0,0,0,0.15708025599557024,valid,0,0,9.090909090909083,12.937062937062937
sz000890,2024-12-11,1.0,0.7901936460391376,0.6086956521739144,0.0,82.00532242332442,347.0,49.0,0.0,0,0,0,0.24444444444444444,train,0,0,2.764976958525356,2.764976958525356
sz000890,2025-05-22,2.0,0.3803944626118021,1.2916666666666659,-0.27100271002709064,84.9899898905787,110.0,56.6,0.0,0,0,1,0.08955223880597014,train,0,0,12.466124661246614,25.47425474254743
sz000901,2025-11-12,1.0,0.419775930713076,0.42857142857142855,-0.773195876288657,71.48667429636295,262.0,45.7,0.0,0,0,0,0.1388888888888889,valid,1,1,30.538617886178866,69.10569105691057
sz000903,2025-05-07,1.0,0.5668067876538984,0.653846153846153,1.7391304347825987,83.62349785330504,152.0,61.8,0.0,0,0,0,0.24444444444444444,train,1,1,69.06077348066297,69.06077348066297
sz000903,2025-06-03,2.0,1.6231754557376377,1.0,-9.963099630996307,87.11653642720205,280.0,49.8,0.0,0,0,0,0.08955223880597014,train,0,0,1.6393442622950838,1.6393442622950838
sz000905,2025-05-13,1.0,0.4809659936257581,0.5510204081632641,1.8276762402088753,78.43745699775228,7.0,83.6,1.0,0,0,0,0.08955223880597014,train,0,0,17.958179581795797,17.958179581795797
sz000908,2024-10-08,1.0,0.6333109835296956,1.0,-4.985337243401755,82.58764109856249,170.0,67.3,0.0,1,1,0,0.7241379310344828,train,1,1,69.1358024691358,96.2962962962963
sz000908,2024-11-21,2.0,0.5732444374759851,1.3249999999999995,-2.931596091205202,80.15992019465511,245.0,51.2,0.0,0,0,0,0.0,train,0,0,0.34305317324183626,0.34305317324183626
sz000908,2024-11-26,3.0,0.3932166826648542,0.5675675675675687,-2.091254752851701,78.57884256853157,85.0,66.3,0.0,0,0,0,0.0,train,0,0,3.9548022598870025,3.9548022598870025
sz000910,2025-08-14,1.0,0.4991318179843734,0.9500000000000011,0.12953367875647714,77.41523523008199,13.0,75.1,0.0,0,0,0,0.5208333333333335,train,0,0,10.967741935483865,10.967741935483865
sz000926,2025-05-07,1.0,0.33207139720162443,1.0,2.2935779816513735,84.66850977257945,49.0,73.5,0.0,0,0,0,0.2,train,0,0,2.2421524663676973,2.2421524663676973
sz000935,2024-10-15,1.0,0.4407664404250269,0.6704545454545441,2.2397891963109373,74.52492604497117,59.0,61.8,0.0,1,0,1,1.0,train,1,1,30.676786843769754,30.676786843769754
sz000935,2025-11-11,2.0,0.25712875891432585,0.702479338842975,3.2940019665683495,75.30422465574456,100.0,68.2,0.0,0,0,0,0.1388888888888889,valid,0,0,16.003743565746365,29.94852597098736
sz000936,2025-01-06,1.0,0.31202512793783005,0.666666666666668,-0.5847953216374324,75.57973142362863,106.0,64.0,0.0,1,0,0,0.55,train,0,0,14.51378809869377,17.85195936139332
sz000949,2024-12-19,1.0,0.39715918853404586,1.5,-1.467505241090139,83.96441478261151,522.0,28.2,0.0,0,1,0,0.288135593220339,train,0,0,2.1739130434782705,2.1739130434782705
sz000949,2025-05-15,2.0,0.36526815455759026,0.6562499999999993,-0.7228915662650715,82.93747971486881,16.0,78.1,0.0,0,0,0,0.1388888888888889,train,0,0,3.0732860520094496,3.0732860520094496
sz000949,2025-09-09,3.0,0.38241945508657504,0.8499999999999989,-0.24630541871920597,81.67048151507022,233.0,47.7,0.0,0,0,0,0.08955223880597014,train,0,1,16.262135922330103,34.70873786407766
sz000951,2025-04-07,1.0,0.5301865147512156,0.4285714285714276,-8.897876643073822,72.44735898263947,136.0,49.3,0.0,0,1,1,0.2,train,0,0,7.250268528463999,7.250268528463999
sz000953,2024-11-01,1.0,0.5615507505130755,1.4838709677419366,-2.0967741935483897,81.76886886990741,173.0,51.2,0.0,0,0,0,0.2,train,0,0,17.3310225303293,24.956672443674186
sz000953,2025-01-15,2.0,0.39989899745247226,0.7586206896551715,0.38022813688214363,78.36088025235478,290.0,42.8,0.0,0,0,0,0.288135593220339,train,0,0,6.941838649155718,6.941838649155718
sz000953,2025-05-15,3.0,0.25846201388844164,1.0,0.31695721077655836,81.44757759667402,31.0,72.4,0.0,0,0,0,0.288135593220339,train,1,1,46.28751974723537,46.28751974723537
sz000972,2024-11-15,1.0,0.37450447166327944,0.8749999999999991,-0.3236245954692518,82.82938521805686,195.0,49.0,0.0,0,0,0,0.288135593220339,train,0,0,17.19745222929936,17.834394904458595
sz000972,2024-12-10,2.0,0.46915799997819513,0.722222222222221,1.775147928994092,80.6401979101538,102.0,67.5,0.0,0,0,0,0.09259259259259259,train,0,0,7.246376811594213,15.94202898550725
sz000980,2024-09-05,1.0,0.2804151062586254,0.8888888888888886,-0.6622516556291425,77.20842139113108,48.0,83.2,0.0,0,0,0,0.575,train,1,1,45.85987261146496,103.82165605095541
sz000980,2024-12-20,2.0,0.3329861230178501,0.7647058823529409,0.6779661016949268,81.20955572573183,262.0,51.2,0.0,0,0,0,0.17647058823529413,train,0,0,-0.9933774834437026,-0.9933774834437026
sz000985,2025-06-13,1.0,0.9364087426093651,0.8139534883720919,1.1179429849077716,84.22994599674591,9.0,90.5,1.0,0,0,0,0.4,train,0,0,16.895227646736146,16.895227646736146
sz000989,2025-09-22,1.0,0.2654481206139443,0.6296296296296303,-0.19685039370078705,73.83775577135454,151.0,59.7,0.0,0,0,0,0.24444444444444444,train,0,0,-0.5802707930367523,4.835589941972929
sz000993,2025-08-11,1.0,0.2821730590277906,0.6271186440677985,-1.6559337626494863,71.90652083341851,296.0,52.4,0.0,0,0,0,0.17647058823529413,train,0,0,1.0801080108010952,1.0801080108010952
sz000993,2025-11-11,2.0,0.3087588703264456,1.3151515151515152,-1.8966644865925364,82.51105828182797,220.0,56.2,0.0,0,0,0,0.1388888888888889,valid,0,0,4.972375690607733,4.972375690607733
sz000995,2024-11-01,1.0,0.5443393982698911,0.4954954954954964,0.0,76.63684835541201,44.0,67.6,0.0,0,0,0,0.1388888888888889,train,0,1,12.742382271468156,30.817174515235468
