symbol,trade_date,event_time,business_anchor_time,event_kind,event_role,sequence_label,probe_index,days_since_prev_probe,bar_high_ret_pct,bar_close_ret_pct,amount_vs_day_median,same_day_pullback_ratio,same_day_later_high_pct,oib_ratio,cvd_ratio,day_gap_pct,day_high_vs_prev_close_pct,day_return_pct,touch_limit_up,broken_limit_up,touch_limit_up_count_5m,limit_state_label,probe_strength_score
sh601882,2026-05-20,09:30,09:30,non_probe,non_probe,,,,5.316455696202538,0.5485232067510504,9.15004614062027,1.3333333333333315,0.0,0.12657500853042428,0.02176990653008924,-0.3783102143757877,4.918032786885251,-1.7721518987341645,0,0,0,normal,69.80171313264424
sh601886,2026-03-20,09:30,09:30,non_probe,non_probe,,,,4.040404040404044,1.5151515151515138,18.922584995738433,0.7187500000000007,0.0,0.027768500703403864,-0.1427334330503002,4.623513870541607,8.850726552179665,1.1363636363636243,0,0,0,normal,64.05139397932712
sh601886,2026-04-01,09:35,09:35,non_probe,non_probe,,,,1.6000000000000014,0.8000000000000007,4.289922106648841,-0.7142857142857089,2.699662542182235,-0.2410392692102821,0.1266984511423599,0.46242774566473965,5.549132947976876,3.452243958573087,0,0,0,normal,17.798150969814273
sh601886,2026-05-26,09:40,09:40,non_probe,non_probe,,,,6.4410480349345045,5.349344978165949,18.83593925959293,0.49152542372881225,0.0,0.009545256217179922,0.06632538037318837,-0.324324324324321,5.405405405405395,2.6030368763557465,0,0,0,normal,71.71477988716386
sh601888,2026-05-29,09:50,11:10,launch_day,launch_without_probe,直接启动,,,2.0313613684960874,1.9600855310049958,4.274106466271607,-2.0175438596491255,5.204331121201533,-0.10664263605540927,0.25576623826054945,0.7851013328464385,9.987219280628068,7.898550724637676,1,1,11,broken_up,20.901453691883212
sh601890,2026-03-03,09:30,09:30,non_probe,non_probe,,,,4.7987616099071095,4.7987616099071095,19.500299185688636,1.7580645161290342,1.107828655834564,-0.045273872577174065,0.05674523346826646,0.15503875968991832,6.12403100775194,-3.637770897832826,0,0,0,normal,71.19507474364781
sh601890,2026-03-04,09:35,09:35,non_probe,non_probe,,,,2.0559210526315708,2.0559210526315708,3.7022508596895265,-1.2000000000000028,4.754230459307007,0.2668058240005756,-0.04709219484885587,-0.48192771084336616,4.417670682730934,2.5827280064568248,0,0,0,normal,22.963287073261128
sh601890,2026-03-06,09:30,09:30,non_probe,non_probe,,,,2.4350649350649345,2.029220779220786,7.499235909324948,-0.0666666666666714,2.61489698890649,-0.2063089139457563,0.17951243153121835,-1.4399999999999968,3.600000000000003,2.5974025974025983,0,0,0,normal,35.638100728904995
sh601890,2026-03-16,09:35,09:35,non_probe,non_probe,,,,4.487722269263328,2.370872142252334,25.36214781081644,1.0188679245283014,0.0,-0.2264884242713925,0.20574477105807631,3.768624014022781,8.150744960560917,-0.33783783783782884,0,0,0,normal,70.04941728781453
sh601890,2026-04-23,09:30,09:30,non_probe,non_probe,,,,2.259887005649719,1.2241054613935987,3.416053775632627,-0.5416666666666694,2.20994475138121,-0.35567086155249794,0.06403713384441226,-0.37523452157599557,4.12757973733584,3.4839924670433176,0,0,0,normal,20.829798624552154
sh601890,2026-04-28,09:35,09:35,non_probe,non_probe,,,,5.6797020484171235,2.141527001862209,23.461903956474373,0.8196721311475418,0.0,-0.29567335245393134,0.08126384264866793,0.3853564547205979,9.344894026974938,4.126679462571969,0,0,0,normal,69.32195363011161
sh601898,2026-03-02,09:35,13:10,launch_day,launch_without_probe,直接启动,,,1.9632678910703083,1.203293223559232,4.874090579742298,-1.4516129032257936,3.66459627329192,-0.3939602610629936,0.3871886535535901,5.339485827290713,10.019775873434412,3.5669586983729573,1,1,2,broken_up,21.251081003170942
sh601898,2026-03-03,11:10,13:25,launch_day,launch_without_probe,直接启动,,,3.2596041909196627,2.5611175785797524,2.3552128023324648,0.42857142857142677,2.5930101465614586,-0.16218854821093612,0.275642673537492,0.24169184290030454,9.969788519637458,5.485232067510548,1,1,2,broken_up,41.277025079273564
sh601898,2026-03-05,10:00,10:00,non_probe,non_probe,,,,1.6766467065868262,0.47904191616767733,1.3093622415644286,-1.9642857142857089,5.300353356890453,-0.19624173223563443,0.08038335396278994,-0.8139534883720989,3.953488372093017,2.754982415005869,0,0,0,normal,10.075361363917143
sh601898,2026-03-10,09:30,09:30,non_probe,non_probe,,,,3.400121432908332,1.2143290831815534,11.732045574195544,0.4107142857142848,1.9377568995889494,0.17274599319883116,-0.16832889774155613,-9.505494505494505,-4.61538461538461,2.0036429872495543,0,0,0,normal,54.64934316188279
sh601898,2026-03-11,13:05,13:05,non_probe,non_probe,,,,1.5706806282722585,1.512507271669561,1.9490674773223924,-1.7407407407407394,3.092783505154628,-0.0627100266367841,0.3953980441241371,0.11904761904761862,7.14285714285714,6.599286563614748,0,0,0,normal,18.300560062595235
sh601898,2026-03-12,10:25,11:00,launch_day,launch_without_probe,直接启动,,,1.8818609513852502,1.3068478829064256,2.4155691751834585,0.36111111111110894,1.0774756285274467,-0.2296360637422506,0.174615628783926,2.342442833240388,9.871723368655871,5.504087193460472,1,1,10,broken_up,28.170736729399177
sh601898,2026-03-18,09:30,09:30,non_probe,non_probe,,,,4.846066134549609,4.446978335233753,10.748206881495005,0.5882352941176461,1.4138118542686096,-0.08312894147196805,0.15549042765769336,-1.0158013544018019,5.248306997742658,1.9954389965792574,0,0,0,normal,62.90038298398058
sh601898,2026-03-20,09:30,09:30,non_probe,non_probe,,,,4.923599320882843,4.697226938313515,12.766762457065338,-0.03448275862069106,1.2944983818770295,0.3081599599681597,-0.2313937801571204,-4.69255663430419,1.2944983818770295,5.093378607809829,0,0,0,normal,60.89970349627312
sh601898,2026-04-02,09:30,09:30,non_probe,non_probe,,,,2.2452504317789224,1.4968336211859334,6.615884314072855,-0.3846153846153804,1.9144144144144226,0.026818977171555496,-0.09149150623594367,0.6373117033603659,4.866743916570093,3.1088082901554293,0,0,0,normal,30.74990734258535
sh601898,2026-04-07,09:45,09:45,non_probe,non_probe,,,,2.2560631697687406,1.7484489565707806,4.987804609737831,-1.1750000000000103,3.6955322669608437,-0.13442384751031758,0.14300880994245527,-0.28344671201814275,6.575963718820854,5.741898806139867,0,0,0,normal,23.76147922414858
sh601898,2026-04-21,09:30,09:30,non_probe,non_probe,,,,1.4321295143213009,0.6226650062266526,3.3795536782268902,-1.3043478260869572,2.7624309392265234,-0.16276331750805803,-0.025914204479530127,-0.7416563658838138,3.4610630407911014,3.3001245330012585,0,0,0,normal,11.78427294815303
sh601898,2026-04-23,09:30,09:30,non_probe,non_probe,,,,3.0084235860409203,3.0084235860409203,4.413748945986932,-0.9600000000000009,4.264018691588789,0.19178655227856706,-0.06391585825676648,-0.9535160905840279,6.376638855780703,5.896510228640195,0,0,0,normal,31.852942387678624
sh601898,2026-04-28,10:35,10:35,non_probe,non_probe,,,,2.001111728738203,1.5564202334630517,3.0143983657277866,-0.6111111111111028,1.6893732970027164,-0.2539975105477485,0.5609706976740498,-1.658090337335616,6.68953687821614,7.965116279069773,0,0,0,normal,25.568092904501093
sh601898,2026-05-15,09:55,09:55,non_probe,non_probe,,,,1.8393623543838222,0.9809932556713585,6.581471415550269,-0.6333333333333361,2.3479831426851394,-0.001455022520167261,0.04992731592571582,0.24860161591049312,5.655686761963952,4.153750774953524,0,0,0,normal,26.620475229584486
sh601898,2026-05-18,09:30,09:30,non_probe,non_probe,,,,2.4970273483947647,1.367419738406661,3.789820709101417,-0.4047619047619106,1.5081206496519783,-0.04920945976126365,0.032935327977388525,0.11904761904761862,4.166666666666652,3.5077288941736118,0,0,0,normal,28.7474776592678
sh601898,2026-05-28,09:30,09:30,non_probe,non_probe,,,,2.411994784876148,1.8252933507170832,2.5202476403549965,0.6486486486486475,2.1642266072565253,-0.21407885576484906,0.20282295130164163,-0.6476683937823857,3.950777202072553,0.8474576271186418,0,0,0,normal,34.98311575999671
sh601898,2026-06-01,10:35,10:35,non_probe,non_probe,,,,2.1052631578947434,1.7337461300309664,1.8283440400173483,-1.2352941176470644,2.850212249848405,-0.10612093867312897,0.503655517548197,1.2804097311139628,8.578745198463512,6.890012642225041,0,0,0,normal,23.73882963390026
sh601898,2026-06-03,09:40,09:40,non_probe,non_probe,,,,1.4823965410747375,0.9882643607164843,1.446567498283069,-2.791666666666692,4.74741326841146,-0.0331831198329506,0.11863691810921159,-1.0365853658536484,4.939024390243918,5.360443622920519,0,0,0,normal,11.985751348680147
sh601899,2026-04-29,13:00,13:00,non_probe,non_probe,,,,0.8646392367322564,0.6857483601669712,1.9878333532261472,-1.0689655172413903,1.0937038131835886,-0.2635414990437195,0.4330580968525275,-1.2443095599393161,3.793626707132014,4.917025199754144,0,0,0,normal,16.798995181814437
sh601899,2026-05-26,10:25,10:25,non_probe,non_probe,,,,1.3458528951486803,1.2206572769953183,3.4385395821540268,-1.2093023255813768,1.8529956763434052,-0.08764999633740586,0.4801758674039231,-0.60606060606061,5.1993620414672925,5.584082156611037,0,0,0,normal,21.43433677881646
sh601899,2026-06-02,13:00,13:00,non_probe,non_probe,,,,1.0447273914462984,0.8814887365328206,2.8200535237211133,-1.9687499999999951,2.5525040387722076,-0.03643527465388993,0.46200008708286083,0.5631003643590482,5.134150380920821,4.0184453227931405,0,0,0,normal,18.351933451385744
sh601900,2026-04-08,09:30,09:30,non_probe,non_probe,,,,1.3097072419106404,1.3097072419106404,8.443794510484587,-2.0,2.6615969581748944,-0.16155493604974247,0.16563539872794822,1.2480499219968744,5.304212168486733,3.929121725731899,0,0,0,normal,21.25396367829346
sh601900,2026-06-01,11:25,11:25,non_probe,non_probe,,,,0.8264462809917328,0.7438016528925617,2.643793557757727,-1.9000000000000195,1.5573770491803307,-0.5809569267310412,0.6186672183764538,-0.08481764206954567,5.089058524173051,5.178268251273366,0,0,0,normal,14.545360952106412
sh601908,2026-03-12,09:30,09:30,non_probe,non_probe,,,,3.1325301204819356,2.650602409638547,8.343810211871466,0.23076923076923286,0.9345794392523477,-0.22583350651650272,0.2366892009841666,-0.24038461538461453,3.8461538461538547,2.409638554216853,0,0,0,normal,47.77519252151712
sh601908,2026-03-23,09:30,09:30,non_probe,non_probe,,,,3.1862745098039102,1.225490196078427,3.200099833205472,-1.2307692307692328,5.2256532066508266,-0.22439253980145768,-0.1029660959478472,-1.6867469879518149,6.746987951807215,7.107843137254899,0,0,0,normal,22.67944652637648
sh601908,2026-03-24,09:30,09:30,non_probe,non_probe,,,,2.54629629629628,2.083333333333326,6.612674979113309,-0.6363636363636422,2.257336343115135,-0.041689670667151,0.127138607122743,-1.1441647597253968,3.661327231121292,4.166666666666652,0,0,0,normal,33.6037557138739
sh601908,2026-03-25,13:15,13:15,non_probe,non_probe,,,,1.7467248908296984,1.3100436681222627,4.265357865018626,1.1249999999999973,0.0,-0.17742699473864004,0.519811562144736,-1.3333333333333197,3.5555555555555562,2.9279279279279313,0,0,0,normal,41.35753407733806
sh601908,2026-03-26,10:30,10:35,launch_day,launch_without_probe,直接启动,,,6.25,3.8793103448276023,32.56802779082898,-0.34482758620689835,2.0283975659229236,-0.19239899195106583,0.3992116051903183,-1.5317286652078876,10.065645514223199,11.777777777777775,1,0,36,sealed_up,65.29629782152122
sh601908,2026-03-27,09:30,09:30,non_probe,non_probe,,,,6.361829025844923,4.373757455268379,32.23024633348263,1.5937500000000024,0.0,0.14188077690093528,0.022963057359840677,0.0,6.361829025844923,-3.7773359840954313,0,0,0,normal,80.36527611909567
sh601908,2026-03-31,09:35,09:35,launch_day,launch_without_probe,直接启动,,,7.051282051282048,7.051282051282048,114.34893217391748,0.0,0.0,1.4900543698249538,-0.6096781794974081,-1.318681318681314,10.109890109890118,11.581291759465472,1,0,47,sealed_up,75.93316311823087
sh601908,2026-04-02,09:30,09:30,launch_day,launch_without_probe,直接启动,,,5.052631578947375,4.842105263157914,14.573255671607184,0.37499999999999906,3.006012024048088,0.06320421476794803,0.020579958111599243,-1.65631469979296,6.418219461697716,3.157894736842115,0,0,0,normal,63.22437507721451
sh601908,2026-04-13,13:30,13:30,launch_day,launch_without_probe,直接启动,,,8.809523809523823,8.809523809523823,21.7623023500516,0.0,0.0,5.6959949096598566,0.6060104308725165,-1.6867469879518149,10.120481927710845,12.00980392156863,1,0,18,sealed_up,85.13980974344192
sh601908,2026-04-17,09:30,09:30,non_probe,non_probe,,,,3.23325635103926,3.002309468822162,13.010436840191351,0.49999999999999684,0.8948545861297452,-0.31813258677747036,0.21667149081992315,-0.9153318077803174,3.203661327231111,1.616628175519641,0,0,0,normal,53.80801383684059
sh601908,2026-04-20,11:20,11:20,non_probe,non_probe,,,,3.10421286031044,1.9955654101995624,6.1303958699321495,0.5,0.0,-0.2936454629062108,0.45769895441605235,0.0,5.681818181818188,4.090909090909078,0,0,0,normal,49.935757525841126
sh601908,2026-05-14,09:40,09:40,launch_day,launch_without_probe,直接启动,,,8.215962441314574,7.511737089201875,19.10910734123828,0.2000000000000005,0.0,-0.2234844179144035,0.3080036918476239,0.4784688995215447,10.287081339712945,8.095238095238088,1,1,24,broken_up,71.20063418852696
sh601908,2026-06-01,14:15,14:15,non_probe,non_probe,,,,6.133333333333324,5.066666666666664,20.18282971470701,0.4347826086956526,0.0,-0.11591467769054294,0.3356203928939491,-1.0752688172043001,6.989247311827951,5.434782608695654,0,0,0,normal,73.43264835481612
sh601918,2026-03-03,09:30,09:30,non_probe,non_probe,,,,3.1328320802004983,2.8822055137844638,6.7975625533864745,0.3200000000000003,0.9720534629404698,-0.12120475436587455,0.3249108511324735,-0.24999999999999467,3.875000000000006,2.130325814536338,0,0,0,normal,49.369826627681924
sh601918,2026-04-07,10:30,10:30,non_probe,non_probe,,,,1.049868766404205,0.6561679790026309,5.203852164394277,0.25000000000000555,0.3896103896103842,-0.3048197330486439,0.18891999892450329,-0.27063599458727605,4.600811907983782,4.2062415196743475,0,0,0,normal,27.283696413128528
sh601918,2026-04-23,09:30,09:30,non_probe,non_probe,,,,1.4193548387096744,1.4193548387096744,3.174518387449589,-2.7272727272727177,4.071246819338414,-0.32448301235912896,0.10235466889189536,-0.12886597938144284,5.4123711340206215,5.290322580645168,0,0,0,normal,8.90252439978586
sh601918,2026-04-27,09:30,09:30,non_probe,non_probe,,,,4.0791100123609425,3.95550061804697,8.642669195146837,-0.09090909090908895,3.206650831353919,0.07410951234525281,0.1267594920819208,-0.2466091245376001,7.151664611590625,4.449938195302838,0,0,0,normal,51.53090639542067
sh601918,2026-04-28,09:30,09:30,non_probe,non_probe,,,,1.904761904761898,-1.1904761904761862,4.090903285116591,-0.9375000000000013,2.3364485981308247,-0.36963008599272873,-0.07201252532576326,-0.5917159763313529,3.668639053254452,3.6904761904761996,0,0,0,normal,14.816847177037435
sh601918,2026-04-29,09:30,09:30,non_probe,non_probe,,,,2.088167053364276,1.740139211136893,3.184007433889845,-1.2222222222222057,3.1818181818181746,-0.1994052818322044,0.13145109168801986,-1.0332950631458226,4.247990815154989,4.640371229698381,0,0,0,normal,18.26658567722275
sh601918,2026-05-11,09:40,09:40,non_probe,non_probe,,,,2.4390243902439046,2.2067363530778206,9.18943903477005,0.6666666666666666,0.7936507936507908,-0.055404727661344945,0.2519069540745535,0.0,4.711425206124864,2.2379269729092988,0,0,0,normal,50.15669398344521
sh601918,2026-05-18,09:30,09:30,non_probe,non_probe,,,,2.036199095022617,0.452488687782826,3.541743087549867,-1.3333333333333366,2.9933481152993213,-0.5067317996793493,0.09252142579766202,-0.1129943502824804,4.971751412429382,4.751131221719462,0,0,0,normal,15.184285302474985
sh601918,2026-05-28,09:30,09:30,non_probe,non_probe,,,,2.6726057906458767,2.5612472160356337,3.8924152709701314,-1.3749999999999991,6.182212581344881,-0.27761442074398357,0.06430747102968783,-0.6637168141592764,8.29646017699115,6.347438752783963,0,0,0,normal,20.903512745542148
sh601918,2026-05-29,09:30,09:30,non_probe,non_probe,,,,2.5316455696202445,1.371308016877637,2.3708365898748958,-2.2083333333333286,7.407407407407396,-0.015608880326252333,-0.05943842143787196,-0.7329842931937169,9.319371727748681,8.122362869198296,0,0,0,normal,18.55979491825557
sh601918,2026-06-01,09:30,13:55,launch_day,launch_without_probe,直接启动,,,2.723735408560324,-0.29182879377431803,4.3173220162685775,-2.571428571428557,6.818181818181812,-0.16971468286324412,0.04996506055454602,0.29268292682926855,10.048780487804866,9.727626459143979,1,0,14,sealed_up,21.528229625664043
sh601918,2026-06-02,09:45,09:45,non_probe,non_probe,,,,4.6222222222222165,4.0000000000000036,6.2271671345058275,1.5384615384615377,3.313508920985564,0.010179778514316801,0.047368747919787006,0.35460992907803135,7.801418439716312,-3.0918727915194344,0,0,0,normal,58.92455627393649
sh601918,2026-06-03,09:30,09:30,non_probe,non_probe,,,,2.473834443387246,1.9980970504281714,6.28364589726058,-1.884615384615387,6.592386258124439,0.3057710864546779,-0.3279323025264769,-4.193254329990892,4.649042844120332,7.136060894386298,0,0,0,normal,28.544249063130582
sh601919,2026-03-03,11:25,13:10,launch_day,launch_without_probe,直接启动,,,1.799007444168721,1.6129032258064502,3.038431617911658,-1.9310344827586219,3.4734917733089565,-0.08416147195204651,0.2201788830002833,0.38860103626943143,9.974093264248719,9.483870967741925,1,0,9,sealed_up,17.548490713667995
sh601921,2026-04-24,10:40,10:40,non_probe,non_probe,,,,1.85185185185186,0.7407407407407529,8.725252294898883,0.40000000000000235,1.696969696969708,-0.4790494207930984,0.3267736840050561,-0.12515644555693983,5.00625782227786,2.631578947368407,0,0,0,normal,37.84375900835976
sh601929,2026-03-27,09:30,09:30,non_probe,non_probe,,,,3.092783505154628,2.749140893470803,7.036700374309852,-0.3333333333333317,1.333333333333342,-0.03066470024008006,0.18756561841875438,-2.348993288590595,2.0134228187919545,4.123711340206171,0,0,0,normal,42.676152040522176
sh601929,2026-04-08,09:35,09:35,non_probe,non_probe,,,,2.7210884353741527,2.3809523809523725,5.320625969987904,-0.75,2.3178807947019875,-0.34659771789180305,0.5309727135044866,1.7421602787456303,7.665505226480818,5.47945205479452,0,0,0,normal,33.31538524893959
sh601929,2026-05-18,09:30,09:30,non_probe,non_probe,,,,4.081632653061229,4.081632653061229,17.55219697933777,0.25000000000000183,3.5947712418300526,-0.450939552150243,0.33616574805008964,1.0309278350515427,8.934707903780058,3.0612244897959107,0,0,0,normal,57.53943087756868
sh601929,2026-05-19,09:40,09:50,launch_day,launch_without_probe,直接启动,,,3.164556962025311,1.5822784810126445,104.18094287836223,-0.7000000000000053,2.147239263803691,-0.4970072930847486,0.4009115269578848,-0.3300330033003229,9.90099009900991,10.264900662251652,1,0,45,sealed_up,49.48935469258329
sh601929,2026-05-25,09:35,09:35,launch_day,launch_without_probe,直接启动,,,6.000000000000005,5.3333333333333455,33.3872549440872,0.4444444444444444,0.0,-0.27591711708103284,0.39971430441042477,0.0,10.034602076124566,7.26643598615917,1,1,4,broken_up,73.12502573817073
sh601933,2026-03-19,13:10,13:10,non_probe,non_probe,,,,3.0612244897959107,2.8061224489795977,12.165950496241146,0.3333333333333333,1.4851485148514865,-0.17941665041617594,0.7981761282670299,-0.7556675062972307,3.2745591939546514,1.522842639593902,0,0,0,normal,55.84081456162748
sh601933,2026-03-25,13:35,13:35,non_probe,non_probe,,,,7.387862796833788,6.068601583113442,34.896664637275606,0.5,0.0,-0.1464889214295939,0.39767873168607826,0.0,8.53333333333335,4.800000000000004,0,0,0,normal,77.08993946382245
sh601933,2026-04-23,09:55,09:55,non_probe,non_probe,,,,4.166666666666674,2.604166666666674,26.360117606566646,0.75,0.0,-0.44550690463593995,0.35643655039961725,-0.7874015748031593,4.986876640419946,2.645502645502651,0,0,0,normal,67.63517687270931
sh601933,2026-05-25,10:35,10:35,non_probe,non_probe,,,,4.129793510324475,3.2448377581120846,22.117648446080853,0.2857142857142834,1.1331444759206777,-0.25959994501883027,0.5676365490213161,-1.1560693641618491,3.1791907514450823,2.046783625731008,0,0,0,normal,64.49367870526706
sh601933,2026-05-26,09:35,09:35,non_probe,non_probe,,,,4.571428571428582,3.4285714285714253,25.16480604787927,0.375,1.0928961748633892,-0.5072466863751928,0.3731275728736568,-1.4326647564469996,6.017191977077352,4.651162790697683,0,0,0,normal,64.91259317217806
sh601933,2026-05-27,11:15,11:15,non_probe,non_probe,,,,3.4383954154727725,2.2922636103151817,3.3214294240879085,-1.166666666666671,6.648199445983383,-0.12819582057080087,0.5541358578506193,-1.388888888888895,6.944444444444442,5.633802816901423,0,0,0,normal,34.77371000288268
sh601933,2026-05-29,10:25,10:25,non_probe,non_probe,,,,2.1798365122615904,2.1798365122615904,5.286313256934774,0.75,1.0666666666666602,0.12419614640917027,0.8397151087755812,-1.1173184357541888,5.865921787709505,4.237288135593209,0,0,0,normal,49.29436231108183
sh601952,2026-03-02,13:05,13:05,non_probe,non_probe,,,,1.8090452261306789,1.407035175879412,1.797513281753461,0.7222222222222205,0.09871668311944859,-0.27431281778841354,0.4657064930016278,1.372756071805692,7.0749736008447695,4.166666666666674,0,0,0,normal,34.26635918132027
sh601952,2026-03-11,13:45,13:45,non_probe,non_probe,,,,0.8814887365328206,0.8814887365328206,3.173786453217916,-1.5555555555555447,1.747572815533971,-0.08796914093529837,0.4534047294741668,0.09990009990010762,4.695304695304703,4.191616766467066,0,0,0,normal,19.096693159823747
sh601952,2026-03-16,09:30,09:30,non_probe,non_probe,,,,2.369668246445489,2.0853080568720372,11.810318174295814,0.1600000000000037,2.1296296296296147,-0.1893517571309918,0.16280745020714812,-0.37771482530688516,4.154863078375826,1.9905213270142053,0,0,0,normal,42.58720092245604
sh601952,2026-03-30,09:30,09:40,launch_day,launch_without_probe,直接启动,,,6.126482213438744,5.5335968379446765,6.344589291946111,-0.12903225806451604,4.3761638733705865,-0.013644385132435046,0.12503712825880958,-0.6869479882237517,10.009813542688928,6.9169960474308345,1,1,3,broken_up,52.462422270724375
sh601952,2026-04-07,09:40,09:40,non_probe,non_probe,,,,1.6460905349794164,1.6460905349794164,2.54290997881432,-2.1249999999999973,5.465587044534415,1.213482886635709,0.3509147513736775,0.10183299389001643,6.109979633401208,3.967446592065116,0,0,0,normal,26.760079067660502
sh601952,2026-04-23,13:00,13:00,non_probe,non_probe,,,,1.1776251226693013,0.5888125613346507,6.030568917860399,0.4166666666666691,0.5819592628515835,-0.25943767812102986,0.3228364207708074,-0.6042296072507614,4.431017119838865,3.951367781155013,0,0,0,normal,32.85117160153194
sh601958,2026-03-02,13:05,13:05,non_probe,non_probe,,,,2.677165354330713,2.4803149606299257,2.3214602764473873,-0.6323529411764757,3.2592024539877418,0.1296220734537813,0.30865928932285513,3.2205462698736254,9.783938035059103,4.699842022116907,0,0,0,normal,33.43450150310917
sh601958,2026-03-03,09:35,09:35,non_probe,non_probe,,,,3.2872618602913573,2.6895778856929287,7.635747296223942,2.6250000000000013,0.0,-0.06670452169294472,0.138048069286925,-1.9615239532252082,4.3002640513013946,-2.5009619084263135,0,0,0,normal,58.42544166700985
sh601958,2026-03-04,09:30,09:30,non_probe,non_probe,,,,6.644518272425248,6.6029900332226,9.394483427260266,-0.1687499999999996,5.490654205607481,0.23743701170068954,-0.20192118734784412,-4.972375690607745,6.906077348066297,7.765780730897021,0,0,0,normal,56.971955689165256
sh601958,2026-03-06,09:35,09:35,non_probe,non_probe,,,,3.6511156186612714,2.961460446247477,4.957555075492331,1.077777777777778,2.2309197651663393,0.16623565314673291,0.12090491618928183,-0.1598721023181371,4.396482813749003,-1.6012810248198672,0,0,0,normal,55.46637565374953
sh601958,2026-03-27,09:30,09:30,non_probe,non_probe,,,,2.9575892857142794,2.6227678571428603,4.373711183335491,-0.6415094339622668,3.197831978319776,0.32746059287800694,-0.06620830318616379,-1.8082191780821821,4.328767123287669,4.854910714285698,0,0,0,normal,35.10727669563069
sh601958,2026-04-22,09:30,09:30,non_probe,non_probe,,,,1.8081366147664424,1.7579105976896159,3.055482203376179,-0.8888888888888911,2.9107054760730167,0.4520128273601057,-0.03256375385569032,-0.6487025948103797,4.091816367265477,3.415369161225512,0,0,0,normal,23.880492525635216
sh601958,2026-04-29,09:30,09:30,non_probe,non_probe,,,,1.9903173749327596,1.667563206024747,3.641960353598872,-2.2972972972972854,5.221518987341756,-0.29975478397226313,0.11756276561777644,0.05382131324005446,7.373519913885906,6.562668101129643,0,0,0,normal,14.016801877856938
sh601958,2026-05-06,10:30,10:30,non_probe,non_probe,,,,0.8603238866396579,0.6578947368421018,1.5571324880731927,-3.7647058823529855,3.662819869543399,0.05264691026745166,0.5908094404543651,0.25510204081631294,5.40816326530611,4.681933842239205,0,0,0,normal,17.744512621998933
sh601958,2026-05-12,13:00,13:00,non_probe,non_probe,,,,3.328773369813054,1.9151846785225857,8.828884024571972,0.013698630136988434,1.7652250661959412,0.02995640366990534,0.25270864332859116,2.0244821092278764,8.56873822975519,4.522381172127354,0,0,0,normal,51.982559815508786
sh601958,2026-05-13,09:30,09:30,non_probe,non_probe,,,,2.2280471821756187,1.6164263870686035,14.211329915904363,0.01960784313725108,2.564102564102577,0.11535007943593098,-0.03563647679520892,1.0596026490066413,5.96026490066226,2.1843599825251303,0,0,0,normal,43.42348556603385
sh601958,2026-05-18,13:30,13:30,non_probe,non_probe,,,,1.9852262234533624,1.6158818097876226,5.724635149798305,1.2325581395348872,0.0,-0.17193338780871525,0.5663092160599059,-2.851711026615955,4.990494296577941,5.479452054794498,0,0,0,normal,46.468105258823044
sh601958,2026-05-21,09:30,09:30,non_probe,non_probe,,,,1.87353629976581,1.5925058548009297,7.004947350793799,1.575000000000003,3.4482758620689724,-0.3526187452894121,0.17665807808244058,1.5216357584403317,6.9900142653352315,-1.0772833723653452,0,0,0,normal,38.53127702507928
sh601958,2026-05-26,10:25,11:20,launch_day,launch_without_probe,直接启动,,,3.410138248847927,3.271889400921668,6.072860083688629,-1.0675675675675635,3.5204991087343984,-0.03949891339565327,0.4035309260952376,-0.5681818181818232,9.990530303030297,10.619047619047617,1,0,27,sealed_up,40.84647695918955
sh601958,2026-05-28,13:00,13:00,launch_day,launch_without_probe,直接启动,,,3.548013883532586,3.548013883532586,5.397684356851629,0.0,0.0,0.12449366912257258,0.17137897779424802,-2.007374027038089,9.995903318312171,12.249163879598669,1,0,24,sealed_up,50.18778569369518
sh601958,2026-06-01,09:30,09:30,non_probe,non_probe,,,,5.321413367390382,4.725415070242667,8.352232862550785,1.2319999999999993,1.859337105901382,0.1578600793283614,-0.026909813960428932,-2.8134050475796535,4.261481175010329,-1.2345679012345623,0,0,0,normal,66.16212988510479
sh601958,2026-06-02,13:05,13:05,non_probe,non_probe,,,,2.9975020815986575,2.914238134887581,5.6118128576819855,0.9444444444444455,0.7679870654810017,-0.07057829093470441,0.20563632734006085,0.775862068965516,7.456896551724146,2.9084687767322537,0,0,0,normal,50.327183626405315
sh601963,2026-03-03,10:30,10:30,non_probe,non_probe,,,,2.5242718446601975,2.135922330097073,6.292965810623649,0.8076923076923116,0.6628787878787845,-0.21277719419195773,0.4646562696647839,-0.40650406504064707,8.028455284552848,5.612244897959173,0,0,0,normal,47.92643001276613
sh601963,2026-03-16,09:35,09:35,non_probe,non_probe,,,,1.0647737355812037,0.976042590949433,2.596765029325513,-1.7499999999999778,3.511852502194901,0.11985956230183518,0.12351166843877504,0.0,4.428697962798944,2.7457927369353374,0,0,0,normal,15.63933616110036
sh601963,2026-04-17,09:30,09:30,non_probe,non_probe,,,,0.7670182166826578,0.4793863854266611,3.5752313049663367,-1.7500000000000056,3.3301617507136116,-0.20012601048165518,0.1734616450927315,-0.191387559808609,3.923444976076551,2.1093000958772867,0,0,0,normal,12.15397603261541
