symbol,trade_date,event_time,business_anchor_time,event_kind,event_role,sequence_label,probe_strength_score,fwd_1d_close_ret_pct,fwd_1d_high_ret_pct,fwd_1d_low_ret_pct,fwd_3d_close_ret_pct,fwd_3d_high_ret_pct,fwd_3d_low_ret_pct,fwd_5d_close_ret_pct,fwd_5d_high_ret_pct,fwd_5d_low_ret_pct,fwd_10d_close_ret_pct,fwd_10d_high_ret_pct,fwd_10d_low_ret_pct,fwd_20d_close_ret_pct,fwd_20d_high_ret_pct,fwd_20d_low_ret_pct,fwd_10d_max_runup_pct,fwd_10d_max_drawdown_pct
sz002418,2026-04-13,09:30,09:30,launch_day,launch_without_probe,直接启动,76.74,-4.3131,0.4792,-5.2716,-10.0639,0.4792,-12.6198,8.7859,8.7859,-12.6198,-4.3131,13.738,-12.6198,-3.0351,13.738,-12.6198,13.738,-12.6198
sz002418,2026-04-17,10:20,10:20,launch_day,launch_without_probe,直接启动,80.92,10.0162,10.0162,9.8546,8.8853,14.378,-4.2003,-0.6462,15.0242,-4.2003,0.1616,15.0242,-10.0162,-3.231,15.0242,-10.0162,15.0242,-10.0162
sz002418,2026-04-22,09:35,11:15,launch_day,launch_without_probe,直接启动,67.61,-3.4125,5.638,-4.451,-11.1276,5.638,-14.2433,-13.0564,5.638,-17.2107,-5.638,5.638,-17.3591,-21.8101,5.638,-22.5519,5.638,-17.3591
sz002418,2026-05-06,09:30,09:30,launch_day,launch_without_probe,直接启动,77.73,2.7419,3.871,-1.6129,2.5806,4.1935,-1.6129,4.3548,7.9032,-1.6129,-3.3871,7.9032,-9.3548,-26.6129,7.9032,-29.0323,7.9032,-9.3548
sz002421,2026-04-08,09:45,09:45,launch_day,launch_without_probe,直接启动,77.35,0.3663,2.5641,-1.0989,-0.3663,2.5641,-2.1978,-3.2967,2.5641,-3.2967,2.9304,9.1575,-3.2967,10.989,12.8205,-3.2967,9.1575,-3.2967
sz002421,2026-04-16,09:30,09:40,launch_day,launch_without_probe,直接启动,73.44,-1.0345,2.4138,-3.1034,-1.7241,2.7586,-3.1034,-3.4483,2.7586,-4.8276,0.0,2.7586,-8.6207,33.7931,33.7931,-8.6207,2.7586,-8.6207
sz002421,2026-05-15,13:10,13:10,launch_day,launch_without_probe,直接启动,74.85,9.9688,9.9688,-1.8692,33.0218,33.0218,-1.8692,35.8255,46.4174,-1.8692,28.0374,60.7477,-1.8692,,,,60.7477,-1.8692
sz002421,2026-05-18,10:10,10:20,launch_day,launch_without_probe,直接启动,67.12,9.915,9.915,9.915,12.1813,33.1445,8.7819,35.9773,35.9773,5.0992,28.0453,46.1756,5.0992,,,,46.1756,5.0992
sz002421,2026-05-21,09:30,09:30,launch_day,launch_without_probe,直接启动,77.76,10.101,10.101,-6.3131,17.4242,30.303,-6.3131,15.404,30.303,-6.3131,,,,,,,,
sz002421,2026-05-22,09:30,10:50,launch_day,launch_without_probe,直接启动,56.06,10.0917,10.0917,3.211,5.0459,18.3486,1.8349,-5.7339,18.3486,-5.7339,,,,,,,,
sz002421,2026-05-25,09:30,09:30,launch_day,launch_without_probe,直接启动,73.05,-3.125,7.5,-4.1667,-4.7917,7.5,-13.9583,-5.8333,7.5,-18.75,,,,,,,,
sz002421,2026-06-01,09:30,09:40,launch_day,launch_without_probe,直接启动,67.72,9.9558,9.9558,0.6637,,,,,,,,,,,,,,
sz002421,2026-06-02,10:00,10:00,launch_day,launch_without_probe,直接启动,75.0,-1.8109,2.6157,-4.6278,,,,,,,,,,,,,,
sz002422,2026-05-22,09:30,09:45,launch_day,launch_without_probe,直接启动,61.14,-1.0369,0.8065,-2.3329,2.765,3.3698,-2.3329,4.7523,7.0853,-2.3329,,,,,,,,
sz002423,2026-03-19,14:00,14:00,launch_day,launch_without_probe,直接启动,77.77,-4.4232,-1.6479,-4.6834,-5.2038,-1.6479,-8.2394,-7.5455,-1.6479,-8.2394,-11.7086,-1.6479,-11.7953,-11.1015,-1.6479,-12.8361,-1.6479,-11.7953
sz002424,2026-03-02,09:30,09:30,launch_day,launch_without_probe,直接启动,63.5,-4.9618,-0.1908,-4.9618,-1.145,1.7176,-6.8702,-3.2443,1.7176,-6.8702,-2.4809,4.3893,-6.8702,-3.2443,4.3893,-12.9771,4.3893,-6.8702
sz002426,2026-03-16,09:30,10:50,launch_day,launch_without_probe,直接启动,45.3,0.6711,4.9217,-0.6711,-7.6063,4.9217,-8.2774,-20.1342,4.9217,-20.3579,-18.5682,4.9217,-21.4765,-18.5682,4.9217,-26.1745,4.9217,-21.4765
sz002427,2026-03-16,09:30,09:30,launch_day,launch_without_probe,直接启动,83.26,3.5111,6.1118,-3.5111,-4.5514,6.1118,-5.2016,-18.2055,6.1118,-18.4655,-18.8557,6.1118,-21.8466,-16.3849,6.1118,-26.528,6.1118,-21.8466
sz002427,2026-04-07,09:30,09:50,launch_day,launch_without_probe,直接启动,69.45,1.7657,2.2472,-0.6421,8.5072,11.0754,-0.6421,3.2103,11.0754,-0.6421,3.2103,11.0754,-0.6421,-5.618,11.0754,-10.7544,11.0754,-0.6421
sz002428,2026-03-04,09:30,09:30,launch_day,launch_without_probe,直接启动,65.69,-0.5849,3.2171,-1.8898,-3.892,3.2171,-11.3386,3.4871,10.2362,-11.3386,-8.324,10.2362,-11.3386,12.261,22.1597,-12.5759,10.2362,-11.3386
sz002428,2026-03-11,09:40,09:40,launch_day,launch_without_probe,直接启动,61.25,-1.8043,2.8261,-4.2391,-6.6304,2.8261,-9.3913,-11.413,2.8261,-13.3913,5.2826,6.8043,-15.5217,20.8478,23.2609,-15.5217,6.8043,-15.5217
sz002428,2026-03-27,09:30,10:25,launch_day,launch_without_probe,直接启动,63.85,1.9276,5.7243,-2.2586,-2.8427,5.7243,-6.5226,0.6815,5.7243,-10.222,7.3403,15.8489,-10.222,41.7445,61.1371,-10.222,15.8489,-10.222
sz002428,2026-04-03,09:30,13:30,launch_day,launch_without_probe,直接启动,59.44,2.0306,5.8789,-1.2183,7.5034,9.65,-1.2183,6.6138,15.0648,-1.2183,31.8894,31.8894,-1.2183,55.0957,60.0464,-1.2183,31.8894,-1.2183
sz002428,2026-04-14,09:35,10:40,launch_day,launch_without_probe,直接启动,34.6,-2.3911,2.2203,-3.1597,5.8924,5.8924,-5.1921,16.8232,20.3757,-5.1921,19.0094,41.3493,-5.1921,54.2784,79.6243,-5.1921,41.3493,-5.1921
sz002428,2026-04-20,09:30,09:40,launch_day,launch_without_probe,直接启动,65.56,0.2933,3.3431,-2.1408,12.7273,21.349,-2.1408,6.7449,21.349,-2.1408,17.5953,21.349,-2.1408,22.8739,54.2082,-2.1408,21.349,-2.1408
sz002428,2026-04-22,09:30,11:00,launch_day,launch_without_probe,直接启动,68.23,2.1797,9.9947,-0.7177,-3.243,9.9947,-3.6151,-8.0011,9.9947,-9.4631,22.5412,22.6475,-9.4631,18.8198,39.7794,-9.4631,22.6475,-9.4631
sz002428,2026-04-23,09:30,09:35,launch_day,launch_without_probe,直接启动,77.43,0.3122,5.7492,-4.5265,-9.3652,5.7492,-10.3928,-8.936,5.7492,-11.3944,31.9199,31.9199,-11.3944,8.0905,36.7976,-11.3944,31.9199,-11.3944
sz002428,2026-05-08,09:30,09:50,launch_day,launch_without_probe,直接启动,60.36,7.1221,7.2151,0.6158,17.9389,22.1099,0.6158,4.9495,22.1912,0.6158,1.1967,22.1912,-3.1602,,,,22.1912,-3.1602
sz002428,2026-05-12,09:35,14:50,launch_day,launch_without_probe,直接启动,31.17,0.0887,3.6285,-4.2595,-10.9347,3.6975,-12.3841,-10.6784,3.6975,-15.8647,-18.0635,3.6975,-19.5622,,,,3.6975,-19.5622
sz002428,2026-05-28,09:35,10:55,launch_day,launch_without_probe,直接启动,30.31,1.4802,7.9577,-0.8904,-3.8731,7.9577,-12.9104,,,,,,,,,,,
sz002429,2026-03-11,09:35,10:55,launch_day,launch_without_probe,直接启动,57.81,1.2127,3.8246,-2.0522,5.6903,11.3806,-2.0522,-1.959,11.3806,-5.2239,-8.5821,11.3806,-15.5784,-4.5709,11.3806,-15.5784,11.3806,-15.5784
sz002429,2026-03-13,09:30,09:45,launch_day,launch_without_probe,直接启动,55.79,-5.1089,-2.1776,-7.8727,-11.9765,-2.1776,-14.9079,-16.1642,-2.1776,-16.2479,-18.6767,-2.1776,-24.2044,-13.2328,-2.1776,-24.2044,-2.1776,-24.2044
sz002429,2026-04-22,09:30,14:15,launch_day,launch_without_probe,直接启动,35.0,9.9916,9.9916,0.0,-0.084,9.9916,-5.7935,-5.4576,9.9916,-6.801,10.6633,12.2586,-8.3963,2.7708,16.5407,-8.3963,12.2586,-8.3963
sz002429,2026-04-23,09:30,09:30,launch_day,launch_without_probe,直接启动,76.79,-10.0,-10.0,-10.0,-13.3588,-6.4885,-14.3511,-15.6489,-6.4885,-16.7176,2.9008,3.7405,-16.7176,-3.5878,5.9542,-16.7176,3.7405,-16.7176
sz002430,2026-03-23,09:35,10:00,launch_day,launch_without_probe,直接启动,47.17,-5.1913,-2.1516,-7.7186,-5.5669,-2.1516,-8.1284,-1.2295,1.2978,-8.1284,-3.0055,1.2978,-8.1284,2.7322,5.4303,-8.1284,1.2978,-8.1284
sz002431,2026-03-26,10:00,10:00,probe_candidate,first_probe,首次试盘,81.92,-1.0638,0.3546,-2.1277,1.4184,5.6738,-2.8369,-3.9007,7.4468,-4.2553,-8.156,7.4468,-10.9929,-14.1844,7.4468,-15.9574,7.4468,-10.9929
sz002431,2026-04-07,10:10,10:40,launch_day,probe_to_launch,试盘后启动,70.34,2.1661,2.8881,-1.444,-6.4982,2.8881,-7.2202,-3.6101,2.8881,-7.5812,-8.3032,2.8881,-9.0253,-38.6282,2.8881,-38.6282,2.8881,-9.0253
sz002431,2026-04-13,10:00,10:00,launch_day,launch_without_probe,直接启动,78.7,-1.1111,1.1111,-2.5926,-3.7037,1.1111,-5.1852,-4.4444,1.1111,-6.6667,-14.8148,1.1111,-14.8148,-40.3704,1.1111,-40.3704,1.1111,-14.8148
sz002431,2026-05-18,13:20,13:20,launch_day,launch_without_probe,直接启动,69.9,2.3669,4.7337,-1.7751,-5.3254,4.7337,-5.3254,-4.142,4.7337,-5.3254,-0.5917,4.7337,-12.426,,,,4.7337,-12.426
sz002432,2026-03-02,11:20,13:30,launch_day,launch_without_probe,直接启动,58.24,3.42,7.0039,-1.1059,2.949,7.0039,-1.1059,3.0309,7.0039,-2.6828,11.325,25.5376,-2.6828,54.6181,54.6181,-2.6828,25.5376,-2.6828
sz002432,2026-03-11,10:05,10:50,launch_day,launch_without_probe,直接启动,47.73,0.6152,4.7505,-0.3247,-7.1087,4.7505,-8.4074,2.4436,4.7505,-8.4074,8.8517,15.3281,-8.4074,50.393,53.7765,-8.4074,15.3281,-8.4074
sz002432,2026-03-18,09:45,13:25,launch_day,launch_without_probe,直接启动,33.2,10.0083,10.0083,2.7023,0.9508,12.5771,0.0834,6.2552,12.5771,-1.5847,35.0125,36.6305,-1.5847,25.5713,58.1318,-1.5847,36.6305,-1.5847
sz002432,2026-03-19,09:30,09:50,launch_day,launch_without_probe,直接启动,56.47,-5.4435,2.3351,-6.3836,-7.7331,2.3351,-10.5383,-5.3829,2.3351,-10.5383,23.0478,28.7945,-10.5383,14.2532,43.7453,-10.5383,28.7945,-10.5383
sz002432,2026-03-27,09:30,13:45,launch_day,launch_without_probe,直接启动,50.66,9.9942,9.9942,-4.2832,17.9196,19.3328,-4.2832,18.1964,23.7471,-4.2832,25.1894,38.1119,-4.2832,12.6894,38.3159,-4.2832,38.1119,-4.2832
sz002432,2026-03-30,13:15,13:20,launch_day,launch_without_probe,直接启动,35.61,-2.543,8.4901,-2.649,7.4834,12.5033,-2.649,9.7483,14.543,-2.649,2.4371,25.5629,-2.649,-0.7815,25.7483,-4.9669,25.5629,-2.649
sz002432,2026-04-01,09:30,09:30,launch_day,launch_without_probe,直接启动,74.01,0.2595,4.9419,-0.2965,2.3721,6.8446,-2.3227,8.7349,11.1811,-2.3227,-6.9928,17.1238,-11.3541,-9.192,17.2968,-11.3541,17.1238,-11.3541
sz002432,2026-04-20,09:30,13:05,launch_day,launch_without_probe,直接启动,44.2,-0.2491,0.8969,-3.2387,7.3119,18.2611,-3.2387,-3.6497,18.2611,-5.4684,-2.4664,18.2611,-14.5242,-9.5541,18.2611,-14.5242,18.2611,-14.5242
sz002432,2026-04-22,13:00,14:45,launch_day,launch_without_probe,直接启动,29.82,-2.2023,7.7761,-2.7131,-12.1921,7.7761,-13.8495,-14.6782,7.7761,-15.3933,-16.994,7.7761,-22.1024,-0.2611,7.7761,-22.1024,7.7761,-22.1024
sz002432,2026-04-23,09:30,09:30,probe_candidate,first_probe,首次试盘,81.59,-5.3511,2.1706,-6.1637,-13.047,2.1706,-13.4881,-14.6837,2.1706,-15.5543,-13.4068,2.1706,-20.3482,6.303,7.9396,-20.3482,2.1706,-20.3482
sz002432,2026-05-07,13:05,14:30,launch_day,probe_to_launch,试盘后启动,43.67,-2.7714,0.2554,-4.917,-4.7254,0.2554,-7.3946,0.6641,7.9183,-8.2248,-7.2669,7.9183,-11.4559,,,,7.9183,-11.4559
sz002432,2026-05-21,13:15,13:30,launch_day,launch_without_probe,直接启动,56.52,9.9986,9.9986,0.5371,26.1259,28.0678,0.5371,5.3574,28.0678,0.5371,,,,,,,,
sz002432,2026-05-22,09:40,10:55,launch_day,launch_without_probe,直接启动,42.54,10.0038,10.0038,1.0392,5.847,16.4267,1.0392,-4.4823,16.4267,-5.7343,,,,,,,,
sz002432,2026-05-25,09:30,09:45,launch_day,launch_without_probe,直接启动,64.81,4.234,5.8388,-0.8309,-12.9297,5.8388,-13.3963,-11.4614,5.8388,-14.3069,,,,,,,,
sz002436,2026-04-13,13:00,14:15,launch_day,launch_without_probe,直接启动,37.77,-0.1189,3.0519,-1.5854,-1.1891,3.0519,-2.6159,5.2319,8.1252,-2.6159,15.8541,20.4122,-2.6159,29.6472,37.6932,-2.6159,20.4122,-2.6159
sz002436,2026-05-07,09:35,14:10,launch_day,launch_without_probe,直接启动,47.69,-1.2647,0.987,-2.6218,3.1771,5.6447,-2.6218,0.8945,7.1561,-2.6218,2.6835,12.3072,-4.38,,,,12.3072,-4.38
sz002436,2026-05-29,09:30,13:15,launch_day,launch_without_probe,直接启动,57.47,-0.1551,3.9297,-3.9555,2.9473,10.1344,-4.3175,,,,,,,,,,,
sz002436,2026-06-02,10:05,13:10,launch_day,launch_without_probe,直接启动,46.57,-5.6845,0.9,-7.3188,,,,,,,,,,,,,,
sz002437,2026-04-02,09:30,10:15,launch_day,launch_without_probe,直接启动,44.86,-2.6178,2.0942,-4.4503,-2.8796,2.0942,-6.0209,-4.712,2.0942,-8.6387,-2.6178,4.4503,-8.6387,-10.733,4.4503,-11.2565,4.4503,-8.6387
sz002437,2026-04-03,09:30,09:30,probe_candidate,first_probe,首次试盘,78.56,0.2688,3.4946,-3.4946,-3.2258,3.4946,-4.3011,-2.4194,3.4946,-6.1828,3.4946,7.2581,-6.1828,-8.871,7.2581,-9.4086,7.2581,-6.1828
sz002438,2026-03-13,10:40,13:35,launch_day,launch_without_probe,直接启动,33.23,-3.9979,-0.3634,-4.4652,-6.2825,-0.3634,-8.9304,-13.811,-0.3634,-13.811,-11.4226,-0.3634,-19.73,-11.838,-0.3634,-19.73,-0.3634,-19.73
sz002438,2026-04-23,09:30,09:30,probe_candidate,first_probe,首次试盘,78.39,-2.4808,0.9451,-3.6621,-4.6663,0.9451,-6.6745,-4.7844,0.9451,-6.6745,2.2445,4.8435,-6.6745,4.7253,6.9699,-6.6745,4.8435,-6.6745
sz002438,2026-05-25,09:30,10:05,launch_day,launch_without_probe,直接启动,70.48,-0.1127,2.0282,-2.2535,1.1268,2.9296,-2.2535,-4.7887,2.9296,-7.493,,,,,,,,
sz002440,2026-03-04,09:30,09:30,launch_day,launch_without_probe,直接启动,77.99,-1.9231,4.739,-3.228,-4.3956,4.739,-11.2637,1.5797,4.739,-11.2637,-14.6978,4.739,-16.0714,-20.8104,4.739,-27.1978,4.739,-16.0714
sz002442,2026-04-07,09:40,09:40,launch_day,launch_without_probe,直接启动,75.09,3.3223,4.6512,0.8306,-1.8272,4.6512,-2.4917,-3.3223,4.6512,-4.3189,-4.8173,4.6512,-7.309,5.814,8.804,-7.309,4.6512,-7.309
sz002442,2026-04-27,11:20,11:20,launch_day,launch_without_probe,直接启动,81.92,-1.7742,0.4839,-2.5806,0.6452,5.6452,-3.7097,3.5484,5.6452,-3.7097,-2.9032,5.6452,-3.7097,5.9677,43.871,-7.0968,5.6452,-3.7097
sz002442,2026-05-20,09:30,09:30,launch_day,launch_without_probe,直接启动,79.29,10.0,10.0,0.2985,17.1642,33.1343,0.2985,8.9552,33.1343,0.2985,-16.7164,33.1343,-17.7612,,,,33.1343,-17.7612
sz002442,2026-05-21,13:20,09:35,launch_day,launch_without_probe,直接启动,77.84,10.0407,10.0407,-5.6988,0.2714,21.0312,-5.6988,-10.8548,21.0312,-10.8548,,,,,,,,
sz002442,2026-05-22,09:40,09:40,launch_day,launch_without_probe,直接启动,85.02,-3.2059,9.9877,-7.3983,-9.9877,9.9877,-13.3169,-27.127,9.9877,-27.127,,,,,,,,
sz002443,2026-04-22,11:05,11:15,launch_day,launch_without_probe,直接启动,42.79,6.2977,8.4924,-1.4313,12.5954,15.5534,-1.4313,12.8817,15.5534,-1.4313,14.5038,17.3664,-1.4313,15.1718,32.4427,-1.4313,17.3664,-1.4313
sz002443,2026-05-19,09:35,09:35,probe_candidate,first_probe,首次试盘,76.53,-3.8031,1.044,-4.1014,-7.0097,1.044,-8.874,-10.5891,1.044,-16.3311,-14.3177,1.044,-17.5988,,,,1.044,-17.5988
sz002445,2026-03-18,09:30,09:40,launch_day,launch_without_probe,直接启动,75.04,0.7371,5.4054,-4.6683,-8.8452,5.4054,-10.3194,4.914,6.8796,-10.3194,-5.6511,9.0909,-10.3194,-15.9705,9.0909,-20.1474,9.0909,-10.3194
sz002445,2026-03-24,09:30,09:35,launch_day,launch_without_probe,直接启动,67.24,4.6569,6.6176,-2.2059,8.8235,8.8235,-2.2059,-1.2255,8.8235,-2.2059,-11.2745,8.8235,-20.3431,-15.4412,8.8235,-20.3431,8.8235,-20.3431
sz002445,2026-03-27,09:30,10:00,launch_day,launch_without_probe,直接启动,68.23,-5.1802,-1.1261,-9.6847,-13.5135,-1.1261,-15.5405,-18.6937,-1.1261,-26.8018,-21.8468,-1.1261,-26.8018,-14.6396,-1.1261,-26.8018,-1.1261,-26.8018
sz002445,2026-05-07,09:30,09:30,launch_day,launch_without_probe,直接启动,88.57,1.2821,3.0769,-1.2821,0.7692,3.8462,-1.2821,-0.5128,6.1538,-1.2821,-9.4872,9.4872,-10.2564,,,,9.4872,-10.2564
sz002445,2026-05-15,09:30,09:30,launch_day,launch_without_probe,直接启动,78.66,-6.1176,-4.7059,-7.7647,-12.7059,-4.7059,-13.8824,-13.4118,-4.7059,-17.6471,-18.5882,-4.7059,-19.2941,,,,-4.7059,-19.2941
sz002446,2026-05-28,13:45,13:50,launch_day,launch_without_probe,直接启动,66.16,-7.4599,0.0,-8.4042,-9.915,0.0,-12.2757,,,,,,,,,,,
sz002448,2026-03-06,09:30,09:45,launch_day,launch_without_probe,直接启动,60.93,-3.3501,-2.0659,-8.3752,-5.6951,0.335,-8.3752,-9.6594,0.335,-11.7811,-20.7147,0.335,-20.938,-21.273,0.335,-26.6332,0.335,-20.938
sz002449,2026-04-08,10:35,10:35,launch_day,launch_without_probe,直接启动,74.86,-2.2809,-0.3601,-2.8812,-2.1609,-0.3601,-3.1212,-3.2413,-0.3601,-3.9616,-0.3601,0.0,-3.9616,-0.9604,0.0,-8.4034,0.0,-3.9616
sz002452,2026-03-11,10:15,10:50,launch_day,launch_without_probe,直接启动,35.9,-2.3292,-2.1739,-5.9006,-5.2795,-2.1739,-7.3758,-10.559,-2.1739,-12.5776,-15.8385,-2.1739,-20.1087,-19.6429,-2.1739,-23.5248,-2.1739,-20.1087
sz002452,2026-03-27,11:15,11:15,launch_day,launch_without_probe,直接启动,67.96,-2.7434,-1.2389,-6.1947,-7.0796,-1.2389,-9.823,-11.7699,-1.2389,-12.0354,-8.9381,-1.2389,-12.8319,-3.2743,1.7699,-12.8319,-1.2389,-12.8319
sz002452,2026-05-25,09:30,10:30,launch_day,launch_without_probe,直接启动,73.7,-1.7989,1.6353,-2.6165,1.6353,3.0253,-2.6165,-3.1071,3.0253,-5.9689,,,,,,,,
sz002453,2026-04-24,09:40,09:40,probe_candidate,first_probe,首次试盘,86.01,0.616,1.848,-3.4908,4.7228,5.3388,-3.4908,26.694,26.694,-3.4908,34.2916,39.0144,-3.4908,24.23,39.0144,-3.4908,39.0144,-3.4908
sz002453,2026-04-30,09:30,09:30,launch_day,probe_to_launch,试盘后启动,81.52,9.9822,9.9822,0.8913,12.1212,20.6774,0.8913,13.7255,20.6774,0.8913,8.3779,20.6774,0.8913,1.6043,20.6774,-1.9608,20.6774,0.8913
sz002453,2026-05-07,14:45,14:45,probe_candidate,retest_probe,重新试盘,87.48,-1.4107,3.2915,-5.7994,0.0,4.7022,-5.7994,0.0,4.7022,-5.7994,-10.815,4.7022,-11.2853,,,,4.7022,-11.2853
sz002453,2026-05-22,09:50,09:55,launch_day,launch_without_probe,直接启动,74.15,1.4377,2.8754,-0.7987,-3.3546,2.8754,-4.7923,-7.3482,2.8754,-7.9872,,,,,,,,
sz002454,2026-05-13,10:15,10:25,launch_day,launch_without_probe,直接启动,66.32,-4.1466,1.7358,-5.7859,-3.6644,1.7358,-5.7859,-4.8216,1.7358,-6.5574,-42.3337,1.7358,-42.623,,,,1.7358,-42.623
sz002455,2026-03-04,09:30,09:30,launch_day,launch_without_probe,直接启动,62.33,-2.2169,2.5337,-3.0087,3.0879,6.8884,-3.6421,16.6271,16.6271,-3.6421,10.8472,35.7878,-3.6421,9.5804,35.7878,-10.8472,35.7878,-3.6421
sz002455,2026-03-27,09:35,09:35,launch_day,launch_without_probe,直接启动,74.08,2.8452,5.4129,-3.4004,-3.9556,6.0375,-4.2332,-10.9646,6.0375,-11.5892,-14.5038,6.0375,-14.9896,-24.4969,6.0375,-26.44,6.0375,-14.9896
sz002455,2026-04-07,10:15,10:15,launch_day,launch_without_probe,直接启动,67.67,-0.4458,0.0,-4.9034,-7.6523,3.4918,-8.9896,-9.9554,3.4918,-10.7727,-17.0877,3.4918,-18.6478,-22.9569,3.4918,-24.2199,3.4918,-18.6478
sz002456,2026-03-05,09:55,09:55,launch_day,launch_without_probe,直接启动,70.75,-2.454,-1.8405,-3.9877,-1.9427,-0.818,-4.8057,0.1022,1.8405,-4.8057,-5.6237,1.8405,-5.9305,-10.0204,1.8405,-14.5194,1.8405,-5.9305
sz002456,2026-06-01,13:35,13:55,launch_day,launch_without_probe,直接启动,70.58,0.2105,1.6842,-2.7368,,,,,,,,,,,,,,
sz002457,2026-04-28,13:25,13:25,probe_candidate,first_probe,首次试盘,83.27,3.9578,8.5312,0.9675,3.606,8.5312,0.9675,1.9349,8.5312,0.9675,6.5084,8.971,0.7036,7.7397,22.8672,-3.4301,8.971,0.7036
sz002457,2026-05-29,09:30,09:30,launch_day,launch_without_probe,直接启动,70.39,2.6939,8.0,0.0816,-2.8571,8.0,-5.7143,,,,,,,,,,,
sz002457,2026-06-01,09:35,09:35,probe_candidate,retest_probe,重新试盘,78.8,-4.9285,-0.6359,-5.8824,,,,,,,,,,,,,,
sz002460,2026-03-20,13:00,13:05,launch_day,launch_without_probe,直接启动,51.11,0.2225,3.7965,-1.6313,4.7457,5.8579,-2.7436,18.1522,18.1522,-2.7436,18.2708,21.8894,-2.7436,22.6605,30.476,-2.7436,21.8894,-2.7436
sz002460,2026-03-27,11:00,13:05,launch_day,launch_without_probe,直接启动,30.67,0.6025,2.297,-2.0961,-2.9622,2.297,-4.1546,0.1004,3.163,-4.2299,5.9119,9.1879,-4.2299,5.573,10.4305,-4.2299,9.1879,-4.2299
sz002463,2026-04-08,09:50,11:20,launch_day,launch_without_probe,直接启动,23.76,2.1054,3.616,0.0952,5.4716,7.7911,0.0952,10.3604,17.9136,0.0952,22.8381,23.7064,0.0952,29.2732,32.461,0.0952,23.7064,0.0952
sz002463,2026-04-14,09:35,09:45,launch_day,launch_without_probe,直接启动,49.16,-4.88,1.6301,-5.6797,0.123,1.8864,-5.772,2.3375,3.8753,-5.772,4.4495,12.0156,-5.772,5.5875,17.3467,-5.772,12.0156,-5.772
sz002463,2026-05-22,09:30,10:00,launch_day,launch_without_probe,直接启动,57.9,7.4253,8.5474,4.4972,12.466,18.1643,4.4972,15.7535,21.741,4.4972,,,,,,,,
sz002463,2026-05-26,09:30,13:15,launch_day,launch_without_probe,直接启动,50.69,-3.8017,0.8548,-4.6941,-0.9898,4.1317,-5.9988,-1.7696,4.1317,-10.6179,,,,,,,,
sz002465,2026-04-20,09:30,09:30,launch_day,launch_without_probe,直接启动,65.7,0.0,1.0714,-1.3095,-1.3095,1.6071,-2.7976,-5.8333,1.6071,-7.619,-0.1786,1.6071,-10.5952,-3.75,3.8095,-11.4881,1.6071,-10.5952
sz002465,2026-05-18,09:35,09:35,launch_day,launch_without_probe,直接启动,79.7,0.5621,1.1243,-2.6858,0.9994,6.8082,-2.6858,9.3067,10.1187,-2.6858,-2.0612,15.5528,-4.1849,,,,15.5528,-4.1849
sz002466,2026-04-24,13:00,14:30,launch_day,launch_without_probe,直接启动,28.48,-0.0678,2.3881,-0.9498,2.4695,2.8494,-3.5685,10.8684,11.9267,-3.5685,0.9227,11.9267,-3.5685,-12.5102,11.9267,-12.8901,11.9267,-3.5685
sz002467,2026-03-10,09:30,09:30,launch_day,launch_without_probe,直接启动,76.71,0.3953,4.4796,0.0,-9.8814,4.4796,-10.4084,-3.9526,4.4796,-10.5402,-11.5942,4.4796,-16.8643,-1.4493,4.4796,-16.8643,4.4796,-16.8643
sz002467,2026-03-16,10:00,10:00,launch_day,launch_without_probe,直接启动,75.9,-3.0585,0.7979,-3.4574,-2.6596,0.7979,-3.4574,-14.8936,0.7979,-16.0904,-1.7287,0.7979,-16.0904,1.9947,6.117,-16.0904,0.7979,-16.0904
sz002467,2026-03-25,09:30,09:30,launch_day,launch_without_probe,直接启动,78.38,-2.0325,2.3035,-2.5745,0.1355,2.3035,-4.7425,1.084,4.878,-4.7425,-0.4065,4.878,-6.9106,-3.252,9.6206,-6.9106,4.878,-6.9106
sz002467,2026-04-13,09:40,10:25,launch_day,launch_without_probe,直接启动,69.59,-2.5413,1.3977,-3.0496,0.5083,2.7954,-3.6849,-3.939,2.7954,-5.0826,-13.723,2.7954,-15.5019,-14.9936,2.7954,-17.1537,2.7954,-15.5019
sz002469,2026-03-13,09:30,09:30,probe_candidate,first_probe,首次试盘,81.93,-3.2673,4.1584,-4.2574,-6.1386,4.1584,-7.0297,-10.8911,4.1584,-13.4653,-11.0891,4.1584,-15.0495,-16.1386,4.1584,-20.7921,4.1584,-15.0495
sz002470,2026-03-06,09:30,09:40,launch_day,launch_without_probe,直接启动,53.56,3.4965,10.1399,2.7972,5.2448,10.1399,-2.4476,12.5874,12.5874,-2.4476,5.5944,33.5664,-2.4476,-4.5455,33.5664,-6.2937,33.5664,-2.4476
sz002470,2026-03-13,09:30,09:30,launch_day,launch_without_probe,直接启动,78.02,1.5528,9.9379,-3.1056,11.4907,17.3913,-3.1056,-6.2112,18.6335,-6.2112,-4.0373,18.6335,-16.7702,-9.6273,18.6335,-16.7702,18.6335,-16.7702
sz002470,2026-03-17,09:30,14:30,launch_day,launch_without_probe,直接启动,57.05,-0.2778,5.0,-8.0556,-16.1111,6.1111,-16.1111,-19.4444,6.1111,-25.5556,-16.6667,6.1111,-25.5556,-22.5,6.1111,-25.5556,6.1111,-25.5556
