symbol,trade_date,event_role,probe_index,bar_high_ret_pct,amount_vs_day_median,same_day_pullback_ratio,oib_ratio,probe_strength_score,next_open_hold_1d_close_pct,next_open_hold_1d_high_pct,next_open_hold_1d_low_pct,next_open_hold_2d_close_pct,next_open_hold_2d_high_pct,next_open_hold_2d_low_pct,next_open_hold_3d_close_pct,next_open_hold_3d_high_pct,next_open_hold_3d_low_pct,next_open_hold_5d_close_pct,next_open_hold_5d_high_pct,next_open_hold_5d_low_pct,next_open_hold_10d_close_pct,next_open_hold_10d_high_pct,next_open_hold_10d_low_pct,strat_t5_s5_ret,strat_t5_s5_days,strat_t8_s5_ret,strat_t8_s5_days,strat_t8_s8_ret,strat_t8_s8_days,strat_t10_s5_ret,strat_t10_s5_days
sh600629,2025-10-17,retest_probe,3,5.291005291005302,18.17831975797875,0.8499999999999979,0.2892737488193289,72.03791099122937,-4.097938144329882,1.2371134020618735,-11.623711340206178,5.489690721649487,5.489690721649487,-11.623711340206178,-5.051546391752559,5.489690721649487,-11.623711340206178,-23.092783505154635,5.489690721649487,-23.092783505154635,-40.670103092783506,5.489690721649487,-42.293814432989684,-5.0,1,-5.0,1,-8.0,1,-5.0,1
sh600653,2024-11-04,first_probe,1,10.762331838565032,18.489618031993505,0.9166666666666666,0.2625800983318153,85.26049071016615,4.504504504504481,7.2072072072072,-1.3513513513513598,1.3513513513513375,7.2072072072072,-1.3513513513513598,11.711711711711704,11.711711711711704,-1.3513513513513598,14.4144144144144,29.729729729729716,-1.3513513513513598,0.9009009009008917,29.729729729729716,-4.954954954954971,5.0,1,8.0,3,8.0,3,10.0,3
sh600696,2025-03-19,first_probe,1,6.04651162790697,16.692873237503665,0.5897435897435891,0.2989982104044489,70.96117012587226,1.920122887864828,2.841781874039939,-1.3056835637480835,2.764976958525356,6.451612903225801,-1.3056835637480835,-7.5268817204301115,6.451612903225801,-7.5268817204301115,-12.749615975422424,6.451612903225801,-25.038402457757293,-30.337941628264208,6.451612903225801,-33.25652841781874,5.0,2,-5.0,3,-8.0,4,-5.0,3
sh600698,2024-09-24,first_probe,1,6.80851063829786,32.05493275530899,1.0625000000000016,0.3175806380898185,78.64763388025541,1.7467248908296984,3.7117903930131035,-2.183406113537112,-0.4366812227074357,3.7117903930131035,-3.493449781659397,1.7467248908296984,3.7117903930131035,-3.493449781659397,12.227074235807844,19.432314410480345,-3.493449781659397,5.676855895196509,19.432314410480345,-3.9301310043668103,5.0,4,8.0,4,8.0,4,10.0,4
sh600716,2024-09-25,first_probe,1,6.484641638225264,26.023765554764786,1.105263157894737,2.395482447143865,85.33872715940889,5.517241379310356,5.862068965517242,-1.0344827586206806,8.965517241379327,10.000000000000009,-1.0344827586206806,18.620689655172406,19.3103448275862,-1.0344827586206806,15.517241379310342,30.34482758620689,-1.0344827586206806,12.068965517241391,30.34482758620689,-1.0344827586206806,5.0,1,8.0,2,8.0,2,10.0,2
sh600745,2025-11-10,first_probe,1,6.400000000000006,22.641610540763978,0.5277777777777783,0.3647190956087749,72.8373859870222,0.10822510822510178,3.203463203463186,-3.1385281385281405,-4.5021645021645185,3.203463203463186,-5.692640692640694,-4.09090909090909,3.203463203463186,-5.692640692640694,-4.978354978354982,3.203463203463186,-5.692640692640694,-11.601731601731602,3.203463203463186,-15.58441558441559,-5.0,2,-5.0,2,-4.978354978354982,5,-5.0,2
sh600798,2025-05-30,first_probe,1,6.266318537859017,13.568312271345043,0.9583333333333343,0.26697455710980367,75.90548955096982,-0.2666666666666595,2.400000000000002,-2.6666666666666727,2.6666666666666616,2.6666666666666616,-2.6666666666666727,0.5333333333333412,2.6666666666666616,-2.6666666666666727,0.8000000000000007,2.6666666666666616,-2.6666666666666727,13.33333333333333,22.13333333333334,-2.6666666666666727,0.8000000000000007,5,0.8000000000000007,5,0.8000000000000007,5,0.8000000000000007,5
sh600829,2025-03-11,first_probe,1,5.200945626477527,21.701223426188147,0.6136363636363633,0.29642291857295083,71.11899494343687,-1.0489510489510523,1.5151515151515138,-1.8648018648018683,-3.263403263403253,1.5151515151515138,-3.7296037296037365,-1.8648018648018683,1.5151515151515138,-4.545454545454552,-2.6806526806526842,1.5151515151515138,-4.545454545454552,-6.876456876456871,1.5151515151515138,-9.440559440559449,-2.6806526806526842,5,-2.6806526806526842,5,-2.6806526806526842,5,-2.6806526806526842,5
sh600831,2025-11-10,first_probe,1,8.108108108108114,26.00243581975389,0.5128205128205126,0.2617158275719063,74.1154015111789,10.663983903420537,10.663983903420537,-0.4024144869215207,7.243460764587528,13.88329979879277,-0.4024144869215207,9.05432595573441,13.88329979879277,-0.4024144869215207,6.639839034205242,13.88329979879277,-0.4024144869215207,-6.438631790744454,13.88329979879277,-9.05432595573441,5.0,1,8.0,1,8.0,1,10.0,1
sh600839,2025-02-14,first_probe,1,6.3993831919815,17.76433453097199,1.3855421686746991,0.408580028181728,77.22388811982674,-2.014504431909747,3.948428686543104,-3.3037872683319924,-7.574536663980657,3.948428686543104,-8.21917808219178,-4.99597099113619,3.948428686543104,-8.863819500402903,-1.8533440773569776,3.948428686543104,-8.863819500402903,-9.186140209508464,5.560032232070911,-11.361804995970992,-5.0,2,-5.0,2,-8.0,2,-5.0,2
sh600857,2024-11-13,first_probe,1,8.015267175572527,32.50137252194492,1.2063492063492063,0.25416004758134425,80.91896157414456,-3.9735099337748325,1.5894039735099286,-4.635761589403964,-5.033112582781452,1.5894039735099286,-5.695364238410594,-7.814569536423843,1.5894039735099286,-7.947019867549665,-3.31125827814569,1.5894039735099286,-8.874172185430462,-0.6622516556291314,1.5894039735099286,-8.874172185430462,-5.0,2,-5.0,2,-8.0,4,-5.0,2
sh600865,2024-12-06,first_probe,1,5.418719211822642,22.908610347601716,0.9090909090909108,0.6604895486935389,75.74493120658246,-2.07920792079207,1.5841584158415856,-3.960396039603964,-0.3960396039603853,2.079207920792081,-3.960396039603964,7.6237623762376305,9.504950495049513,-3.960396039603964,5.841584158415847,14.95049504950494,-3.960396039603964,-6.831683168316827,14.95049504950494,-7.227722772277234,5.0,3,8.0,3,8.0,3,10.0,4
sh600892,2025-04-02,first_probe,1,9.740259740259738,30.41441944206637,0.5333333333333327,4.9300758350358285,80.58101031709509,2.684563758389258,4.697986577181212,0.0,-7.7181208053691215,4.697986577181212,-7.7181208053691215,-6.375838926174493,4.697986577181212,-10.067114093959727,-2.348993288590595,4.697986577181212,-15.436241610738255,-1.0067114093959662,7.38255033557047,-15.436241610738255,-5.0,2,-5.0,2,-8.0,3,-5.0,2
sh600981,2024-09-25,first_probe,1,6.000000000000005,33.11673656209116,1.0,0.3882577340480077,78.91845168783473,4.545454545454541,7.070707070707072,0.0,8.585858585858585,8.585858585858585,0.0,17.17171717171717,18.181818181818166,0.0,11.111111111111116,28.787878787878785,0.0,5.050505050505061,28.787878787878785,0.0,5.0,1,8.0,2,8.0,2,10.0,3
sh601008,2025-06-24,first_probe,1,6.569343065693434,19.69259988430901,0.8222222222222222,0.36162173014641386,75.13273068268289,-1.6034985422740622,1.4577259475218707,-1.895043731778423,-3.0612244897959218,1.4577259475218707,-3.0612244897959218,-4.081632653061229,1.4577259475218707,-5.976676384839652,-2.6239067055393694,1.4577259475218707,-5.976676384839652,-3.0612244897959218,1.4577259475218707,-6.413994169096215,-5.0,3,-5.0,3,-2.6239067055393694,5,-5.0,3
sh601727,2024-11-11,first_probe,1,8.032490974729246,16.27539573775275,1.0112359550561796,0.28757803980411956,77.07691312223334,-1.3059701492537323,7.089552238805963,-5.783582089552253,-0.0932835820895539,7.089552238805963,-5.783582089552253,-9.794776119402993,7.089552238805963,-9.888059701492546,-18.097014925373145,7.089552238805963,-18.097014925373145,-15.391791044776127,7.089552238805963,-22.294776119402993,-5.0,1,-5.0,1,-8.0,3,-5.0,1
