symbol,trade_date,event_role,probe_index,sequence_label,eligible_1d,close_1d_pct,high_1d_pct,low_1d_pct,eligible_3d,close_3d_pct,high_3d_pct,low_3d_pct,eligible_5d,close_5d_pct,high_5d_pct,low_5d_pct,eligible_10d,close_10d_pct,high_10d_pct,low_10d_pct,eligible_20d,close_20d_pct,high_20d_pct,low_20d_pct,eligible_40d,close_40d_pct,high_40d_pct,low_40d_pct,days_to_up_0,days_to_up_3,days_to_up_5,days_to_up_8,days_to_up_10,days_to_up_15,days_to_up_20,days_to_down_3,days_to_down_5,days_to_down_8,days_to_down_10,days_to_down_15,ever_recover_10d,ever_recover_20d,ever_up_5_10d,ever_up_8_10d,ever_down_5_10d,ever_down_8_10d,never_recover_10d,never_recover_20d,down5_before_up5_10d,down8_before_up8_10d
sz002553,2025-03-31,first_probe,1,首次试盘,1,2.9931305201177594,6.427870461236518,0.14720314033367377,1,-6.7713444553483715,6.427870461236518,-7.311089303238461,1,-21.835132482826303,6.427870461236518,-24.435721295387623,1,-3.2875368007850736,6.427870461236518,-29.6368989205103,1,-2.796859666339546,8.439646712463222,-29.6368989205103,1,9.126594700686951,34.396467124632004,-29.6368989205103,1.0,1.0,1.0,12.0,22.0,22.0,23.0,2.0,2.0,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,1
sz002559,2024-11-14,first_probe,1,首次试盘,1,-3.4303534303534278,1.3513513513513598,-3.9501039501039448,1,-3.2224532224532143,1.3513513513513598,-9.251559251559238,1,-2.3908523908523716,1.3513513513513598,-9.251559251559238,1,-6.964656964656967,1.3513513513513598,-12.681912681912666,1,6.2370062370062485,27.02702702702704,-12.681912681912666,1,-11.746361746361734,27.02702702702704,-16.735966735966734,1.0,13.0,13.0,14.0,14.0,14.0,15.0,1.0,2.0,2.0,9.0,36.0,1,1,1,1,1,1,0,0,1,1
sz002560,2025-06-17,first_probe,1,首次试盘,1,-0.899742930591263,0.5141388174807249,-2.0565552699228773,1,-7.969151670951158,0.5141388174807249,-8.354755784061696,1,-4.884318766066842,0.5141388174807249,-8.611825192802058,1,0.7712082262210762,2.570694087403602,-8.611825192802058,1,1.285347043701801,2.8277634961439535,-8.611825192802058,1,5.784061696658105,15.295629820051415,-8.611825192802058,1.0,23.0,24.0,24.0,25.0,25.0,,2.0,2.0,3.0,,,1,1,1,1,1,1,0,0,1,1
sz002562,2025-04-23,first_probe,1,首次试盘,1,5.977011494252893,10.114942528735638,1.1494252873563315,1,11.954022988505763,14.022988505747126,-0.6896551724137834,1,3.9080459770114873,14.022988505747126,-0.6896551724137834,1,7.126436781609202,18.39080459770117,-0.6896551724137834,1,5.517241379310356,18.39080459770117,-0.6896551724137834,1,10.804597701149433,18.39080459770117,-1.6091954022988353,1.0,1.0,1.0,1.0,1.0,7.0,,,,,,,1,1,1,1,0,0,0,0,0,0
sz002563,2025-09-16,first_probe,1,首次试盘,1,-1.7421602787456525,0.0,-1.9163763066202155,1,0.522648083623678,1.21951219512193,-3.310104529616731,1,4.181184668989557,6.794425087108014,-3.310104529616731,1,-1.7421602787456525,6.794425087108014,-3.310104529616731,1,-5.749128919860624,6.794425087108014,-6.445993031358888,1,4.006968641114983,7.491289198606266,-9.059233449477356,1.0,4.0,4.0,,,,,2.0,18.0,21.0,,,1,1,1,0,1,1,0,0,0,1
sz002565,2025-01-17,first_probe,1,首次试盘,1,0.33003300330034513,1.320132013201314,-1.9801980198019709,1,-1.3201320132013028,4.950495049504955,-1.9801980198019709,1,-2.640264026402628,4.950495049504955,-3.3003300330032848,1,4.620462046204632,4.950495049504955,-3.3003300330032848,1,1.650165016501659,4.950495049504955,-3.3003300330032848,1,3.300330033003296,9.24092409240924,-3.3003300330032848,1.0,3.0,32.0,32.0,,,,5.0,,,,,1,1,1,1,0,0,0,0,0,0
sz002566,2025-05-30,first_probe,1,首次试盘,1,1.6009852216748888,2.832512315270952,-2.216748768472887,1,-1.477832512315258,6.773399014778336,-2.216748768472887,1,-0.9852216748768461,6.773399014778336,-3.0788177339901357,1,-2.8325123152709297,6.773399014778336,-5.541871921182262,1,-3.9408866995073843,6.773399014778336,-8.866995073891616,1,3.817733990147798,6.773399014778336,-8.866995073891616,1.0,2.0,2.0,,,,,4.0,10.0,14.0,,,1,1,1,0,1,1,0,0,0,1
sz002570,2025-03-05,first_probe,1,首次试盘,1,-1.5086206896551602,-0.8620689655172376,-2.5862068965517238,1,-4.956896551724133,1.9396551724138122,-5.603448275862066,1,-6.465517241379304,1.9396551724138122,-7.543103448275856,1,9.913793103448265,20.474137931034498,-10.560344827586189,1,1.2931034482758674,20.905172413793128,-10.560344827586189,1,39.2241379310345,70.04310344827587,-10.560344827586189,2.0,8.0,8.0,8.0,9.0,9.0,9.0,2.0,3.0,6.0,6.0,,1,1,1,1,1,1,0,0,1,1
sz002570,2025-05-21,retest_probe,2,重新试盘,1,-5.813953488372081,0.8720930232558155,-6.104651162790697,1,-6.83139534883721,0.8720930232558155,-9.011627906976749,1,-3.3430232558139483,0.8720930232558155,-9.011627906976749,1,-10.029069767441856,0.8720930232558155,-10.75581395348838,1,-11.91860465116279,0.8720930232558155,-13.0813953488372,1,-9.156976744186041,0.8720930232558155,-15.406976744186041,1.0,,,,,,,1.0,1.0,3.0,7.0,22.0,1,1,0,0,1,1,0,0,1,1
sz002570,2025-06-10,retest_probe,3,重新试盘,1,-2.8125000000000067,-0.46875000000000666,-3.90625,1,-5.000000000000004,-0.46875000000000666,-5.781250000000004,1,2.0312499999999956,6.25,-6.562499999999993,1,-4.843750000000002,6.25,-9.062499999999996,1,0.0,7.031249999999978,-9.062499999999996,1,10.624999999999996,29.6875,-9.062499999999996,5.0,5.0,5.0,35.0,35.0,36.0,37.0,1.0,3.0,8.0,,,1,1,1,1,1,1,0,0,1,1
sz002577,2025-01-23,first_probe,1,首次试盘,1,1.603206412825653,1.6533066132264462,-2.8056112224449037,1,-3.206412825651306,1.6533066132264462,-5.811623246492992,1,17.13426853707414,17.13426853707414,-5.811623246492992,1,18.286573146292582,31.713426853707418,-5.811623246492992,1,25.551102204408814,50.300601202404806,-5.811623246492992,1,10.37074148296593,50.300601202404806,-5.811623246492992,1.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,2.0,,,,1,1,1,1,1,0,0,0,1,0
sz002577,2025-04-08,retest_probe,2,重新试盘,1,4.628571428571426,4.7428571428571376,-9.542857142857141,1,9.028571428571407,11.31428571428572,-9.542857142857141,1,12.914285714285722,14.628571428571412,-9.542857142857141,1,11.257142857142854,14.628571428571412,-9.542857142857141,1,22.171428571428574,25.71428571428571,-9.542857142857141,1,16.400000000000013,25.71428571428571,-9.542857142857141,1.0,1.0,2.0,2.0,2.0,16.0,16.0,1.0,1.0,1.0,,,1,1,1,1,1,1,0,0,1,1
sz002577,2025-06-18,retest_probe,3,重新试盘,1,-0.7755695588948175,1.5026660203587117,-1.4541929229277772,1,-2.3751817741153536,1.5026660203587117,-5.719825496849252,1,1.696558410082405,1.8904507998061204,-5.719825496849252,1,-0.8240426563257297,2.1812893843916603,-5.719825496849252,1,-0.6301502666020364,2.1812893843916603,-5.719825496849252,1,2.859912748424631,6.495395055744058,-5.719825496849252,1.0,28.0,35.0,,,,,2.0,3.0,,,,1,1,1,0,1,0,0,0,1,0
sz002578,2025-03-05,first_probe,1,首次试盘,1,1.238390092879249,2.1671826625387025,-0.6191950464396245,1,4.643962848297201,7.739938080495357,-0.6191950464396245,1,5.263157894736836,8.668730650154789,-0.6191950464396245,1,4.024767801857587,8.668730650154789,-0.6191950464396245,1,0.6191950464396356,13.003095975232192,-2.1671826625386914,1,-6.811145510835914,13.003095975232192,-25.386996904024763,1.0,2.0,2.0,5.0,17.0,,,22.0,22.0,22.0,23.0,23.0,1,1,1,1,1,1,0,0,0,0
sz002580,2025-05-14,first_probe,1,首次试盘,1,-4.166666666666674,-0.15432098765433278,-4.243827160493829,1,-5.169753086419771,-0.15432098765433278,-6.404320987654321,1,5.092592592592582,5.092592592592582,-6.558641975308655,1,9.259259259259256,15.663580246913567,-6.558641975308655,1,7.638888888888884,28.16358024691357,-6.558641975308655,1,3.549382716049365,28.16358024691357,-6.558641975308655,5.0,5.0,5.0,6.0,6.0,7.0,14.0,1.0,2.0,,,,1,1,1,1,1,0,0,0,1,0
sz002582,2025-02-26,first_probe,1,首次试盘,1,10.051282051282051,10.051282051282051,0.9230769230769154,1,9.025641025641029,29.43589743589743,0.9230769230769154,1,4.205128205128217,29.43589743589743,-0.7179487179487243,1,9.435897435897434,29.43589743589743,-0.7179487179487243,1,2.2564102564102573,29.43589743589743,-1.4358974358974375,1,23.076923076923084,29.43589743589743,-9.230769230769232,1.0,1.0,1.0,1.0,1.0,2.0,2.0,22.0,22.0,23.0,,,1,1,1,1,1,1,0,0,0,0
sz002582,2025-05-26,retest_probe,2,重新试盘,1,0.9293680297397744,4.832713754646845,-1.3940520446096727,1,-1.6728624535315983,4.832713754646845,-3.903345724907059,1,-2.230483271375472,4.832713754646845,-5.390334572490707,1,-3.810408921933084,4.832713754646845,-5.390334572490707,1,-8.736059479553903,4.832713754646845,-13.011152416356886,1,-10.315985130111516,4.832713754646845,-13.011152416356886,1.0,1.0,,,,,,3.0,5.0,16.0,17.0,,1,1,0,0,1,1,0,0,1,1
sz002583,2024-11-04,first_probe,1,首次试盘,1,-2.276707530647981,3.76532399299474,-6.873905429071803,1,-8.450087565674258,6.742556917688258,-8.450087565674258,1,-8.274956217162877,6.742556917688258,-13.04728546409808,1,-13.309982486865145,6.742556917688258,-15.849387040280217,1,-20.57793345008756,15.411558669001746,-25.744308231173374,1,-35.72679509632224,15.411558669001746,-37.08406304728547,1.0,1.0,2.0,13.0,13.0,13.0,,1.0,1.0,3.0,4.0,9.0,1,1,1,1,1,1,0,0,1,1
sz002585,2025-05-16,first_probe,1,首次试盘,1,-0.9615384615384581,-0.576923076923086,-2.3076923076923106,1,-2.115384615384619,-0.19230769230769162,-2.3076923076923106,1,-3.653846153846163,-0.19230769230769162,-4.230769230769226,1,-3.4615384615384714,-0.19230769230769162,-4.230769230769226,1,-3.8461538461538547,1.7307692307692246,-4.615384615384621,1,8.846153846153836,10.576923076923084,-5.961538461538474,17.0,26.0,27.0,37.0,38.0,,,4.0,22.0,,,,1,1,1,1,1,0,1,0,1,0
sz002587,2024-09-04,first_probe,1,首次试盘,1,-1.232394366197176,1.232394366197198,-2.464788732394363,1,-3.873239436619713,1.232394366197198,-4.577464788732389,1,-6.690140845070425,1.232394366197198,-6.866197183098588,1,-7.042253521126751,1.232394366197198,-8.978873239436613,1,2.2887323943661997,25.880281690140848,-8.978873239436613,1,15.845070422535223,25.880281690140848,-8.978873239436613,1.0,13.0,13.0,16.0,16.0,17.0,17.0,3.0,4.0,7.0,,,1,1,1,1,1,1,0,0,1,1
sz002591,2025-01-09,first_probe,1,首次试盘,1,-7.272727272727275,-0.20202020202019222,-7.272727272727275,1,1.6161616161616266,1.8181818181818077,-11.919191919191919,1,3.4343434343434343,5.050505050505061,-11.919191919191919,1,0.8080808080808133,5.656565656565671,-11.919191919191919,1,4.444444444444429,8.888888888888879,-11.919191919191919,1,11.313131313131297,19.797979797979792,-11.919191919191919,3.0,4.0,5.0,19.0,23.0,23.0,,1.0,1.0,2.0,2.0,,1,1,1,1,1,1,0,0,1,1
sz002593,2024-12-25,first_probe,1,首次试盘,1,-0.8944543828264706,1.7889087656529634,-3.756708407871201,1,-7.155635062611799,1.7889087656529634,-7.334525939177105,1,-8.765652951699465,1.7889087656529634,-10.196779964221825,1,-7.155635062611799,1.7889087656529634,-16.10017889087656,1,-11.270125223613592,1.7889087656529634,-16.99463327370304,1,-0.536672629695889,13.595706618962433,-16.99463327370304,1.0,27.0,28.0,34.0,35.0,,,1.0,3.0,4.0,5.0,7.0,1,1,1,1,1,1,0,0,1,1
sz002593,2025-03-04,retest_probe,2,重新试盘,1,-1.0544815465729385,0.17574692442881013,-3.514938488576458,1,1.7574692442882123,3.866432337434089,-3.514938488576458,1,3.690685413005279,8.963093145869937,-3.514938488576458,1,-1.405975395430581,8.963093145869937,-3.514938488576458,1,-14.586994727592273,8.963093145869937,-17.223198594024613,1,-17.223198594024613,8.963093145869937,-36.20386643233744,1.0,3.0,4.0,4.0,,,,1.0,14.0,14.0,14.0,19.0,1,1,1,1,1,1,0,0,0,0
sz002595,2025-03-18,first_probe,1,首次试盘,1,5.74691126918756,6.420816173717703,0.561587420441767,1,7.3380756271059555,9.022837888431301,0.561587420441767,1,8.873081242980142,10.071134406589287,0.561587420441767,1,11.755896667914634,12.87907150879819,0.561587420441767,1,1.96555597154624,14.18944215649569,-6.065144140771251,1,13.141145638337704,15.33133657806065,-6.065144140771251,1.0,1.0,1.0,2.0,5.0,39.0,,13.0,15.0,,,,1,1,1,1,1,0,0,0,0,0
sz002596,2025-02-18,first_probe,1,首次试盘,1,1.775147928994092,4.4378698224851965,0.0,1,2.366863905325456,4.4378698224851965,-0.2958579881656709,1,0.887573964497057,4.7337278106508895,-0.2958579881656709,1,5.02958579881656,13.905325443786998,-0.2958579881656709,1,15.680473372781067,20.71005917159765,-0.2958579881656709,1,-2.9585798816568087,21.00591715976332,-15.97633136094675,1.0,1.0,7.0,7.0,7.0,14.0,19.0,33.0,33.0,34.0,34.0,35.0,1,1,1,1,1,1,0,0,0,0
sz002596,2025-03-05,retest_probe,2,重新试盘,1,1.3698630136986356,2.7397260273972712,-0.8219178082191747,1,1.6438356164383494,6.849315068493156,-1.3698630136986245,1,2.191780821917799,6.849315068493156,-1.3698630136986245,1,7.671232876712342,11.780821917808225,-1.3698630136986245,1,-6.57534246575342,12.05479452054794,-10.136986301369866,1,1.9178082191780854,12.05479452054794,-22.191780821917806,1.0,3.0,3.0,8.0,8.0,,,13.0,14.0,18.0,18.0,23.0,1,1,1,1,1,1,0,0,0,0
sz002596,2025-03-10,continuous_probe,3,连续试盘,1,0.26954177897575704,0.8086253369272267,-2.156334231805934,1,-1.8867924528301883,2.425876010781658,-2.425876010781669,1,4.851752021563338,9.973045822102433,-2.425876010781669,1,-5.121293800539084,10.242587601078167,-5.121293800539084,1,-15.363881401617252,10.242587601078167,-19.137466307277627,1,1.3477088948786964,10.242587601078167,-23.450134770889484,1.0,4.0,5.0,5.0,9.0,,,10.0,10.0,11.0,15.0,19.0,1,1,1,1,1,1,0,0,0,0
sz002596,2025-04-14,retest_probe,4,重新试盘,1,-2.60869565217392,-0.28985507246377384,-3.7681159420289934,1,-2.60869565217392,-0.28985507246377384,-6.086956521739129,1,-1.1594202898550732,-0.28985507246377384,-6.086956521739129,1,-0.28985507246377384,3.768115942028971,-6.086956521739129,1,6.666666666666665,12.753623188405804,-6.086956521739129,1,5.217391304347818,12.753623188405804,-6.086956521739129,6.0,6.0,13.0,13.0,14.0,,,1.0,2.0,,,,1,1,1,1,1,0,0,0,1,0
sz002597,2025-03-14,first_probe,1,首次试盘,1,3.8945712037765423,4.878048780487809,-0.7081038552321117,1,0.3540519276160392,4.996066089693163,-0.7081038552321117,1,-2.2423288749016557,4.996066089693163,-3.0291109362706625,1,-1.9669551534225005,5.350118017309202,-3.0291109362706625,1,-6.569630212431166,5.350118017309202,-16.050354051927616,1,-2.202989771833208,5.350118017309202,-16.050354051927616,1.0,1.0,8.0,,,,,5.0,15.0,15.0,15.0,16.0,1,1,1,0,1,1,0,0,0,1
sz002598,2024-10-23,first_probe,1,首次试盘,1,-1.5240328253223745,0.23446658851116187,-2.1101992966002348,1,1.2895662368112681,1.2895662368112681,-2.2274325908557935,1,-0.4689331770222682,2.579132473622514,-2.2274325908557935,1,4.572098475967179,6.682297772567414,-2.2274325908557935,1,5.861664712778425,9.613130128956637,-2.2274325908557935,1,14.067995310668246,45.134818288393916,-2.2274325908557935,1.0,6.0,10.0,12.0,23.0,24.0,24.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002607,2025-04-16,first_probe,1,首次试盘,1,-1.6233766233766267,0.0,-2.5974025974025983,1,0.32467532467532756,0.9740259740259605,-3.2467532467532534,1,-0.32467532467532756,2.922077922077926,-3.2467532467532534,1,-2.272727272727282,2.922077922077926,-4.870129870129869,1,-0.6493506493506551,2.922077922077926,-4.870129870129869,1,-5.519480519480513,2.922077922077926,-7.467532467532467,1.0,,,,,,,2.0,27.0,,,,1,1,0,0,1,0,0,0,1,0
sz002609,2025-03-25,first_probe,1,首次试盘,1,-0.5268703898840932,1.1591148577449806,-2.002107481559534,1,-3.161222339304537,1.8967334035827177,-4.320337197049529,1,-4.109589041095896,1.8967334035827177,-7.165437302423605,1,-16.543730242360375,3.2665964172813533,-23.1822971548999,1,4.109589041095907,10.537407797681775,-23.1822971548999,1,6.533192834562684,14.120126448893577,-23.1822971548999,1.0,6.0,16.0,18.0,19.0,,,2.0,4.0,8.0,8.0,9.0,1,1,1,1,1,1,0,0,1,1
sz002611,2025-07-18,first_probe,1,首次试盘,1,4.058192955589579,4.287901990811638,-1.3782542113323082,1,1.4548238897396537,13.32312404287903,-1.3782542113323082,1,2.52679938744258,13.32312404287903,-1.3782542113323082,1,4.287901990811638,13.32312404287903,-1.3782542113323082,1,45.63552833078099,57.88667687595712,-1.3782542113323082,1,36.217457886676875,60.336906584992356,-1.3782542113323082,1.0,1.0,2.0,2.0,2.0,13.0,14.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002612,2024-12-20,first_probe,1,首次试盘,1,-1.4975041597337757,3.050471436494706,-4.048807542983923,1,-5.324459234608991,3.050471436494706,-7.210205213533005,1,-4.99168053244593,3.050471436494706,-7.210205213533005,1,-13.255684969495285,3.050471436494706,-15.585135884636713,1,-13.976705490848595,3.050471436494706,-20.29950083194676,1,-16.638935108153085,3.050471436494706,-20.29950083194676,1.0,1.0,,,,,,1.0,3.0,6.0,8.0,10.0,1,1,0,0,1,1,0,0,1,1
sz002613,2024-12-06,first_probe,1,首次试盘,1,0.0,0.8888888888888946,-1.3333333333333197,1,0.4444444444444251,2.6666666666666616,-2.0000000000000018,1,0.22222222222221255,4.444444444444451,-2.0000000000000018,1,-3.9999999999999925,4.444444444444451,-6.666666666666665,1,-16.44444444444445,4.444444444444451,-20.88888888888889,1,-5.333333333333334,4.444444444444451,-20.88888888888889,1.0,4.0,,,,,,7.0,7.0,11.0,11.0,19.0,1,1,0,0,1,1,0,0,1,1
sz002614,2025-11-17,first_probe,1,首次试盘,1,-2.207792207792203,-0.5194805194805197,-3.2467532467532423,1,-5.3246753246753205,-0.5194805194805197,-6.1038961038961,1,-7.792207792207795,-0.5194805194805197,-9.220779220779217,1,-4.285714285714281,0.6493506493506551,-9.220779220779217,1,-4.935064935064936,9.740259740259738,-9.220779220779217,0,,,,8.0,14.0,15.0,16.0,,,,1.0,2.0,4.0,22.0,,1,1,1,1,1,1,0,0,1,1
sz002622,2024-12-10,first_probe,1,首次试盘,1,1.3812154696132506,2.20994475138121,-3.8674033149171283,1,-0.2762430939226568,4.972375690607733,-3.8674033149171283,1,-8.563535911602216,4.972375690607733,-8.839779005524873,1,-16.022099447513817,4.972375690607733,-20.16574585635359,1,-26.243093922651937,4.972375690607733,-32.87292817679558,1,-21.546961325966862,4.972375690607733,-33.42541436464088,1.0,2.0,,,,,,1.0,5.0,5.0,6.0,10.0,1,1,0,0,1,1,0,0,1,1
sz002629,2025-04-16,first_probe,1,首次试盘,1,-0.8333333333333304,3.125,-6.874999999999998,1,19.999999999999996,19.999999999999996,-6.874999999999998,1,17.500000000000004,21.04166666666667,-6.874999999999998,1,7.08333333333333,21.04166666666667,-6.874999999999998,1,4.583333333333339,21.04166666666667,-6.874999999999998,1,24.374999999999993,43.75000000000002,-6.874999999999998,1.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,,,,1,1,1,1,1,0,0,0,1,0
sz002629,2025-10-24,retest_probe,2,重新试盘,1,-5.440696409140367,-1.9586507072905324,-6.964091403699657,1,4.787812840043548,7.290533188248105,-6.964091403699657,1,-6.311207834602827,12.404787812840045,-7.616974972796509,1,-7.508161044613704,12.404787812840045,-10.010881392818282,1,-8.05223068552775,12.404787812840045,-10.010881392818282,1,-21.653971708378663,12.404787812840045,-25.788900979325348,2.0,2.0,3.0,5.0,5.0,,,1.0,1.0,6.0,6.0,22.0,1,1,1,1,1,1,0,0,1,0
sz002633,2025-05-26,first_probe,1,首次试盘,1,1.895043731778423,2.988338192419815,-1.6034985422740622,1,2.3323615160349753,6.4868804664723,-1.6034985422740622,1,23.760932944606417,23.760932944606417,-1.6034985422740622,1,-1.093294460641403,23.760932944606417,-2.76967930029155,1,-2.405247813411082,23.760932944606417,-8.309037900874639,1,20.991253644314867,23.83381924198249,-8.309037900874639,1.0,2.0,2.0,4.0,4.0,5.0,5.0,13.0,17.0,19.0,,,1,1,1,1,1,1,0,0,0,0
sz002634,2025-02-18,first_probe,1,首次试盘,1,-1.0810810810810811,1.621621621621605,-2.7027027027027084,1,-1.6216216216216273,1.621621621621605,-2.972972972972987,1,2.43243243243243,4.054054054054057,-3.2432432432432434,1,0.2702702702702675,5.675675675675684,-3.2432432432432434,1,8.108108108108091,10.270270270270277,-5.405405405405405,1,-9.999999999999998,13.783783783783775,-28.10810810810811,1.0,5.0,6.0,19.0,19.0,,,4.0,13.0,29.0,29.0,33.0,1,1,1,1,1,1,0,0,0,1
sz002636,2025-11-07,first_probe,1,首次试盘,1,10.02444987775062,10.02444987775062,0.0,1,8.312958435207829,18.826405867970664,0.0,1,1.833740831295838,18.826405867970664,0.0,1,-13.63080684596576,18.826405867970664,-13.691931540342296,1,-3.0562347188264005,18.826405867970664,-14.79217603911981,0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,7.0,8.0,8.0,10.0,,1,1,1,1,1,1,0,0,0,0
sz002638,2025-06-30,first_probe,1,首次试盘,1,-2.6615969581748944,0.7604562737642651,-4.562737642585557,1,-5.323193916349799,0.7604562737642651,-6.4638783269961975,1,-7.224334600760452,0.7604562737642651,-8.365019011406838,1,-6.083650190114054,0.7604562737642651,-8.365019011406838,1,-9.885931558935358,0.7604562737642651,-12.547528517110273,1,-7.604562737642572,0.7604562737642651,-16.349809885931542,1.0,,,,,,,1.0,2.0,5.0,12.0,33.0,1,1,0,0,1,1,0,0,1,1
sz002639,2024-11-06,first_probe,1,首次试盘,1,8.972503617945016,9.985528219971052,1.447178002894356,1,3.9073806078147477,11.432706222865407,1.447178002894356,1,0.0,11.432706222865407,-1.881331403762665,1,-0.14471780028942893,11.432706222865407,-7.52532561505066,1,2.894356005788712,11.432706222865407,-7.52532561505066,1,-4.630969609261948,47.322720694645426,-7.52532561505066,1.0,1.0,1.0,1.0,2.0,27.0,27.0,6.0,8.0,,,,1,1,1,1,1,0,0,0,0,0
sz002639,2025-04-08,retest_probe,2,重新试盘,1,-2.0775623268697974,3.878116343490312,-9.972299168975063,1,-0.27700831024930483,3.878116343490312,-9.972299168975063,1,13.573407202216071,19.390581717451518,-9.972299168975063,1,3.6011080332410073,19.390581717451518,-9.972299168975063,1,17.036011080332415,21.468144044321335,-9.972299168975063,1,81.30193905817175,90.02770083102493,-9.972299168975063,1.0,1.0,4.0,4.0,5.0,5.0,18.0,1.0,1.0,1.0,,,1,1,1,1,1,1,0,0,1,1
sz002639,2025-11-06,retest_probe,3,重新试盘,1,4.412864622288715,9.648466716529548,-2.3186237845923663,1,5.459985041136872,14.88406881077038,-2.3186237845923663,1,2.916978309648477,14.88406881077038,-2.3186237845923663,1,7.703814510097251,27.82348541510846,-2.3186237845923663,1,10.695587135377727,27.82348541510846,-3.2161555721765156,0,,,,1.0,1.0,1.0,1.0,2.0,7.0,8.0,16.0,,,,,1,1,1,1,0,0,0,0,0,0
sz002640,2024-11-06,first_probe,1,首次试盘,1,5.214723926380382,8.895705521472387,-6.7484662576687064,1,0.0,8.895705521472387,-6.7484662576687064,1,-0.9202453987730008,8.895705521472387,-6.7484662576687064,1,-4.294478527607348,8.895705521472387,-13.80368098159509,1,90.18404907975462,90.18404907975462,-13.80368098159509,1,29.447852760736204,130.06134969325154,-13.80368098159509,1.0,1.0,1.0,1.0,13.0,13.0,14.0,1.0,1.0,7.0,8.0,,1,1,1,1,1,1,0,0,0,0
sz002640,2024-12-10,retest_probe,2,重新试盘,1,-7.857142857142851,-1.4285714285714346,-9.82142857142857,1,-2.499999999999991,4.464285714285721,-9.82142857142857,1,-8.035714285714269,4.8214285714285765,-9.82142857142857,1,-16.78571428571428,4.8214285714285765,-20.714285714285708,1,-20.714285714285708,4.8214285714285765,-32.14285714285714,1,-12.857142857142856,4.8214285714285765,-32.14285714285714,2.0,3.0,,,,,,1.0,1.0,1.0,6.0,6.0,1,1,0,0,1,1,0,0,1,1
sz002640,2025-01-13,retest_probe,3,重新试盘,1,5.829596412556048,8.071748878923767,-0.8968609865470878,1,26.00896860986548,28.026905829596416,-0.8968609865470878,1,11.434977578475337,28.026905829596416,-0.8968609865470878,1,-4.7085201793722,28.026905829596416,-4.932735426008961,1,-1.1210762331838486,28.026905829596416,-6.950672645739897,1,-4.7085201793722,28.026905829596416,-8.968609865470857,1.0,1.0,1.0,1.0,2.0,2.0,3.0,10.0,11.0,29.0,,,1,1,1,1,1,1,0,0,0,0
sz002640,2025-01-27,retest_probe,4,重新试盘,1,3.0588235294117583,5.1764705882352935,-2.35294117647058,1,4.941176470588227,7.76470588235294,-2.35294117647058,1,10.8235294117647,13.882352941176457,-2.35294117647058,1,3.7647058823529367,19.999999999999996,-2.35294117647058,1,-1.4117647058823457,19.999999999999996,-4.235294117647048,1,-27.52941176470588,19.999999999999996,-27.52941176470588,1.0,1.0,1.0,4.0,4.0,6.0,,19.0,33.0,34.0,34.0,39.0,1,1,1,1,1,1,0,0,0,0
sz002642,2024-11-28,first_probe,1,首次试盘,1,1.122194513715713,2.8678304239401653,-2.6184538653366562,1,4.488778054862852,4.862842892768082,-2.6184538653366562,1,2.6184538653366785,4.862842892768082,-2.6184538653366562,1,9.476309226932656,13.840399002493786,-2.6184538653366562,1,-7.605985037406482,13.840399002493786,-11.471321695760594,1,-5.610972568578543,13.840399002493786,-23.815461346633406,1.0,3.0,6.0,8.0,10.0,,,14.0,18.0,19.0,19.0,25.0,1,1,1,1,1,1,0,0,0,0
sz002642,2025-05-12,retest_probe,2,重新试盘,1,-1.4030612244897878,1.5306122448979664,-1.5306122448979553,1,-3.0612244897959218,1.5306122448979664,-3.9540816326530615,1,-2.0408163265306145,1.5306122448979664,-4.081632653061229,1,-4.5918367346938656,1.5306122448979664,-7.525510204081631,1,-2.8061224489795866,1.5306122448979664,-7.525510204081631,1,-1.1479591836734637,1.5306122448979664,-10.71428571428571,1.0,,,,,,,3.0,9.0,28.0,29.0,,1,1,0,0,1,1,0,0,1,1
sz002642,2025-08-26,retest_probe,3,重新试盘,1,-2.0431328036322305,2.724177071509648,-2.0431328036322305,1,-1.7026106696935384,2.724177071509648,-3.4052213393870656,1,7.945516458569801,18.955732122587964,-3.4052213393870656,1,2.2701475595913623,18.955732122587964,-4.086265607264483,1,9.761634506242899,36.2088535754824,-4.086265607264483,1,1.8161180476730987,36.2088535754824,-4.086265607264483,1.0,4.0,4.0,4.0,5.0,5.0,13.0,2.0,,,,,1,1,1,1,0,0,0,0,0,0
sz002645,2025-03-18,first_probe,1,首次试盘,1,9.948320413436695,9.948320413436695,-0.5167958656330796,1,5.943152454780343,20.54263565891472,-0.5167958656330796,1,8.397932816537468,20.54263565891472,-0.5167958656330796,1,24.677002583979334,32.558139534883715,-0.5167958656330796,1,-5.68475452196383,32.558139534883715,-7.4935400516795925,1,8.139534883720923,32.558139534883715,-11.498708010335923,1.0,1.0,1.0,1.0,2.0,2.0,2.0,20.0,20.0,21.0,28.0,,1,1,1,1,1,1,0,0,0,0
