source_id,business_source_name,metric,metric_label,window,horizon,threshold_low,threshold_high,low_day_n,high_day_n,low_candidate_n,high_candidate_n,low_avg_mfe,high_avg_mfe,mfe_lift_high_minus_low,low_avg_close,high_avg_close,close_lift_high_minus_low,low_pitfall_rate,high_pitfall_rate,pitfall_reduction_low_minus_high,supports_good_market_hypothesis,confidence
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,10,34.663,51.2431,23,23,120,80,11.873,15.411,3.538,2.7382,0.8905,-1.8477,38.9568,51.2422,-12.2854,0,directional
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,22,34.663,51.2431,23,23,120,80,23.111,20.6298,-2.4812,10.2666,-0.8739,-11.1405,47.0584,70.9213,-23.8629,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,5,34.663,51.2431,23,23,68,65,8.4425,11.1156,2.6731,0.2963,2.5596,2.2633,34.058,37.6812,-3.6232,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,10,34.663,51.2431,23,23,68,65,12.446,15.0238,2.5778,2.8107,0.6837,-2.127,41.3043,52.8985,-11.5942,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,22,34.663,51.2431,23,23,68,65,25.002,20.4371,-4.5649,12.6371,-0.3296,-12.9667,47.1015,70.2899,-23.1884,0,directional
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,5,34.663,51.2431,3,3,4,3,5.8261,5.1007,-0.7254,0.889,-2.3685,-3.2575,50.0,66.6667,-16.6667,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,10,34.663,51.2431,3,3,4,3,5.8261,12.0921,6.266,-4.3221,3.1592,7.4813,83.3333,100.0,-16.6667,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,22,34.663,51.2431,3,3,4,3,5.8261,20.1617,14.3356,-14.2951,0.0911,14.3862,83.3333,100.0,-16.6667,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,5,34.663,51.2431,15,4,41,7,5.7721,17.4861,11.714,1.0661,11.0121,9.946,20.8333,41.6667,-20.8334,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,10,34.663,51.2431,15,4,41,7,9.4314,26.1149,16.6835,2.5656,5.4706,2.905,26.6667,20.8333,5.8334,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,22,34.663,51.2431,15,4,41,7,16.2895,28.3043,12.0148,6.0524,-4.4707,-10.5231,36.1111,54.1667,-18.0556,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,5,34.663,51.2431,5,5,7,5,10.6314,7.1777,-3.4537,0.3011,2.3696,2.0685,30.0,20.0,10.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,10,34.663,51.2431,5,5,7,5,16.0349,13.0563,-2.9786,2.9766,3.4116,0.435,40.0,40.0,0.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,22,34.663,51.2431,5,5,7,5,28.8591,21.474,-7.3851,5.0316,-1.1648,-6.1964,60.0,80.0,-20.0,0,low_sample
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,5,-0.6309,0.1714,23,23,92,97,9.4905,9.0274,-0.4631,-0.0164,0.9847,1.0011,44.7826,35.2385,9.5441,0,directional
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,10,-0.6309,0.1714,23,23,92,97,12.8659,12.3923,-0.4736,-2.4904,0.4868,2.9772,58.0901,45.1525,12.9376,0,directional
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,22,-0.6309,0.1714,23,23,92,97,18.3518,20.9884,2.6366,-0.0868,5.5479,5.6347,67.8416,58.399,9.4426,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,5,-0.6309,0.1714,23,22,62,63,9.9083,8.8952,-1.0131,-0.3862,-0.2556,0.1306,45.6522,39.3939,6.2583,0,directional
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,10,-0.6309,0.1714,23,22,62,63,12.7073,11.735,-0.9723,-3.2958,-0.7424,2.5534,60.8696,53.0303,7.8393,0,directional
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,22,-0.6309,0.1714,23,22,62,63,18.4781,21.5464,3.0683,0.1005,6.5305,6.43,70.2899,63.6364,6.6535,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,5,-0.6309,0.1714,5,3,5,4,4.3573,4.514,0.1567,-1.9141,0.1187,2.0328,60.0,50.0,10.0,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,10,-0.6309,0.1714,5,3,5,4,10.9846,5.0652,-5.9194,-2.6526,0.2313,2.8839,80.0,50.0,30.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,22,-0.6309,0.1714,5,3,5,4,10.9846,13.1348,2.1502,-19.5978,6.8757,26.4735,80.0,50.0,30.0,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,5,-0.6309,0.1714,7,10,21,27,4.9407,12.2056,7.2649,-0.6999,7.4632,8.1631,47.619,14.5833,33.0357,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,10,-0.6309,0.1714,7,10,21,27,7.2385,19.2853,12.0468,-1.7121,9.2056,10.9177,52.3809,10.0,42.3809,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,22,-0.6309,0.1714,7,10,21,27,9.0084,28.8466,19.8382,-2.7249,13.5646,16.2895,57.1429,19.1667,37.9762,1,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,5,-0.6309,0.1714,4,2,4,3,12.6242,6.4924,-6.1318,4.7219,-6.9093,-11.6312,25.0,50.0,-25.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,10,-0.6309,0.1714,4,2,4,3,17.561,14.9087,-2.6523,3.9887,2.2519,-1.7368,25.0,50.0,-25.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,22,-0.6309,0.1714,4,2,4,3,22.6426,26.6446,4.002,6.2913,-6.0593,-12.3506,50.0,100.0,-50.0,0,low_sample
ALL,全部来源,large_med_ret_3d,大盘中位涨跌幅,3,5,-1.3648,0.4079,23,23,90,106,8.3767,10.4174,2.0407,-2.3342,3.4615,5.7957,50.9058,30.3472,20.5586,1,directional
ALL,全部来源,large_med_ret_3d,大盘中位涨跌幅,3,10,-1.3648,0.4079,23,23,90,106,11.0437,14.6606,3.6169,-4.7091,2.8597,7.5688,64.2391,41.6846,22.5545,1,directional
ALL,全部来源,large_med_ret_3d,大盘中位涨跌幅,3,22,-1.3648,0.4079,23,23,90,106,16.2459,23.067,6.8211,-0.7632,5.091,5.8542,67.8623,56.6392,11.2231,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_3d,大盘中位涨跌幅,3,5,-1.3648,0.4079,22,23,60,67,8.4899,10.9462,2.4563,-2.3975,3.4509,5.8484,53.0303,29.7101,23.3202,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_3d,大盘中位涨跌幅,3,10,-1.3648,0.4079,22,23,60,67,11.5963,15.0599,3.4636,-4.0886,3.402,7.4906,68.1818,41.3043,26.8775,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_3d,大盘中位涨跌幅,3,22,-1.3648,0.4079,22,23,60,67,17.2019,24.1438,6.9419,-0.1209,6.8948,7.0157,71.9697,55.7971,16.1726,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_3d,大盘中位涨跌幅,3,5,-1.3648,0.4079,5,3,7,3,4.9286,6.065,1.1364,-4.0872,-1.6332,2.454,60.0,33.3333,26.6667,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_3d,大盘中位涨跌幅,3,10,-1.3648,0.4079,5,3,7,3,4.9286,6.6161,1.6875,-8.934,-6.3414,2.5926,70.0,100.0,-30.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_3d,大盘中位涨跌幅,3,22,-1.3648,0.4079,5,3,7,3,4.9286,14.6858,9.7572,-10.995,-8.5544,2.4406,70.0,100.0,-30.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_3d,大盘中位涨跌幅,3,5,-1.3648,0.4079,8,11,21,33,5.7481,10.5697,4.8216,-4.9361,5.5113,10.4474,50.0,22.3485,27.6515,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_3d,大盘中位涨跌幅,3,10,-1.3648,0.4079,8,11,21,33,6.4143,17.573,11.1587,-6.4065,5.8907,12.2972,54.1667,30.303,23.8637,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_3d,大盘中位涨跌幅,3,22,-1.3648,0.4079,8,11,21,33,6.4143,26.7391,20.3248,-6.2517,8.246,14.4977,54.1667,37.1212,17.0455,1,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_3d,大盘中位涨跌幅,3,5,-1.3648,0.4079,2,2,2,3,5.8877,10.2452,4.3575,-2.867,-1.2583,1.6087,50.0,50.0,0.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_3d,大盘中位涨跌幅,3,10,-1.3648,0.4079,2,2,2,3,7.9124,23.754,15.8416,-1.0104,11.2078,12.2182,50.0,50.0,0.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_3d,大盘中位涨跌幅,3,22,-1.3648,0.4079,2,2,2,3,28.3286,53.8402,25.5116,23.2841,21.3911,-1.893,50.0,50.0,0.0,0,low_sample
ALL,全部来源,large_med_ret_5d,大盘中位涨跌幅,5,5,-2.0059,-0.1182,23,23,90,95,7.7433,9.4472,1.7039,-2.0001,2.4368,4.4369,51.9099,31.3561,20.5538,1,directional
ALL,全部来源,large_med_ret_5d,大盘中位涨跌幅,5,10,-2.0059,-0.1182,23,23,90,95,9.6255,14.3954,4.7699,-4.8398,2.6975,7.5373,62.9607,45.5901,17.3706,1,directional
ALL,全部来源,large_med_ret_5d,大盘中位涨跌幅,5,22,-2.0059,-0.1182,23,23,90,95,16.7309,22.9832,6.2523,1.541,4.8289,3.2879,65.1346,63.6025,1.5321,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_5d,大盘中位涨跌幅,5,5,-2.0059,-0.1182,22,23,60,66,8.1361,9.9169,1.7808,-2.6292,2.7255,5.3547,59.8485,27.5362,32.3123,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_5d,大盘中位涨跌幅,5,10,-2.0059,-0.1182,22,23,60,66,9.7027,15.3404,5.6377,-5.793,4.0275,9.8205,73.4849,44.2029,29.282,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_5d,大盘中位涨跌幅,5,22,-2.0059,-0.1182,22,23,60,66,17.657,24.0739,6.4169,1.6561,6.181,4.5249,75.7576,58.6957,17.0619,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_5d,大盘中位涨跌幅,5,5,-2.0059,-0.1182,5,2,6,2,4.697,4.7849,0.0879,-2.3722,-5.1452,-2.773,50.0,50.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_5d,大盘中位涨跌幅,5,10,-2.0059,-0.1182,5,2,6,2,7.4602,5.6116,-1.8486,-4.6689,-4.3907,0.2782,50.0,100.0,-50.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_5d,大盘中位涨跌幅,5,22,-2.0059,-0.1182,5,2,6,2,7.4602,17.716,10.2558,-8.572,7.2492,15.8212,50.0,100.0,-50.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_5d,大盘中位涨跌幅,5,5,-2.0059,-0.1182,8,11,23,19,6.2361,9.9529,3.7168,1.1826,3.0278,1.8452,20.8333,39.3939,-18.5606,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_5d,大盘中位涨跌幅,5,10,-2.0059,-0.1182,8,11,23,19,7.8661,15.6166,7.7505,-0.0912,0.969,1.0602,20.8333,40.9091,-20.0758,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_5d,大盘中位涨跌幅,5,22,-2.0059,-0.1182,8,11,23,19,11.4422,21.8629,10.4207,2.5869,1.3124,-1.2745,20.8333,60.6061,-39.7728,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_5d,大盘中位涨跌幅,5,5,-2.0059,-0.1182,1,7,1,8,9.6382,6.8005,-2.8377,1.1276,0.0583,-1.0693,0.0,21.4286,-21.4286,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_5d,大盘中位涨跌幅,5,10,-2.0059,-0.1182,1,7,1,8,9.6382,11.2852,1.647,-0.3334,2.3693,2.7027,0.0,42.8571,-42.8571,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_5d,大盘中位涨跌幅,5,22,-2.0059,-0.1182,1,7,1,8,9.6382,29.1431,19.5049,-0.451,6.2201,6.6711,0.0,85.7143,-85.7143,0,low_sample
ALL,全部来源,large_med_ret_10d,大盘中位涨跌幅,10,5,-3.0822,0.8184,23,23,118,91,7.6838,10.3995,2.7157,-2.2035,3.3089,5.5124,48.7375,29.5445,19.193,1,directional
ALL,全部来源,large_med_ret_10d,大盘中位涨跌幅,10,10,-3.0822,0.8184,23,23,118,91,10.4113,15.583,5.1717,-2.1277,3.488,5.6157,55.2508,43.8509,11.3999,1,directional
ALL,全部来源,large_med_ret_10d,大盘中位涨跌幅,10,22,-3.0822,0.8184,23,23,118,91,17.8077,23.4504,5.6427,3.3794,3.47,0.0906,62.7313,59.9068,2.8245,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_10d,大盘中位涨跌幅,10,5,-3.0822,0.8184,23,23,65,67,7.9494,11.203,3.2536,-2.2225,4.1114,6.3339,50.0,25.3623,24.6377,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_10d,大盘中位涨跌幅,10,10,-3.0822,0.8184,23,23,65,67,10.4133,17.0347,6.6214,-2.1678,4.9378,7.1056,58.6957,39.8551,18.8406,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_10d,大盘中位涨跌幅,10,22,-3.0822,0.8184,23,23,65,67,18.8619,25.262,6.4001,4.9031,4.8223,-0.0808,64.4928,55.7971,8.6957,0,directional
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_10d,大盘中位涨跌幅,10,5,-3.0822,0.8184,4,3,6,3,4.9495,5.1007,0.1512,-2.4157,-2.3685,0.0472,50.0,66.6667,-16.6667,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_10d,大盘中位涨跌幅,10,10,-3.0822,0.8184,4,3,6,3,8.4035,12.0921,3.6886,-1.8365,3.1592,4.9957,62.5,100.0,-37.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_10d,大盘中位涨跌幅,10,22,-3.0822,0.8184,4,3,6,3,8.4035,20.1617,11.7582,-4.1391,0.0911,4.2302,62.5,100.0,-37.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_10d,大盘中位涨跌幅,10,5,-3.0822,0.8184,15,7,44,15,5.7142,8.1961,2.4819,-1.8659,1.5561,3.422,43.0556,33.3333,9.7223,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_10d,大盘中位涨跌幅,10,10,-3.0822,0.8184,15,7,44,15,8.032,11.9867,3.9547,-2.3394,2.2917,4.6311,46.6667,35.7143,10.9524,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_10d,大盘中位涨跌幅,10,22,-3.0822,0.8184,15,7,44,15,11.6893,21.8022,10.1129,-0.134,3.9342,4.0682,55.0,52.381,2.619,1,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_10d,大盘中位涨跌幅,10,5,-3.0822,0.8184,2,5,3,6,13.0758,5.4909,-7.5849,-3.5306,0.4535,3.9841,50.0,30.0,20.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_10d,大盘中位涨跌幅,10,10,-3.0822,0.8184,2,5,3,6,17.7357,9.4571,-8.2786,-3.4204,0.2907,3.7111,50.0,60.0,-10.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_10d,大盘中位涨跌幅,10,22,-3.0822,0.8184,2,5,3,6,18.5907,21.9393,3.3486,-7.3151,-1.2067,6.1084,100.0,80.0,20.0,1,low_sample
ALL,全部来源,large_med_ret_20d,大盘中位涨跌幅,20,5,-4.253,0.5461,23,23,121,81,7.6354,11.224,3.5886,0.1614,2.8854,2.724,34.8865,38.1677,-3.2812,0,directional
ALL,全部来源,large_med_ret_20d,大盘中位涨跌幅,20,10,-4.253,0.5461,23,23,121,81,11.3015,15.4288,4.1273,2.188,0.5213,-1.6667,39.8885,51.2422,-11.3537,0,directional
ALL,全部来源,large_med_ret_20d,大盘中位涨跌幅,20,22,-4.253,0.5461,23,23,121,81,22.0059,20.6187,-1.3872,9.5873,-1.651,-11.2383,48.7148,70.9213,-22.2065,0,directional
spark_opportunity_selector,星火机会模型,large_med_ret_20d,大盘中位涨跌幅,20,5,-4.253,0.5461,23,23,68,65,7.9234,11.1778,3.2544,-0.2816,2.4819,2.7635,38.4058,37.6812,0.7246,1,directional
spark_opportunity_selector,星火机会模型,large_med_ret_20d,大盘中位涨跌幅,20,10,-4.253,0.5461,23,23,68,65,11.5487,15.0859,3.5372,1.9539,0.3686,-1.5853,44.2029,52.8985,-8.6956,0,directional
spark_opportunity_selector,星火机会模型,large_med_ret_20d,大盘中位涨跌幅,20,22,-4.253,0.5461,23,23,68,65,23.9155,20.4703,-3.4452,11.929,-0.9156,-12.8446,50.0,70.2899,-20.2899,0,directional
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_20d,大盘中位涨跌幅,20,5,-4.253,0.5461,4,4,5,4,5.6732,4.3587,-1.3145,-0.7136,-5.2637,-4.5501,62.5,75.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_20d,大盘中位涨跌幅,20,10,-4.253,0.5461,4,4,5,4,5.6732,9.6022,3.929,-4.967,-3.9571,1.0099,87.5,100.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_20d,大盘中位涨跌幅,20,22,-4.253,0.5461,4,4,5,4,5.6732,15.6545,9.9813,-12.4468,-9.5363,2.9105,87.5,100.0,-12.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_20d,大盘中位涨跌幅,20,5,-4.253,0.5461,15,4,42,7,5.9518,17.4861,11.5343,1.1799,11.0121,9.8322,23.0555,41.6667,-18.6112,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_20d,大盘中位涨跌幅,20,10,-4.253,0.5461,15,4,42,7,9.6394,26.1149,16.4755,2.9983,5.4706,2.4723,22.2222,20.8333,1.3889,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_med_ret_20d,大盘中位涨跌幅,20,22,-4.253,0.5461,15,4,42,7,16.4265,28.3043,11.8778,6.3591,-4.4707,-10.8298,35.0,54.1667,-19.1667,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_20d,大盘中位涨跌幅,20,5,-4.253,0.5461,4,5,6,5,10.5708,7.1777,-3.3931,-1.4776,2.3696,3.8472,37.5,20.0,17.5,0,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_20d,大盘中位涨跌幅,20,10,-4.253,0.5461,4,5,6,5,12.9008,13.0563,0.1555,-3.024,3.4116,6.4356,50.0,40.0,10.0,1,low_sample
trend_continuation_callback,趋势延续策略,large_med_ret_20d,大盘中位涨跌幅,20,22,-4.253,0.5461,4,5,6,5,14.3155,21.474,7.1585,-6.529,-1.1648,5.3642,75.0,80.0,-5.0,0,low_sample
