source_id,business_source_name,metric,metric_label,window,horizon,bucket,bucket_label,threshold_low,threshold_high,day_n,candidate_n,avg_candidates_per_day,avg_mfe_5d_pct,avg_close_5d_pct,hit10_rate,hit15_rate,close_loss5_rate,stop8_rate,pitfall_rate,full5_rate,avg_mfe_10d_pct,avg_close_10d_pct,full10_rate,avg_mfe_22d_pct,avg_close_22d_pct,full22_rate
ALL,全部来源,large_up_ratio_10d,大盘上涨占比,10,22,high,高水位,33.425,54.8343,23,91,3.9565,,,64.1201,57.412,37.6915,58.4161,59.9068,,,,,23.4504,3.47,85.5072
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,5,low,低水位,33.425,54.8343,23,66,2.8696,8.0662,-2.3829,26.087,17.3913,42.029,49.2754,52.1739,86.9565,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,5,mid,中水位,33.425,54.8343,20,54,2.7,8.1725,-2.5373,29.1667,11.6667,40.8333,48.3333,52.5,95.0,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,5,high,高水位,33.425,54.8343,23,67,2.913,11.203,4.1114,47.1015,31.1594,17.3913,22.4638,25.3623,100.0,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,10,low,低水位,33.425,54.8343,23,66,2.8696,,,34.7826,26.0869,39.8551,59.4203,60.8696,,10.581,-2.2895,78.2609,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,10,mid,中水位,33.425,54.8343,20,54,2.7,,,37.5,20.0,63.3333,68.3333,71.6667,,10.4645,-5.7465,80.0,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,10,high,高水位,33.425,54.8343,23,67,2.913,,,61.5942,48.5507,27.5362,36.9565,39.8551,,17.0347,4.9378,98.5507,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,22,low,低水位,33.425,54.8343,23,66,2.8696,,,55.0725,47.8261,40.5797,65.2174,66.6667,,,,,19.8092,5.6946,52.1739
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,22,mid,中水位,33.425,54.8343,20,54,2.7,,,45.8333,29.1667,56.6667,79.1667,79.1667,,,,,13.8855,-4.5414,70.0
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,22,high,高水位,33.425,54.8343,23,67,2.913,,,70.2899,63.0435,34.058,54.3478,55.7971,,,,,25.262,4.8223,85.5072
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,5,low,低水位,33.425,54.8343,3,5,1.6667,5.9305,-1.4929,33.3333,0.0,33.3333,16.6667,33.3333,66.6667,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,5,mid,中水位,33.425,54.8343,5,5,1.0,4.7963,-3.0202,0.0,0.0,60.0,40.0,60.0,80.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,5,high,高水位,33.425,54.8343,3,3,1.0,5.1007,-2.3685,0.0,0.0,33.3333,33.3333,66.6667,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,10,low,低水位,33.425,54.8343,3,5,1.6667,,,66.6667,33.3333,50.0,16.6667,50.0,,10.5357,-0.7207,33.3333,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,10,mid,中水位,33.425,54.8343,5,5,1.0,,,0.0,0.0,80.0,60.0,80.0,,4.7963,-10.0884,60.0,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,10,high,高水位,33.425,54.8343,3,3,1.0,,,33.3333,33.3333,33.3333,100.0,100.0,,12.0921,3.1592,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,22,low,低水位,33.425,54.8343,3,5,1.6667,,,66.6667,33.3333,50.0,16.6667,50.0,,,,,10.5357,-3.7909,0.0
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,22,mid,中水位,33.425,54.8343,5,5,1.0,,,0.0,0.0,80.0,60.0,80.0,,,,,4.7963,-18.1332,0.0
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,22,high,高水位,33.425,54.8343,3,3,1.0,,,66.6667,66.6667,33.3333,100.0,100.0,,,,,20.1617,0.0911,100.0
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,5,low,低水位,33.425,54.8343,14,41,2.9286,5.8869,-1.448,17.1429,7.1429,31.8452,35.7143,38.9881,78.5714,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,5,mid,中水位,33.425,54.8343,8,19,2.375,11.9874,4.7579,31.25,27.0833,25.0,33.3333,33.3333,87.5,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,5,high,高水位,33.425,54.8343,7,15,2.1429,8.1961,1.5561,33.3333,28.5714,33.3333,16.6667,33.3333,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,10,low,低水位,33.425,54.8343,14,41,2.9286,,,38.3929,11.4286,40.4762,42.8571,42.8571,,8.3703,-1.9552,64.2857,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,10,mid,中水位,33.425,54.8343,8,19,2.375,,,39.5833,39.5833,25.0,37.5,37.5,,17.5627,2.0356,50.0,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,10,high,高水位,33.425,54.8343,7,15,2.1429,,,52.381,33.3333,23.8095,28.5714,35.7143,,11.9867,2.2917,100.0,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,22,low,低水位,33.425,54.8343,14,41,2.9286,,,50.5952,31.6071,39.8809,51.7857,51.7857,,,,,12.2888,0.4077,42.8571
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,22,mid,中水位,33.425,54.8343,8,19,2.375,,,39.5833,39.5833,33.3333,41.6667,41.6667,,,,,17.7015,-0.9591,50.0
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,22,high,高水位,33.425,54.8343,7,15,2.1429,,,64.2857,52.381,47.619,47.619,52.381,,,,,21.8022,3.9342,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,5,low,低水位,33.425,54.8343,3,4,1.3333,11.9299,-1.9779,50.0,50.0,16.6667,33.3333,33.3333,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,5,mid,中水位,33.425,54.8343,3,3,1.0,9.3127,3.386,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,5,high,高水位,33.425,54.8343,5,6,1.2,5.4909,0.4535,30.0,0.0,30.0,30.0,30.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,10,low,低水位,33.425,54.8343,3,4,1.3333,,,66.6667,66.6667,16.6667,33.3333,33.3333,,15.0365,-2.3914,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,10,mid,中水位,33.425,54.8343,3,3,1.0,,,66.6667,33.3333,0.0,33.3333,33.3333,,19.7492,11.9914,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,10,high,高水位,33.425,54.8343,5,6,1.2,,,30.0,20.0,50.0,60.0,60.0,,9.4571,0.2907,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,22,low,低水位,33.425,54.8343,3,4,1.3333,,,66.6667,66.6667,50.0,66.6667,66.6667,,,,,15.6065,-5.0271,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,22,mid,中水位,33.425,54.8343,3,3,1.0,,,100.0,100.0,0.0,66.6667,66.6667,,,,,47.3894,29.156,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,22,high,高水位,33.425,54.8343,5,6,1.2,,,30.0,20.0,70.0,80.0,80.0,,,,,21.9393,-1.2067,100.0
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,5,low,低水位,34.663,51.2431,23,120,5.2174,7.8993,0.4965,26.8303,14.4701,23.9103,27.4972,31.7809,82.6087,,,,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,5,mid,中水位,34.663,51.2431,21,88,4.1905,7.5831,-3.2117,28.9342,14.4048,43.0782,50.3401,54.195,100.0,,,,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,5,high,高水位,34.663,51.2431,23,80,3.4783,11.2063,3.0069,40.9524,31.1284,30.9938,32.94,37.8054,100.0,,,,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,10,low,低水位,34.663,51.2431,23,120,5.2174,,,42.6764,27.5012,25.2031,36.9641,38.9568,,11.873,2.7382,78.2609,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,10,mid,中水位,34.663,51.2431,21,88,4.1905,,,39.3708,24.6825,59.2687,67.3639,71.1791,,10.0533,-6.6627,79.3651,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,10,high,高水位,34.663,51.2431,23,80,3.4783,,,49.617,40.0518,38.5921,48.3437,51.2422,,15.411,0.8905,100.0,,,
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,22,low,低水位,34.663,51.2431,23,120,5.2174,,,61.3414,51.8403,28.02,45.7903,47.0584,,,,,23.111,10.2666,77.6398
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,22,mid,中水位,34.663,51.2431,21,88,4.1905,,,45.8787,29.7619,59.9036,74.6655,75.941,,,,,12.8958,-5.6514,36.5079
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,22,high,高水位,34.663,51.2431,23,80,3.4783,,,58.9752,54.0062,42.8364,69.4306,70.9213,,,,,20.6298,-0.8739,86.9565
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,5,low,低水位,34.663,51.2431,23,68,2.9565,8.4425,0.2963,30.4348,17.3913,26.8116,29.7101,34.058,82.6087,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,5,mid,中水位,34.663,51.2431,20,54,2.7,7.8402,-3.8339,29.1667,13.3333,42.5,56.6667,59.1667,100.0,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,5,high,高水位,34.663,51.2431,23,65,2.8261,11.1156,2.5596,42.7536,29.7101,31.1594,34.7826,37.6812,100.0,,,,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,10,low,低水位,34.663,51.2431,23,68,2.9565,,,42.029,30.4348,28.2609,39.8551,41.3043,,12.446,2.8107,78.2609,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,10,mid,中水位,34.663,51.2431,20,54,2.7,,,42.5,25.0,62.5,75.8333,79.1667,,10.6322,-6.7197,78.3333,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,10,high,高水位,34.663,51.2431,23,65,2.8261,,,50.0,39.8551,39.8551,50.0,52.8985,,15.0238,0.6837,100.0,,,
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,22,low,低水位,34.663,51.2431,23,68,2.9565,,,63.7681,55.0725,26.8116,45.6522,47.1015,,,,,25.002,12.6371,78.2609
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,22,mid,中水位,34.663,51.2431,20,54,2.7,,,46.6667,30.0,64.1667,85.0,85.0,,,,,13.4624,-6.6006,38.3333
spark_opportunity_selector,星火机会模型,large_up_ratio_20d,大盘上涨占比,20,22,high,高水位,34.663,51.2431,23,65,2.8261,,,60.8696,55.0725,41.3043,68.8406,70.2899,,,,,20.4371,-0.3296,86.9565
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,5,low,低水位,34.663,51.2431,3,4,1.3333,5.8261,0.889,16.6667,0.0,50.0,33.3333,50.0,33.3333,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,5,mid,中水位,34.663,51.2431,5,6,1.2,4.8589,-4.4494,10.0,0.0,50.0,30.0,50.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,5,high,高水位,34.663,51.2431,3,3,1.0,5.1007,-2.3685,0.0,0.0,33.3333,33.3333,66.6667,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,10,low,低水位,34.663,51.2431,3,4,1.3333,,,16.6667,0.0,83.3333,66.6667,83.3333,,5.8261,-4.3221,33.3333,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,10,mid,中水位,34.663,51.2431,5,6,1.2,,,30.0,20.0,60.0,30.0,60.0,,7.6221,-7.9275,60.0,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,10,high,高水位,34.663,51.2431,3,3,1.0,,,33.3333,33.3333,33.3333,100.0,100.0,,12.0921,3.1592,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,22,low,低水位,34.663,51.2431,3,4,1.3333,,,16.6667,0.0,83.3333,66.6667,83.3333,,,,,5.8261,-14.2951,0.0
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,22,mid,中水位,34.663,51.2431,5,6,1.2,,,30.0,20.0,60.0,30.0,60.0,,,,,7.6221,-11.8306,0.0
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_20d,大盘上涨占比,20,22,high,高水位,34.663,51.2431,3,3,1.0,,,66.6667,66.6667,33.3333,100.0,100.0,,,,,20.1617,0.0911,100.0
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,5,low,低水位,34.663,51.2431,15,41,2.7333,5.7721,1.0661,9.3333,4.4444,9.7222,17.7778,20.8333,73.3333,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,5,mid,中水位,34.663,51.2431,10,27,2.7,7.9163,-3.1356,38.3333,25.0,56.6667,53.3333,56.6667,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,5,high,高水位,34.663,51.2431,4,7,1.75,17.4861,11.0121,50.0,50.0,41.6667,20.8333,41.6667,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,10,low,低水位,34.663,51.2431,15,41,2.7333,,,40.2778,12.8889,20.0,23.3333,26.6667,,9.4314,2.5656,66.6667,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,10,mid,中水位,34.663,51.2431,10,27,2.7,,,38.3333,28.3333,60.0,66.6667,66.6667,,9.5662,-5.5412,60.0,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,10,high,高水位,34.663,51.2431,4,7,1.75,,,58.3333,58.3333,8.3333,20.8333,20.8333,,26.1149,5.4706,100.0,,,
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,22,low,低水位,34.663,51.2431,15,41,2.7333,,,49.4444,38.3889,25.0,36.1111,36.1111,,,,,16.2895,6.0524,66.6667
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,22,mid,中水位,34.663,51.2431,10,27,2.7,,,45.0,31.6667,56.6667,66.6667,66.6667,,,,,10.8711,-4.7329,30.0
stable_capital_callback,资金流回调稳健策略,large_up_ratio_20d,大盘上涨占比,20,22,high,高水位,34.663,51.2431,4,7,1.75,,,70.8333,58.3333,54.1667,45.8333,54.1667,,,,,28.3043,-4.4707,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,5,low,低水位,34.663,51.2431,5,7,1.4,10.6314,0.3011,60.0,30.0,20.0,30.0,30.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,5,mid,中水位,34.663,51.2431,1,1,1.0,2.1372,-6.8616,0.0,0.0,100.0,100.0,100.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,5,high,高水位,34.663,51.2431,5,5,1.0,7.1777,2.3696,20.0,20.0,20.0,20.0,20.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,10,low,低水位,34.663,51.2431,5,7,1.4,,,70.0,60.0,20.0,40.0,40.0,,16.0349,2.9766,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,10,mid,中水位,34.663,51.2431,1,1,1.0,,,0.0,0.0,0.0,100.0,100.0,,6.1867,-1.6873,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,10,high,高水位,34.663,51.2431,5,5,1.0,,,40.0,20.0,40.0,40.0,40.0,,13.0563,3.4116,100.0,,,
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,22,low,低水位,34.663,51.2431,5,7,1.4,,,70.0,60.0,40.0,60.0,60.0,,,,,28.8591,5.0316,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,22,mid,中水位,34.663,51.2431,1,1,1.0,,,100.0,100.0,0.0,100.0,100.0,,,,,47.0191,47.0191,100.0
trend_continuation_callback,趋势延续策略,large_up_ratio_20d,大盘上涨占比,20,22,high,高水位,34.663,51.2431,5,5,1.0,,,40.0,40.0,60.0,80.0,80.0,,,,,21.474,-1.1648,100.0
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,5,low,低水位,-0.6309,0.1714,23,92,4.0,9.4905,-0.0164,33.3437,22.7588,34.2029,41.1594,44.7826,91.3043,,,,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,5,mid,中水位,-0.6309,0.1714,21,99,4.7143,8.2267,-0.4351,36.5533,19.3254,33.0782,37.5624,42.7664,95.2381,,,,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,5,high,高水位,-0.6309,0.1714,23,97,4.2174,9.0274,0.9847,27.4825,18.3469,29.8316,30.9444,35.2385,95.6522,,,,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,10,low,低水位,-0.6309,0.1714,23,92,4.0,,,44.5911,32.9193,44.8603,56.6408,58.0901,,12.8659,-2.4904,86.9565,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,10,mid,中水位,-0.6309,0.1714,21,99,4.7143,,,48.2596,30.873,44.6655,53.0782,56.8934,,12.2722,-0.4941,80.9524,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,10,high,高水位,-0.6309,0.1714,23,97,4.2174,,,39.5863,28.9815,32.2683,41.7105,45.1525,,12.3923,0.4868,89.8551,,,
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,22,low,低水位,-0.6309,0.1714,23,92,4.0,,,56.5114,44.9172,50.3416,66.9721,67.8416,,,,,18.3518,-0.0868,60.2484
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,22,mid,中水位,-0.6309,0.1714,21,99,4.7143,,,55.3231,42.8571,49.1893,64.8243,66.8934,,,,,17.7156,-1.3453,71.4286
ALL,全部来源,large_med_ret_1d,大盘中位涨跌幅,1,22,high,高水位,-0.6309,0.1714,23,97,4.2174,,,55.182,48.9728,30.2974,57.2344,58.399,,,,,20.9884,5.5479,72.4638
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,5,low,低水位,-0.6309,0.1714,23,62,2.6957,9.9083,-0.3862,36.9565,24.6377,36.2319,42.029,45.6522,91.3043,,,,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,5,mid,中水位,-0.6309,0.1714,21,62,2.9524,8.717,0.1673,38.8889,19.8413,28.5714,38.8889,43.6508,95.2381,,,,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,5,high,高水位,-0.6309,0.1714,22,63,2.8636,8.8952,-0.2556,27.2727,16.6667,34.0909,37.8788,39.3939,95.4545,,,,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,10,low,低水位,-0.6309,0.1714,23,62,2.6957,,,44.2029,30.4348,47.8261,59.4203,60.8696,,12.7073,-3.2958,86.9565,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,10,mid,中水位,-0.6309,0.1714,21,62,2.9524,,,54.7619,35.7143,41.2698,53.1746,56.3492,,14.0006,1.815,80.9524,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,10,high,高水位,-0.6309,0.1714,22,63,2.8636,,,36.3636,30.303,38.6364,50.0,53.0303,,11.735,-0.7424,89.3939,,,
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,22,low,低水位,-0.6309,0.1714,23,62,2.6957,,,57.971,44.9275,52.1739,68.8406,70.2899,,,,,18.4781,0.1005,60.8696
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,22,mid,中水位,-0.6309,0.1714,21,62,2.9524,,,61.1111,50.0,44.4444,64.2857,65.873,,,,,19.7776,0.2418,71.4286
spark_opportunity_selector,星火机会模型,large_med_ret_1d,大盘中位涨跌幅,1,22,high,高水位,-0.6309,0.1714,22,63,2.8636,,,53.7879,47.7273,32.5757,63.6364,63.6364,,,,,21.5464,6.5305,75.7576
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,5,low,低水位,-0.6309,0.1714,5,5,1.0,4.3573,-1.9141,0.0,0.0,40.0,60.0,60.0,80.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,5,mid,中水位,-0.6309,0.1714,3,4,1.3333,7.2487,-5.8237,16.6667,0.0,50.0,16.6667,50.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,5,high,高水位,-0.6309,0.1714,3,4,1.3333,4.514,0.1187,16.6667,0.0,50.0,0.0,50.0,66.6667,,,,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,10,low,低水位,-0.6309,0.1714,5,5,1.0,,,40.0,40.0,60.0,80.0,80.0,,10.9846,-2.6526,80.0,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,10,mid,中水位,-0.6309,0.1714,3,4,1.3333,,,16.6667,0.0,100.0,50.0,100.0,,7.2487,-10.1857,33.3333,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,10,high,高水位,-0.6309,0.1714,3,4,1.3333,,,16.6667,0.0,16.6667,33.3333,50.0,,5.0652,0.2313,66.6667,,,
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,22,low,低水位,-0.6309,0.1714,5,5,1.0,,,40.0,40.0,80.0,80.0,80.0,,,,,10.9846,-19.5978,20.0
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,22,mid,中水位,-0.6309,0.1714,3,4,1.3333,,,16.6667,0.0,66.6667,50.0,100.0,,,,,7.2487,-8.1344,33.3333
probe_d3_confirmed,试盘识别-三日确认,large_med_ret_1d,大盘中位涨跌幅,1,22,high,高水位,-0.6309,0.1714,3,4,1.3333,,,50.0,33.3333,16.6667,33.3333,50.0,,,,,13.1348,6.8757,33.3333
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,5,low,低水位,-0.6309,0.1714,7,21,3.0,4.9407,-0.6999,5.7143,0.0,23.8095,47.619,47.619,71.4286,,,,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,5,mid,中水位,-0.6309,0.1714,12,27,2.25,6.5872,-3.4207,29.1667,20.8333,47.2222,40.2778,47.2222,91.6667,,,,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,5,high,高水位,-0.6309,0.1714,10,27,2.7,12.2056,7.4632,33.3333,26.6667,14.5833,6.6667,14.5833,90.0,,,,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,10,low,低水位,-0.6309,0.1714,7,21,3.0,,,23.8095,18.0952,38.0952,52.3809,52.3809,,7.2385,-1.7121,57.1429,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,10,mid,中水位,-0.6309,0.1714,12,27,2.25,,,37.5,20.8333,50.0,52.7778,56.9444,,8.1725,-6.2598,66.6667,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,10,high,高水位,-0.6309,0.1714,10,27,2.7,,,60.4167,33.3333,6.6667,10.0,10.0,,19.2853,9.2056,80.0,,,
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,22,low,低水位,-0.6309,0.1714,7,21,3.0,,,23.8095,20.9524,33.3333,57.1429,57.1429,,,,,9.0084,-2.7249,42.8571
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,22,mid,中水位,-0.6309,0.1714,12,27,2.25,,,44.4444,23.6111,66.6667,69.4444,69.4444,,,,,9.5622,-7.5832,58.3333
stable_capital_callback,资金流回调稳健策略,large_med_ret_1d,大盘中位涨跌幅,1,22,high,高水位,-0.6309,0.1714,10,27,2.7,,,77.5,69.5833,12.5,15.8333,19.1667,,,,,28.8466,13.5646,70.0
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,5,low,低水位,-0.6309,0.1714,4,4,1.0,12.6242,4.7219,50.0,50.0,25.0,25.0,25.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,5,mid,中水位,-0.6309,0.1714,5,6,1.2,5.5402,0.2846,30.0,0.0,30.0,30.0,30.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,5,high,高水位,-0.6309,0.1714,2,3,1.5,6.4924,-6.9093,25.0,25.0,25.0,50.0,50.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,10,low,低水位,-0.6309,0.1714,4,4,1.0,,,50.0,50.0,25.0,25.0,25.0,,17.561,3.9887,100.0,,,
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,10,mid,中水位,-0.6309,0.1714,5,6,1.2,,,30.0,20.0,30.0,60.0,60.0,,10.3162,1.959,100.0,,,
trend_continuation_callback,趋势延续策略,large_med_ret_1d,大盘中位涨跌幅,1,10,high,高水位,-0.6309,0.1714,2,3,1.5,,,100.0,50.0,25.0,50.0,50.0,,14.9087,2.2519,100.0,,,
