source_id,business_source_name,trade_date,candidate_n,market_regime,market_detail,market_detail_label,water_score,all_up_ratio_1d,all_up_ratio_3d,all_up_ratio_5d,all_up_ratio_10d,all_up_ratio_20d,all_med_ret_1d,all_med_ret_3d,all_med_ret_5d,all_med_ret_10d,all_med_ret_20d,small_up_ratio_1d,small_up_ratio_3d,small_up_ratio_5d,small_up_ratio_10d,small_up_ratio_20d,small_med_ret_1d,small_med_ret_3d,small_med_ret_5d,small_med_ret_10d,small_med_ret_20d,large_up_ratio_1d,large_up_ratio_3d,large_up_ratio_5d,large_up_ratio_10d,large_up_ratio_20d,large_med_ret_1d,large_med_ret_3d,large_med_ret_5d,large_med_ret_10d,large_med_ret_20d,avg_mfe_5d_pct,hit10_rate_5d,hit15_rate_5d,avg_close_5d_pct,close_loss5_rate_5d,stop8_rate_5d,pitfall_rate_5d,full_rate_5d,avg_mfe_10d_pct,hit10_rate_10d,hit15_rate_10d,avg_close_10d_pct,close_loss5_rate_10d,stop8_rate_10d,pitfall_rate_10d,full_rate_10d,avg_mfe_22d_pct,hit10_rate_22d,hit15_rate_22d,avg_close_22d_pct,close_loss5_rate_22d,stop8_rate_22d,pitfall_rate_22d,full_rate_22d
spark_opportunity_selector,星火机会模型,2026-05-07,3,attack,attack,攻击,63.0864,54.0396,62.3703,64.3194,54.6226,74.2291,0.242,1.2953,1.8018,0.7744,6.0025,46.7009,58.0977,60.3256,54.0309,73.8422,0.0,0.7557,1.3839,0.7096,5.271,55.6164,63.6986,69.1781,61.6438,75.8573,0.2763,1.464,2.4119,1.7975,7.1512,14.0389,66.6667,66.6667,6.1336,33.3333,0.0,33.3333,100.0,18.3753,66.6667,66.6667,5.5885,0.0,33.3333,33.3333,100.0,29.0018,66.6667,66.6667,5.7922,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-05-08,3,attack,attack,攻击,73.7677,65.0,69.7484,73.9308,60.9119,73.6544,0.6536,1.9374,3.2397,1.7225,5.4846,78.1974,68.0687,75.1931,63.0901,71.8213,1.0327,1.4071,3.1532,2.2869,4.5812,46.1644,65.2055,68.0822,61.7808,76.406,-0.0865,1.7581,2.6962,1.5673,6.478,3.0453,0.0,0.0,-9.0704,66.6667,66.6667,66.6667,100.0,4.4755,33.3333,0.0,-9.3523,66.6667,66.6667,66.6667,100.0,6.555,33.3333,33.3333,-15.1045,100.0,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-05-11,3,attack,attack,攻击,69.0518,52.5786,66.195,68.1761,61.9811,61.3593,0.1644,1.234,2.2688,2.0037,2.7383,46.5695,65.952,68.6964,64.837,58.1116,0.0,1.0725,1.964,2.673,1.7301,62.7397,62.8767,64.5205,63.4247,66.0274,0.5304,1.037,2.2295,1.971,4.2663,12.0564,66.6667,33.3333,8.4086,0.0,0.0,0.0,100.0,18.0954,66.6667,33.3333,8.664,0.0,0.0,0.0,100.0,24.7826,100.0,100.0,2.3905,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-05-12,3,caution,caution,谨慎,58.2423,24.552,44.7799,58.2704,58.8679,61.9887,-1.3369,-0.2989,1.0632,1.7088,2.8688,17.4099,38.6792,48.2847,60.6346,56.6524,-1.7287,-0.6702,-0.1642,2.0271,1.7654,36.5753,52.0548,65.6164,63.0137,69.726,-0.5176,0.2342,1.8831,2.2665,4.6765,17.905,66.6667,66.6667,13.6137,0.0,33.3333,33.3333,100.0,32.7289,66.6667,66.6667,13.4105,33.3333,33.3333,33.3333,100.0,32.7289,66.6667,66.6667,10.8355,33.3333,33.3333,33.3333,0.0
spark_opportunity_selector,星火机会模型,2026-05-13,3,caution,caution,谨慎,55.5653,55.5451,40.792,53.5512,64.2363,59.6541,0.2308,-0.6956,0.4464,2.6126,2.5084,54.024,30.4795,46.4041,63.613,54.4987,0.1565,-1.5304,-0.2655,2.3968,1.1643,53.6986,54.6575,56.1644,66.5753,65.6164,0.1714,0.4135,0.7208,3.3694,4.2814,2.7327,0.0,0.0,-3.4536,66.6667,100.0,100.0,100.0,6.5234,33.3333,0.0,-3.024,33.3333,100.0,100.0,100.0,14.551,33.3333,33.3333,4.1696,33.3333,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-14,3,caution,caution,谨慎,39.0099,18.4789,22.7216,34.6118,50.9588,52.5952,-1.8494,-2.6489,-1.5941,0.3216,0.7048,19.7087,20.5656,32.5621,48.329,48.8851,-1.5929,-2.9676,-1.7857,-0.319,-0.1313,17.3973,25.6164,36.5753,55.6164,57.8082,-2.1469,-2.025,-1.2548,0.8184,1.792,25.0308,66.6667,66.6667,9.8215,33.3333,33.3333,33.3333,100.0,31.9834,66.6667,66.6667,6.1625,66.6667,66.6667,66.6667,100.0,31.9834,66.6667,66.6667,-2.0662,66.6667,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-05-15,3,defense,defense_pressure,防守-弱势承压,29.6889,28.4502,23.7661,25.6289,48.3962,48.8043,-1.0114,-2.2951,-3.3063,-0.1918,-0.2162,29.8201,24.9357,22.108,47.3008,46.5695,-0.7786,-2.0,-3.6697,-0.2766,-0.5618,20.8219,20.0,28.3562,45.2055,51.0959,-1.5665,-3.0965,-2.8279,-0.55,0.5461,6.2167,33.3333,0.0,-9.9178,66.6667,66.6667,66.6667,100.0,6.2167,33.3333,0.0,-20.3334,100.0,100.0,100.0,100.0,6.2167,33.3333,0.0,-20.8365,100.0,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-18,2,defense,defense_active_decline,防守-持续下跌,25.3802,39.4158,19.29,21.9918,41.8605,48.239,-0.5364,-3.1293,-3.8616,-1.5781,-0.496,43.102,20.3942,19.623,39.6744,47.9417,-0.289,-2.454,-3.7241,-1.6385,-0.5411,39.1781,16.1644,21.9178,38.7671,48.4932,-0.6727,-4.083,-4.0901,-2.1921,-0.5651,2.8308,0.0,0.0,-5.317,50.0,0.0,50.0,100.0,2.8308,0.0,0.0,-16.1761,100.0,100.0,100.0,100.0,2.8308,0.0,0.0,-15.5083,100.0,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-20,2,defense,defense_pressure,防守-弱势承压,24.5048,26.6415,35.1351,21.7856,33.6478,43.5042,-1.2542,-1.1103,-3.6585,-3.1671,-1.7143,21.0978,30.9605,20.1544,31.1321,41.3734,-1.469,-1.2122,-3.3225,-3.3525,-1.9678,35.1573,40.137,21.6438,32.0548,44.9315,-0.7692,-0.6816,-4.0581,-3.2915,-1.0242,2.1616,0.0,0.0,-9.0141,100.0,100.0,100.0,100.0,2.1616,0.0,0.0,-10.8852,50.0,100.0,100.0,100.0,2.1616,0.0,0.0,-16.9084,100.0,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-21,1,defense,defense_active_decline,防守-持续下跌,18.1718,13.3396,20.0565,19.0327,23.6883,33.6581,-2.6439,-3.0737,-4.4511,-5.7239,-4.7067,8.3048,12.7568,14.5548,19.9486,28.9632,-3.1313,-3.9783,-4.9512,-6.4754,-5.4339,19.8358,29.275,21.5068,26.0274,37.3973,-1.7241,-1.7381,-3.6964,-4.6666,-3.381,18.4285,100.0,100.0,-7.2499,100.0,100.0,100.0,100.0,18.4285,100.0,100.0,-15.8364,100.0,100.0,100.0,100.0,18.4285,100.0,100.0,-15.6339,100.0,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-22,3,defense,defense_active_decline,防守-持续下跌,26.6706,65.7457,20.9419,26.005,23.1301,36.5493,0.7824,-2.8053,-2.6304,-5.6561,-3.7037,76.8638,15.5099,20.9083,19.4516,33.8475,1.204,-3.2197,-2.8998,-6.2181,-3.7491,55.6772,29.0014,32.7397,26.5753,38.0822,0.3279,-1.9861,-2.221,-4.7048,-2.9164,3.0357,0.0,0.0,-15.9788,100.0,100.0,100.0,100.0,3.0357,0.0,0.0,-16.6656,100.0,100.0,100.0,100.0,3.0357,0.0,0.0,-18.1826,100.0,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-25,3,defense,defense_pressure,防守-弱势承压,27.1703,41.2171,27.4639,28.0603,22.7073,36.3808,-0.3979,-2.0026,-2.499,-6.2544,-4.0816,29.8801,19.7774,19.5205,17.9795,33.1336,-1.0255,-2.7279,-3.705,-7.2155,-4.4183,54.5082,36.7989,38.4405,27.8082,39.1781,0.3108,-0.9585,-1.0317,-4.8066,-2.991,7.4011,33.3333,0.0,-6.3839,66.6667,66.6667,66.6667,100.0,12.2517,66.6667,33.3333,-4.8562,66.6667,100.0,100.0,100.0,12.2517,66.6667,33.3333,-4.2507,33.3333,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-26,3,defense,defense_repair,防守-修复观察,20.6266,29.266,41.3057,23.258,22.3304,34.8728,-1.1441,-0.6795,-4.0878,-6.1948,-4.41,15.5822,31.1644,14.3836,16.524,29.6233,-1.8634,-1.5316,-5.8762,-7.3559,-5.1249,47.9508,56.4979,37.4829,28.3562,40.137,0.0,0.5185,-1.5908,-4.4415,-2.5961,4.4599,0.0,0.0,-2.2421,33.3333,100.0,100.0,100.0,13.1609,33.3333,33.3333,5.3177,66.6667,100.0,100.0,100.0,17.1805,33.3333,33.3333,9.447,33.3333,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-27,3,defense,defense_active_decline,防守-持续下跌,15.6228,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,12.303,33.3333,33.3333,0.9586,33.3333,33.3333,33.3333,100.0,12.303,33.3333,33.3333,-11.1549,66.6667,66.6667,66.6667,100.0,12.303,33.3333,33.3333,-11.1549,66.6667,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-05-28,3,defense,defense_active_decline,防守-持续下跌,28.4687,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,3.3546,0.0,0.0,-7.7866,66.6667,100.0,100.0,100.0,10.0044,33.3333,33.3333,-3.0459,66.6667,100.0,100.0,0.0,10.0044,33.3333,33.3333,-3.0459,66.6667,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-05-29,3,defense,defense_active_decline,防守-持续下跌,18.9845,35.5304,23.5091,24.0113,20.044,28.0101,-1.2346,-2.9976,-4.2863,-6.6023,-6.6116,25.1928,17.2237,13.6247,11.7395,19.2802,-1.6173,-3.3981,-6.0721,-8.4146,-8.8068,46.4481,31.8306,38.6612,31.9178,36.4384,-0.2092,-2.1488,-1.6552,-3.3289,-3.9679,12.5756,66.6667,33.3333,-2.5413,33.3333,33.3333,33.3333,100.0,12.5756,66.6667,33.3333,-6.4356,33.3333,66.6667,66.6667,0.0,12.5756,66.6667,33.3333,-6.4356,33.3333,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-06-01,3,caution,caution,谨慎,29.4063,73.212,55.5521,33.7202,25.2354,28.0867,1.4786,0.6515,-2.2083,-4.4569,-6.1979,86.4103,66.9231,27.5214,16.0684,20.3419,2.5024,1.5606,-2.3368,-5.6703,-7.5132,57.2404,44.1257,38.5246,36.5253,36.1644,0.3491,-0.6827,-1.6368,-2.1147,-4.2298,12.2406,33.3333,33.3333,-6.294,66.6667,66.6667,66.6667,100.0,12.2406,33.3333,33.3333,-9.19,66.6667,66.6667,66.6667,0.0,12.2406,33.3333,33.3333,-9.19,66.6667,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-06-02,3,defense,defense_repair,防守-修复观察,26.2425,24.7882,42.2341,29.5576,20.1884,26.5871,-1.4028,-0.7813,-2.6403,-6.2957,-7.5239,15.1411,38.1523,24.9786,11.6339,17.793,-2.0761,-0.9646,-2.7519,-8.1793,-9.6357,43.4426,49.3169,34.8361,33.7893,36.5753,-0.2444,0.0,-2.1509,-3.0364,-4.253,5.8642,33.3333,0.0,-5.8688,66.6667,100.0,100.0,100.0,5.8642,33.3333,0.0,-10.9801,66.6667,100.0,100.0,0.0,5.8642,33.3333,0.0,-10.9801,66.6667,100.0,100.0,0.0
spark_opportunity_selector,星火机会模型,2026-06-03,3,caution,caution,谨慎,32.0608,29.0596,40.1254,34.7649,19.9184,23.3595,-1.0306,-0.7245,-1.7269,-6.2868,-9.0546,18.2594,36.0922,31.1433,10.9215,15.1024,-1.4215,-0.8055,-1.8954,-8.1207,-11.2289,36.8852,46.0383,40.4372,33.6525,33.2877,-0.6309,-0.2475,-1.1477,-2.5999,-5.9363,7.2035,33.3333,0.0,-8.2259,66.6667,66.6667,66.6667,100.0,7.2035,33.3333,0.0,-8.2259,66.6667,66.6667,66.6667,0.0,7.2035,33.3333,0.0,-8.2259,66.6667,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-06-04,2,defense,defense_active_decline,防守-持续下跌,23.0245,21.2539,21.1285,25.2665,22.271,19.9372,-1.686,-3.8655,-3.3708,-5.4912,-10.8092,14.4198,11.3481,17.2355,13.6519,12.2014,-1.9083,-5.1199,-4.1226,-7.05,-12.9523,27.1858,33.7432,36.612,35.0205,29.589,-1.3388,-1.9588,-1.6632,-3.0822,-7.5416,2.101,0.0,0.0,-6.1836,50.0,50.0,50.0,0.0,2.101,0.0,0.0,-6.1836,50.0,50.0,50.0,0.0,2.101,0.0,0.0,-6.1836,50.0,50.0,50.0,0.0
spark_opportunity_selector,星火机会模型,2026-06-05,3,defense,defense_repair,防守-修复观察,29.4055,55.6879,24.4124,29.3638,20.2131,18.1419,0.2959,-2.3411,-2.0165,-6.1082,-11.1111,68.3447,17.8328,27.3891,12.2867,11.0068,0.677,-2.4017,-1.7919,-7.4077,-13.1997,38.7978,27.5956,31.2842,29.7814,27.9452,-0.5637,-2.2682,-2.2013,-3.4782,-7.7576,9.6116,33.3333,33.3333,3.5546,33.3333,0.0,33.3333,0.0,9.6116,33.3333,33.3333,3.5546,33.3333,0.0,33.3333,0.0,9.6116,33.3333,33.3333,3.5546,33.3333,0.0,33.3333,0.0
spark_opportunity_selector,星火机会模型,2026-06-08,3,defense,defense_active_decline,防守-持续下跌,10.9791,12.9345,15.2834,15.8158,14.6257,14.111,-2.7884,-3.912,-6.3481,-8.2766,-13.8282,9.8807,11.6695,9.6252,9.7104,8.1772,-2.726,-3.693,-7.1386,-9.2269,-15.4633,18.7158,18.4426,22.6776,22.8142,22.1918,-2.6915,-4.213,-4.8064,-6.444,-10.3981,2.3006,0.0,0.0,-4.0752,33.3333,66.6667,66.6667,0.0,2.3006,0.0,0.0,-4.0752,33.3333,66.6667,66.6667,0.0,2.3006,0.0,0.0,-4.0752,33.3333,66.6667,66.6667,0.0
spark_opportunity_selector,星火机会模型,2026-06-09,3,defense,defense_pressure,防守-弱势承压,17.1948,53.7907,24.6867,18.4837,17.1992,15.2447,0.2326,-2.1841,-4.6092,-7.0796,-12.5426,48.8075,22.9131,11.4991,12.5213,9.029,0.0,-1.8645,-4.8277,-7.5406,-14.0987,66.9399,28.5519,25.8197,25.9563,23.8356,0.7849,-2.398,-3.7289,-5.7117,-9.4586,4.5633,0.0,0.0,1.9324,0.0,0.0,0.0,0.0,4.5633,0.0,0.0,1.9324,0.0,0.0,0.0,0.0,4.5633,0.0,0.0,1.9324,0.0,0.0,0.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-04-09,1,caution,caution,谨慎,39.5266,21.4555,85.1271,36.4292,46.4846,17.7024,-1.4365,3.125,-0.974,-0.2968,-7.3171,16.6667,88.4354,27.2109,42.0068,13.8605,-1.7562,3.3427,-1.535,-0.5774,-7.8831,28.8066,78.1593,47.2527,48.0055,22.2834,-0.9858,2.5364,-0.1554,-0.2124,-6.2851,8.6253,0.0,0.0,5.3908,0.0,0.0,0.0,100.0,8.6253,0.0,0.0,-10.2426,100.0,100.0,100.0,100.0,8.6253,0.0,0.0,-40.1617,100.0,100.0,100.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-04-20,1,attack,attack,攻击,65.3715,61.2104,66.1857,64.7114,82.0207,58.1921,0.4193,1.1918,1.1793,5.3797,1.3236,65.617,67.234,58.9787,83.4894,56.766,0.5035,1.1905,0.7271,4.985,0.885,56.5158,63.5117,67.4897,78.1593,59.9725,0.3327,1.0825,1.8028,4.9637,1.7366,0.694,0.0,0.0,-6.2666,100.0,0.0,100.0,100.0,2.3474,0.0,0.0,1.041,0.0,100.0,100.0,100.0,26.5564,100.0,100.0,18.167,0.0,100.0,100.0,100.0
probe_d3_confirmed,试盘识别-三日确认,2026-04-24,1,caution,caution,谨慎,41.395,36.7776,31.4698,39.491,47.8316,57.2013,-0.5224,-1.2579,-0.9682,-0.2625,1.3826,48.3376,27.2805,35.5802,41.1263,51.7065,0.0,-1.3141,-1.1583,-1.1765,0.5094,31.8244,39.0947,47.8738,55.9671,63.2737,-0.6613,-0.7495,-0.1509,1.0558,2.6596,5.7325,0.0,0.0,3.1847,0.0,100.0,100.0,100.0,25.0531,100.0,100.0,18.259,0.0,100.0,100.0,100.0,25.0531,100.0,100.0,-14.2251,100.0,100.0,100.0,100.0
probe_d3_confirmed,试盘识别-三日确认,2026-05-08,1,attack,attack,攻击,73.7677,65.0,69.7484,73.9308,60.9119,73.6544,0.6536,1.9374,3.2397,1.7225,5.4846,78.1974,68.0687,75.1931,63.0901,71.8213,1.0327,1.4071,3.1532,2.2869,4.5812,46.1644,65.2055,68.0822,61.7808,76.406,-0.0865,1.7581,2.6962,1.5673,6.478,8.8757,0.0,0.0,-4.0237,0.0,0.0,0.0,100.0,8.8757,0.0,0.0,-9.8225,100.0,100.0,100.0,100.0,8.8757,0.0,0.0,-3.6686,0.0,100.0,100.0,100.0
probe_d3_confirmed,试盘识别-三日确认,2026-05-15,1,defense,defense_pressure,防守-弱势承压,29.6889,28.4502,23.7661,25.6289,48.3962,48.8043,-1.0114,-2.2951,-3.3063,-0.1918,-0.2162,29.8201,24.9357,22.108,47.3008,46.5695,-0.7786,-2.0,-3.6697,-0.2766,-0.5618,20.8219,20.0,28.3562,45.2055,51.0959,-1.5665,-3.0965,-2.8279,-0.55,0.5461,2.1327,0.0,0.0,-13.949,100.0,100.0,100.0,100.0,2.1327,0.0,0.0,-25.3061,100.0,100.0,100.0,100.0,2.1327,0.0,0.0,-38.4184,100.0,100.0,100.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-05-19,1,caution,caution,谨慎,34.4858,64.0252,38.2001,30.3965,43.689,46.2217,0.5778,-0.8741,-2.0179,-1.2689,-0.9836,62.6609,39.5708,29.5279,39.0558,44.0722,0.4963,-0.5641,-1.6473,-1.9512,-1.3031,62.7397,32.7846,28.2579,43.0727,47.8738,0.5368,-1.6186,-3.0177,-1.5967,-0.2595,6.0019,0.0,0.0,4.1626,0.0,0.0,0.0,100.0,6.0019,0.0,0.0,-2.8074,0.0,0.0,0.0,100.0,6.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-05-20,1,defense,defense_pressure,防守-弱势承压,24.5048,26.6415,35.1351,21.7856,33.6478,43.5042,-1.2542,-1.1103,-3.6585,-3.1671,-1.7143,21.0978,30.9605,20.1544,31.1321,41.3734,-1.469,-1.2122,-3.3225,-3.3525,-1.9678,35.1573,40.137,21.6438,32.0548,44.9315,-0.7692,-0.6816,-4.0581,-3.2915,-1.0242,3.2895,0.0,0.0,0.9868,0.0,0.0,0.0,100.0,17.1053,100.0,100.0,9.2105,0.0,0.0,0.0,100.0,17.1053,100.0,100.0,0.0,0.0,0.0,0.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-05-28,2,defense,defense_active_decline,防守-持续下跌,28.4687,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,7.6557,50.0,0.0,-7.9258,50.0,50.0,50.0,100.0,7.6557,50.0,0.0,-13.8329,100.0,50.0,100.0,0.0,7.6557,50.0,0.0,-13.8329,100.0,50.0,100.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-06-02,1,defense,defense_repair,防守-修复观察,26.2425,24.7882,42.2341,29.5576,20.1884,26.5871,-1.4028,-0.7813,-2.6403,-6.2957,-7.5239,15.1411,38.1523,24.9786,11.6339,17.793,-2.0761,-0.9646,-2.7519,-8.1793,-9.6357,43.4426,49.3169,34.8361,33.7893,36.5753,-0.2444,0.0,-2.1509,-3.0364,-4.253,5.2147,0.0,0.0,-5.5215,100.0,0.0,100.0,100.0,5.2147,0.0,0.0,-6.9018,100.0,0.0,100.0,0.0,5.2147,0.0,0.0,-6.9018,100.0,0.0,100.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-06-04,1,defense,defense_active_decline,防守-持续下跌,23.0245,21.2539,21.1285,25.2665,22.271,19.9372,-1.686,-3.8655,-3.3708,-5.4912,-10.8092,14.4198,11.3481,17.2355,13.6519,12.2014,-1.9083,-5.1199,-4.1226,-7.05,-12.9523,27.1858,33.7432,36.612,35.0205,29.589,-1.3388,-1.9588,-1.6632,-3.0822,-7.5416,2.0067,0.0,0.0,-5.1839,100.0,100.0,100.0,0.0,2.0067,0.0,0.0,-5.1839,100.0,100.0,100.0,0.0,2.0067,0.0,0.0,-5.1839,100.0,100.0,100.0,0.0
probe_d3_confirmed,试盘识别-三日确认,2026-06-09,2,defense,defense_pressure,防守-弱势承压,17.1948,53.7907,24.6867,18.4837,17.1992,15.2447,0.2326,-2.1841,-4.6092,-7.0796,-12.5426,48.8075,22.9131,11.4991,12.5213,9.029,0.0,-1.8645,-4.8277,-7.5406,-14.0987,66.9399,28.5519,25.8197,25.9563,23.8356,0.7849,-2.398,-3.7289,-5.7117,-9.4586,6.8462,50.0,0.0,2.4602,50.0,0.0,50.0,0.0,6.8462,50.0,0.0,2.4602,50.0,0.0,50.0,0.0,6.8462,50.0,0.0,2.4602,50.0,0.0,50.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-03-10,1,attack,attack,攻击,68.905,78.2172,75.769,70.6529,40.0188,52.7786,1.1753,1.7604,2.0979,-1.2012,0.6154,82.9227,86.8309,85.3016,34.6644,53.4864,1.4574,2.7293,3.2491,-1.4085,0.6467,74.2069,60.0,52.2759,47.1724,55.8621,0.9956,0.6539,0.2831,-0.3322,1.2179,46.6667,100.0,100.0,46.6667,0.0,0.0,0.0,100.0,71.5556,100.0,100.0,20.0,0.0,0.0,0.0,100.0,71.5556,100.0,100.0,10.6667,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-16,1,caution,caution,谨慎,48.506,48.1807,32.1205,50.1882,36.857,38.9081,0.0,-1.1307,0.0706,-1.5866,-2.4111,56.5476,30.5272,48.1293,39.6259,31.4043,0.2896,-1.0136,0.0,-1.0851,-3.2435,37.1389,31.2242,53.37,33.5626,46.9051,-0.4811,-1.3648,0.3123,-2.5262,-0.615,1.0438,0.0,0.0,-21.2944,100.0,100.0,100.0,100.0,1.0438,0.0,0.0,-17.7453,100.0,100.0,100.0,100.0,1.0438,0.0,0.0,-14.405,100.0,100.0,100.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-18,2,defense,defense_repair,防守-修复观察,30.9328,56.6635,33.1452,23.4243,58.7645,33.4588,0.3525,-0.8386,-1.9672,1.0516,-3.1553,68.1122,36.2245,23.0442,66.8367,28.0612,0.7944,-0.5685,-1.7771,1.7425,-3.6828,46.8407,29.3956,23.2143,49.5879,40.6593,-0.0445,-1.3707,-2.3142,0.0,-1.9817,9.2284,50.0,50.0,6.5687,0.0,0.0,0.0,100.0,14.5575,50.0,50.0,3.9394,0.0,0.0,0.0,100.0,14.5575,50.0,50.0,1.8378,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-25,1,defense,defense_repair,防守-修复观察,13.1673,90.7779,44.542,14.1782,13.9586,19.8871,1.8122,-0.3769,-4.9603,-6.892,-9.047,93.3673,50.1701,10.2891,10.4592,13.6054,1.9927,0.0719,-5.285,-6.9063,-9.565,88.7363,42.1703,19.5055,17.9945,28.8462,1.6767,-0.5179,-3.9607,-6.2714,-7.5136,8.009,0.0,0.0,5.2036,0.0,0.0,0.0,100.0,8.009,0.0,0.0,4.2081,0.0,0.0,0.0,100.0,25.3394,100.0,100.0,23.1674,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-26,5,defense,defense_repair,防守-修复观察,17.8013,19.2658,88.0766,19.7992,12.6451,18.45,-1.3072,3.8904,-3.8298,-7.5153,-10.004,15.7581,93.4412,14.6508,10.8177,13.0324,-1.2594,5.1578,-4.0445,-7.2058,-10.3557,21.1538,80.2198,26.511,14.6978,26.2363,-1.4071,2.5655,-3.2146,-7.5907,-8.7432,9.9661,40.0,0.0,5.3976,0.0,0.0,0.0,100.0,16.8024,100.0,60.0,12.8207,0.0,0.0,0.0,100.0,28.0807,100.0,80.0,17.3876,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-27,8,caution,caution,谨慎,44.2936,77.6696,76.9158,45.5402,15.201,18.2475,1.1033,1.7433,-0.3348,-5.8648,-9.15,85.0213,85.617,55.0638,13.5319,13.0213,1.4286,2.2388,0.3868,-5.5881,-9.2453,67.2627,64.5117,38.3769,16.6437,25.8597,0.6189,0.7884,-1.0101,-5.9886,-8.4294,5.0384,0.0,0.0,-1.5481,12.5,0.0,12.5,100.0,8.527,37.5,0.0,5.4961,0.0,0.0,0.0,100.0,16.1418,75.0,62.5,6.6875,25.0,25.0,25.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-30,1,attack,attack,攻击,80.168,56.6803,51.9334,88.5571,16.5671,20.8425,0.3215,0.1715,5.5556,-5.3711,-6.8366,64.5904,62.884,93.8567,15.1877,18.6007,0.6135,0.7636,7.3505,-5.1479,-5.7911,48.5557,40.0275,80.1926,18.707,24.6217,0.0,-0.6061,3.2174,-5.2609,-7.6159,3.8394,0.0,0.0,-1.0471,0.0,0.0,0.0,100.0,14.7179,100.0,0.0,-0.9889,0.0,0.0,0.0,100.0,14.7179,100.0,0.0,-6.9226,100.0,100.0,100.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-03-31,1,attack,attack,攻击,56.4927,19.3711,54.9371,61.7925,17.2013,23.4906,-1.2333,0.4059,1.0121,-5.1922,-5.6227,16.1401,63.1939,71.3066,16.3108,23.5696,-1.3283,0.8803,1.7575,-4.8139,-4.5015,23.1087,45.5296,49.9312,17.4691,23.934,-1.2,-0.2315,0.0,-5.3248,-7.1726,0.559,0.0,0.0,-1.9123,0.0,100.0,100.0,100.0,0.559,0.0,0.0,-6.649,100.0,100.0,100.0,100.0,0.559,0.0,0.0,-2.4419,0.0,100.0,100.0,100.0
